entry(00000,begin_of_process,frustrated,video1110032034,start,1).
entry(16100,end_of_activity,frustrated,video1110032034,au05,20).
entry(16101,begin_of_activity,frustrated,video1110032034,au07,37).
entry(16102,begin_of_activity,frustrated,video1110032034,au25,14).
entry(16200,begin_of_activity,frustrated,video1110032034,au05,21).
entry(16201,end_of_activity,frustrated,video1110032034,au07,37).
entry(16202,end_of_activity,frustrated,video1110032034,au25,14).
entry(16300,begin_of_activity,frustrated,video1110032034,au04,19).
entry(16301,end_of_activity,frustrated,video1110032034,au05,21).
entry(16302,begin_of_activity,frustrated,video1110032034,au25,15).
entry(16400,end_of_activity,frustrated,video1110032034,au04,19).
entry(16401,begin_of_activity,frustrated,video1110032034,au05,22).
entry(16402,begin_of_activity,frustrated,video1110032034,au15,9).
entry(16403,end_of_activity,frustrated,video1110032034,au25,15).
entry(16500,end_of_activity,frustrated,video1110032034,au05,22).
entry(16501,begin_of_activity,frustrated,video1110032034,au10,19).
entry(16502,end_of_activity,frustrated,video1110032034,au15,9).
entry(16503,begin_of_activity,frustrated,video1110032034,au20,3).
entry(16504,begin_of_activity,frustrated,video1110032034,au25,16).
entry(16600,begin_of_activity,frustrated,video1110032034,au05,23).
entry(16601,end_of_activity,frustrated,video1110032034,au10,19).
entry(16602,end_of_activity,frustrated,video1110032034,au20,3).
entry(16603,end_of_activity,frustrated,video1110032034,au25,16).
entry(16700,end_of_activity,frustrated,video1110032034,au05,23).
entry(16701,begin_of_activity,frustrated,video1110032034,au25,17).
entry(16800,begin_of_activity,frustrated,video1110032034,au05,24).
entry(16801,end_of_activity,frustrated,video1110032034,au25,17).
entry(16900,begin_of_activity,frustrated,video1110032034,au02,19).
entry(16901,begin_of_activity,frustrated,video1110032034,au04,20).
entry(16902,end_of_activity,frustrated,video1110032034,au05,24).
entry(17000,end_of_activity,frustrated,video1110032034,au02,19).
entry(17001,end_of_activity,frustrated,video1110032034,au04,20).
entry(17002,begin_of_activity,frustrated,video1110032034,au05,25).
entry(17100,end_of_activity,frustrated,video1110032034,au05,25).
entry(17101,begin_of_activity,frustrated,video1110032034,au20,4).
entry(17102,begin_of_activity,frustrated,video1110032034,au25,18).
entry(17200,begin_of_activity,frustrated,video1110032034,au05,26).
entry(17201,begin_of_activity,frustrated,video1110032034,au07,38).
entry(17202,end_of_activity,frustrated,video1110032034,au20,4).
entry(17203,end_of_activity,frustrated,video1110032034,au25,18).
entry(17300,begin_of_activity,frustrated,video1110032034,au02,20).
entry(17301,end_of_activity,frustrated,video1110032034,au05,26).
entry(17302,end_of_activity,frustrated,video1110032034,au07,38).
entry(17303,begin_of_activity,frustrated,video1110032034,au25,19).
entry(17400,end_of_activity,frustrated,video1110032034,au02,20).
entry(17401,begin_of_activity,frustrated,video1110032034,au05,27).
entry(17402,begin_of_activity,frustrated,video1110032034,au20,5).
entry(17403,end_of_activity,frustrated,video1110032034,au25,19).
entry(17500,end_of_activity,frustrated,video1110032034,au05,27).
entry(17501,begin_of_activity,frustrated,video1110032034,au10,20).
entry(17502,end_of_activity,frustrated,video1110032034,au20,5).
entry(17503,begin_of_activity,frustrated,video1110032034,au25,20).
entry(17600,begin_of_activity,frustrated,video1110032034,au05,28).
entry(17601,end_of_activity,frustrated,video1110032034,au10,20).
entry(17602,begin_of_activity,frustrated,video1110032034,au20,6).
entry(17603,end_of_activity,frustrated,video1110032034,au25,20).
entry(17700,end_of_activity,frustrated,video1110032034,au05,28).
entry(17701,begin_of_activity,frustrated,video1110032034,au10,21).
entry(17702,end_of_activity,frustrated,video1110032034,au20,6).
entry(17703,begin_of_activity,frustrated,video1110032034,au25,21).
entry(17800,begin_of_activity,frustrated,video1110032034,au05,29).
entry(17801,end_of_activity,frustrated,video1110032034,au10,21).
entry(17802,begin_of_activity,frustrated,video1110032034,au20,7).
entry(17803,end_of_activity,frustrated,video1110032034,au25,21).
entry(17900,end_of_activity,frustrated,video1110032034,au05,29).
entry(17901,end_of_activity,frustrated,video1110032034,au20,7).
entry(17902,begin_of_activity,frustrated,video1110032034,au25,22).
entry(18000,begin_of_activity,frustrated,video1110032034,au05,30).
entry(18001,begin_of_activity,frustrated,video1110032034,au10,22).
entry(18002,end_of_activity,frustrated,video1110032034,au25,22).
entry(18100,end_of_activity,frustrated,video1110032034,au05,30).
entry(18101,end_of_activity,frustrated,video1110032034,au10,22).
entry(18102,begin_of_activity,frustrated,video1110032034,au15,10).
entry(18103,begin_of_activity,frustrated,video1110032034,au17,64).
entry(18104,begin_of_activity,frustrated,video1110032034,au25,23).
entry(18200,begin_of_activity,frustrated,video1110032034,au05,31).
entry(18201,end_of_activity,frustrated,video1110032034,au15,10).
entry(18202,end_of_activity,frustrated,video1110032034,au17,64).
entry(18203,end_of_activity,frustrated,video1110032034,au25,23).
entry(18300,end_of_activity,frustrated,video1110032034,au05,31).
entry(18400,begin_of_activity,frustrated,video1110032034,au05,32).
entry(18401,begin_of_activity,frustrated,video1110032034,au17,65).
entry(18402,begin_of_activity,frustrated,video1110032034,au25,24).
entry(18500,end_of_activity,frustrated,video1110032034,au05,32).
entry(18501,begin_of_activity,frustrated,video1110032034,au10,23).
entry(18502,end_of_activity,frustrated,video1110032034,au17,65).
entry(18503,end_of_activity,frustrated,video1110032034,au25,24).
entry(18600,begin_of_activity,frustrated,video1110032034,au05,33).
entry(18601,end_of_activity,frustrated,video1110032034,au10,23).
entry(18602,begin_of_activity,frustrated,video1110032034,au17,66).
entry(18700,end_of_activity,frustrated,video1110032034,au05,33).
entry(18701,begin_of_activity,frustrated,video1110032034,au10,24).
entry(18702,end_of_activity,frustrated,video1110032034,au17,66).
entry(18800,begin_of_activity,frustrated,video1110032034,au05,34).
entry(18801,end_of_activity,frustrated,video1110032034,au10,24).
entry(18802,begin_of_activity,frustrated,video1110032034,au17,67).
entry(18900,end_of_activity,frustrated,video1110032034,au05,34).
entry(18901,end_of_activity,frustrated,video1110032034,au17,67).
entry(18902,begin_of_activity,frustrated,video1110032034,au26,3).
entry(19000,begin_of_activity,frustrated,video1110032034,au05,35).
entry(19001,begin_of_activity,frustrated,video1110032034,au17,68).
entry(19002,begin_of_activity,frustrated,video1110032034,au24,18).
entry(19003,end_of_activity,frustrated,video1110032034,au26,3).
entry(19100,end_of_activity,frustrated,video1110032034,au05,35).
entry(19101,end_of_activity,frustrated,video1110032034,au17,68).
entry(19102,end_of_activity,frustrated,video1110032034,au24,18).
entry(19200,begin_of_activity,frustrated,video1110032034,au15,11).
entry(19201,begin_of_activity,frustrated,video1110032034,au17,69).
entry(19202,begin_of_activity,frustrated,video1110032034,au25,25).
entry(19300,begin_of_activity,frustrated,video1110032034,au05,36).
entry(19301,end_of_activity,frustrated,video1110032034,au15,11).
entry(19302,end_of_activity,frustrated,video1110032034,au17,69).
entry(19303,end_of_activity,frustrated,video1110032034,au25,25).
entry(19400,end_of_activity,frustrated,video1110032034,au05,36).
entry(19401,begin_of_activity,frustrated,video1110032034,au10,25).
entry(19402,begin_of_activity,frustrated,video1110032034,au17,70).
entry(19500,end_of_activity,frustrated,video1110032034,au10,25).
entry(19501,begin_of_activity,frustrated,video1110032034,au15,12).
entry(19502,end_of_activity,frustrated,video1110032034,au17,70).
entry(19503,begin_of_activity,frustrated,video1110032034,au24,19).
entry(19504,begin_of_activity,frustrated,video1110032034,au25,26).
entry(19600,begin_of_activity,frustrated,video1110032034,au05,37).
entry(19601,begin_of_activity,frustrated,video1110032034,au10,26).
entry(19602,end_of_activity,frustrated,video1110032034,au15,12).
entry(19603,begin_of_activity,frustrated,video1110032034,au17,71).
entry(19604,end_of_activity,frustrated,video1110032034,au24,19).
entry(19605,end_of_activity,frustrated,video1110032034,au25,26).
entry(19700,end_of_activity,frustrated,video1110032034,au05,37).
entry(19701,end_of_activity,frustrated,video1110032034,au10,26).
entry(19702,end_of_activity,frustrated,video1110032034,au17,71).
entry(19800,begin_of_activity,frustrated,video1110032034,au05,38).
entry(19900,end_of_activity,frustrated,video1110032034,au05,38).
entry(19901,begin_of_activity,frustrated,video1110032034,au10,27).
entry(19902,begin_of_activity,frustrated,video1110032034,au17,72).
entry(20000,begin_of_activity,frustrated,video1110032034,au05,39).
entry(20001,end_of_activity,frustrated,video1110032034,au10,27).
entry(20002,end_of_activity,frustrated,video1110032034,au17,72).
entry(20100,end_of_activity,frustrated,video1110032034,au05,39).
entry(20101,begin_of_activity,frustrated,video1110032034,au10,28).
entry(20102,begin_of_activity,frustrated,video1110032034,au15,13).
entry(20103,begin_of_activity,frustrated,video1110032034,au17,73).
entry(20200,begin_of_activity,frustrated,video1110032034,au05,40).
entry(20201,end_of_activity,frustrated,video1110032034,au10,28).
entry(20202,end_of_activity,frustrated,video1110032034,au15,13).
entry(20203,end_of_activity,frustrated,video1110032034,au17,73).
entry(20300,begin_of_activity,frustrated,video1110032034,au02,21).
entry(20301,end_of_activity,frustrated,video1110032034,au05,40).
entry(20302,begin_of_activity,frustrated,video1110032034,au10,29).
entry(20303,begin_of_activity,frustrated,video1110032034,au15,14).
entry(20304,begin_of_activity,frustrated,video1110032034,au17,74).
entry(20400,end_of_activity,frustrated,video1110032034,au02,21).
entry(20401,begin_of_activity,frustrated,video1110032034,au05,41).
entry(20402,end_of_activity,frustrated,video1110032034,au10,29).
entry(20403,end_of_activity,frustrated,video1110032034,au15,14).
entry(20404,end_of_activity,frustrated,video1110032034,au17,74).
entry(20500,end_of_activity,frustrated,video1110032034,au05,41).
entry(20501,begin_of_activity,frustrated,video1110032034,au10,30).
entry(20502,begin_of_activity,frustrated,video1110032034,au17,75).
entry(20600,begin_of_activity,frustrated,video1110032034,au05,42).
entry(20601,end_of_activity,frustrated,video1110032034,au10,30).
entry(20602,begin_of_activity,frustrated,video1110032034,au15,15).
entry(20603,end_of_activity,frustrated,video1110032034,au17,75).
entry(20700,begin_of_activity,frustrated,video1110032034,au02,22).
entry(20701,end_of_activity,frustrated,video1110032034,au05,42).
entry(20702,begin_of_activity,frustrated,video1110032034,au10,31).
entry(20703,end_of_activity,frustrated,video1110032034,au15,15).
entry(20704,begin_of_activity,frustrated,video1110032034,au17,76).
entry(20800,end_of_activity,frustrated,video1110032034,au02,22).
entry(20801,begin_of_activity,frustrated,video1110032034,au04,21).
entry(20802,end_of_activity,frustrated,video1110032034,au10,31).
entry(20803,end_of_activity,frustrated,video1110032034,au17,76).
entry(20900,begin_of_activity,frustrated,video1110032034,au02,23).
entry(20901,end_of_activity,frustrated,video1110032034,au04,21).
entry(20902,begin_of_activity,frustrated,video1110032034,au10,32).
entry(20903,begin_of_activity,frustrated,video1110032034,au17,77).
entry(21000,end_of_activity,frustrated,video1110032034,au02,23).
entry(21001,end_of_activity,frustrated,video1110032034,au10,32).
entry(21002,end_of_activity,frustrated,video1110032034,au17,77).
entry(21100,begin_of_activity,frustrated,video1110032034,au07,39).
entry(21101,begin_of_activity,frustrated,video1110032034,au17,78).
entry(21102,begin_of_activity,frustrated,video1110032034,au24,20).
entry(21200,end_of_activity,frustrated,video1110032034,au07,39).
entry(21201,end_of_activity,frustrated,video1110032034,au17,78).
entry(21202,end_of_activity,frustrated,video1110032034,au24,20).
entry(21300,begin_of_activity,frustrated,video1110032034,au17,79).
entry(21301,begin_of_activity,frustrated,video1110032034,au24,21).
entry(21400,begin_of_activity,frustrated,video1110032034,au04,22).
entry(21401,end_of_activity,frustrated,video1110032034,au17,79).
entry(21402,end_of_activity,frustrated,video1110032034,au24,21).
entry(21403,begin_of_activity,frustrated,video1110032034,au25,27).
entry(21500,begin_of_activity,frustrated,video1110032034,au02,24).
entry(21501,end_of_activity,frustrated,video1110032034,au04,22).
entry(21502,begin_of_activity,frustrated,video1110032034,au17,80).
entry(21503,end_of_activity,frustrated,video1110032034,au25,27).
entry(21600,end_of_activity,frustrated,video1110032034,au02,24).
entry(21601,begin_of_activity,frustrated,video1110032034,au07,40).
entry(21602,begin_of_activity,frustrated,video1110032034,au10,33).
entry(21603,end_of_activity,frustrated,video1110032034,au17,80).
entry(21604,begin_of_activity,frustrated,video1110032034,au25,28).
entry(21700,end_of_activity,frustrated,video1110032034,au07,40).
entry(21701,end_of_activity,frustrated,video1110032034,au10,33).
entry(21702,begin_of_activity,frustrated,video1110032034,au17,81).
entry(21703,end_of_activity,frustrated,video1110032034,au25,28).
entry(21800,begin_of_activity,frustrated,video1110032034,au02,25).
entry(21801,end_of_activity,frustrated,video1110032034,au17,81).
entry(21802,begin_of_activity,frustrated,video1110032034,au25,29).
entry(21900,end_of_activity,frustrated,video1110032034,au02,25).
entry(21901,begin_of_activity,frustrated,video1110032034,au17,82).
entry(21902,end_of_activity,frustrated,video1110032034,au25,29).
entry(22000,begin_of_activity,frustrated,video1110032034,au07,41).
entry(22001,end_of_activity,frustrated,video1110032034,au17,82).
entry(22002,begin_of_activity,frustrated,video1110032034,au20,8).
entry(22003,begin_of_activity,frustrated,video1110032034,au25,30).
entry(22100,end_of_activity,frustrated,video1110032034,au07,41).
entry(22101,begin_of_activity,frustrated,video1110032034,au10,34).
entry(22102,end_of_activity,frustrated,video1110032034,au20,8).
entry(22103,end_of_activity,frustrated,video1110032034,au25,30).
entry(22200,end_of_activity,frustrated,video1110032034,au10,34).
entry(22201,begin_of_activity,frustrated,video1110032034,au25,31).
entry(22300,begin_of_activity,frustrated,video1110032034,au04,23).
entry(22301,end_of_activity,frustrated,video1110032034,au25,31).
entry(22400,end_of_activity,frustrated,video1110032034,au04,23).
entry(22401,begin_of_activity,frustrated,video1110032034,au20,9).
entry(22402,begin_of_activity,frustrated,video1110032034,au25,32).
entry(22500,end_of_activity,frustrated,video1110032034,au20,9).
entry(22501,end_of_activity,frustrated,video1110032034,au25,32).
entry(22600,begin_of_activity,frustrated,video1110032034,au07,42).
entry(22601,begin_of_activity,frustrated,video1110032034,au09,7).
entry(22602,begin_of_activity,frustrated,video1110032034,au10,35).
entry(22603,begin_of_activity,frustrated,video1110032034,au20,10).
entry(22604,begin_of_activity,frustrated,video1110032034,au23,5).
entry(22605,begin_of_activity,frustrated,video1110032034,au25,33).
entry(22700,begin_of_activity,frustrated,video1110032034,au02,26).
entry(22701,end_of_activity,frustrated,video1110032034,au07,42).
entry(22702,end_of_activity,frustrated,video1110032034,au09,7).
entry(22703,end_of_activity,frustrated,video1110032034,au10,35).
entry(22704,begin_of_activity,frustrated,video1110032034,au17,83).
entry(22705,end_of_activity,frustrated,video1110032034,au20,10).
entry(22706,end_of_activity,frustrated,video1110032034,au23,5).
entry(22707,end_of_activity,frustrated,video1110032034,au25,33).
entry(22800,end_of_activity,frustrated,video1110032034,au02,26).
entry(22801,begin_of_activity,frustrated,video1110032034,au07,43).
entry(22802,end_of_activity,frustrated,video1110032034,au17,83).
entry(22900,end_of_activity,frustrated,video1110032034,au07,43).
entry(22901,begin_of_activity,frustrated,video1110032034,au10,36).
entry(22902,begin_of_activity,frustrated,video1110032034,au25,34).
entry(23000,end_of_activity,frustrated,video1110032034,au10,36).
entry(23001,end_of_activity,frustrated,video1110032034,au25,34).
entry(23100,begin_of_activity,frustrated,video1110032034,au04,24).
entry(23101,begin_of_activity,frustrated,video1110032034,au10,37).
entry(23102,begin_of_activity,frustrated,video1110032034,au25,35).
entry(23200,end_of_activity,frustrated,video1110032034,au04,24).
entry(23201,end_of_activity,frustrated,video1110032034,au10,37).
entry(23202,end_of_activity,frustrated,video1110032034,au25,35).
entry(23300,begin_of_activity,frustrated,video1110032034,au09,8).
entry(23301,begin_of_activity,frustrated,video1110032034,au10,38).
entry(23302,begin_of_activity,frustrated,video1110032034,au24,22).
entry(23400,end_of_activity,frustrated,video1110032034,au09,8).
entry(23401,end_of_activity,frustrated,video1110032034,au10,38).
entry(23402,begin_of_activity,frustrated,video1110032034,au15,16).
entry(23403,end_of_activity,frustrated,video1110032034,au24,22).
entry(23500,begin_of_activity,frustrated,video1110032034,au10,39).
entry(23501,end_of_activity,frustrated,video1110032034,au15,16).
entry(23600,end_of_activity,frustrated,video1110032034,au10,39).
entry(23601,begin_of_activity,frustrated,video1110032034,au25,36).
entry(23700,begin_of_activity,frustrated,video1110032034,au10,40).
entry(23701,end_of_activity,frustrated,video1110032034,au25,36).
entry(23800,begin_of_activity,frustrated,video1110032034,au07,44).
entry(23801,end_of_activity,frustrated,video1110032034,au10,40).
entry(23900,end_of_activity,frustrated,video1110032034,au07,44).
entry(23901,begin_of_activity,frustrated,video1110032034,au10,41).
entry(23902,begin_of_activity,frustrated,video1110032034,au17,84).
entry(23903,begin_of_activity,frustrated,video1110032034,au25,37).
entry(24000,begin_of_activity,frustrated,video1110032034,au07,45).
entry(24001,begin_of_activity,frustrated,video1110032034,au09,9).
entry(24002,end_of_activity,frustrated,video1110032034,au10,41).
entry(24003,end_of_activity,frustrated,video1110032034,au17,84).
entry(24004,end_of_activity,frustrated,video1110032034,au25,37).
entry(24100,end_of_activity,frustrated,video1110032034,au07,45).
entry(24101,end_of_activity,frustrated,video1110032034,au09,9).
entry(24102,begin_of_activity,frustrated,video1110032034,au10,42).
entry(24103,begin_of_activity,frustrated,video1110032034,au17,85).
entry(24200,end_of_activity,frustrated,video1110032034,au10,42).
entry(24201,end_of_activity,frustrated,video1110032034,au17,85).
entry(24202,begin_of_activity,frustrated,video1110032034,au20,11).
entry(24203,begin_of_activity,frustrated,video1110032034,au23,6).
entry(24204,begin_of_activity,frustrated,video1110032034,au25,38).
entry(24205,begin_of_activity,frustrated,video1110032034,au43,5).
entry(24300,end_of_activity,frustrated,video1110032034,au20,11).
entry(24301,end_of_activity,frustrated,video1110032034,au23,6).
entry(24302,end_of_activity,frustrated,video1110032034,au25,38).
entry(24303,end_of_activity,frustrated,video1110032034,au43,5).
entry(24400,begin_of_activity,frustrated,video1110032034,au07,46).
entry(24401,begin_of_activity,frustrated,video1110032034,au10,43).
entry(24402,begin_of_activity,frustrated,video1110032034,au17,86).
entry(24403,begin_of_activity,frustrated,video1110032034,au25,39).
entry(24500,begin_of_activity,frustrated,video1110032034,au02,27).
entry(24501,end_of_activity,frustrated,video1110032034,au07,46).
entry(24502,end_of_activity,frustrated,video1110032034,au10,43).
entry(24503,end_of_activity,frustrated,video1110032034,au17,86).
entry(24504,end_of_activity,frustrated,video1110032034,au25,39).
entry(24600,end_of_activity,frustrated,video1110032034,au02,27).
entry(24700,begin_of_activity,frustrated,video1110032034,au10,44).
entry(24701,begin_of_activity,frustrated,video1110032034,au17,87).
entry(24702,begin_of_activity,frustrated,video1110032034,au25,40).
entry(24800,end_of_activity,frustrated,video1110032034,au10,44).
entry(24801,end_of_activity,frustrated,video1110032034,au17,87).
entry(24802,begin_of_activity,frustrated,video1110032034,au24,23).
entry(24803,end_of_activity,frustrated,video1110032034,au25,40).
entry(24900,begin_of_activity,frustrated,video1110032034,au04,25).
entry(24901,begin_of_activity,frustrated,video1110032034,au10,45).
entry(24902,begin_of_activity,frustrated,video1110032034,au17,88).
entry(24903,end_of_activity,frustrated,video1110032034,au24,23).
entry(25000,end_of_activity,frustrated,video1110032034,au04,25).
entry(25001,end_of_activity,frustrated,video1110032034,au10,45).
entry(25002,end_of_activity,frustrated,video1110032034,au17,88).
entry(25100,begin_of_activity,frustrated,video1110032034,au02,28).
entry(25101,begin_of_activity,frustrated,video1110032034,au10,46).
entry(25102,begin_of_activity,frustrated,video1110032034,au17,89).
entry(25200,end_of_activity,frustrated,video1110032034,au02,28).
entry(25201,end_of_activity,frustrated,video1110032034,au10,46).
entry(25202,end_of_activity,frustrated,video1110032034,au17,89).
entry(25300,begin_of_activity,frustrated,video1110032034,au02,29).
entry(25301,begin_of_activity,frustrated,video1110032034,au10,47).
entry(25302,begin_of_activity,frustrated,video1110032034,au17,90).
entry(25303,begin_of_activity,frustrated,video1110032034,au23,7).
entry(25400,end_of_activity,frustrated,video1110032034,au02,29).
entry(25401,end_of_activity,frustrated,video1110032034,au10,47).
entry(25402,end_of_activity,frustrated,video1110032034,au17,90).
entry(25403,end_of_activity,frustrated,video1110032034,au23,7).
entry(25500,begin_of_activity,frustrated,video1110032034,au10,48).
entry(25501,begin_of_activity,frustrated,video1110032034,au15,17).
entry(25502,begin_of_activity,frustrated,video1110032034,au17,91).
entry(25600,begin_of_activity,frustrated,video1110032034,au05,43).
entry(25601,end_of_activity,frustrated,video1110032034,au10,48).
entry(25602,end_of_activity,frustrated,video1110032034,au15,17).
entry(25603,end_of_activity,frustrated,video1110032034,au17,91).
entry(25604,begin_of_activity,frustrated,video1110032034,au20,12).
entry(25605,begin_of_activity,frustrated,video1110032034,au25,41).
entry(25700,end_of_activity,frustrated,video1110032034,au05,43).
entry(25701,begin_of_activity,frustrated,video1110032034,au17,92).
entry(25702,end_of_activity,frustrated,video1110032034,au20,12).
entry(25703,end_of_activity,frustrated,video1110032034,au25,41).
entry(25800,begin_of_activity,frustrated,video1110032034,au05,44).
entry(25801,begin_of_activity,frustrated,video1110032034,au10,49).
entry(25802,end_of_activity,frustrated,video1110032034,au17,92).
entry(25803,begin_of_activity,frustrated,video1110032034,au20,13).
entry(25804,begin_of_activity,frustrated,video1110032034,au23,8).
entry(25805,begin_of_activity,frustrated,video1110032034,au25,42).
entry(25806,begin_of_activity,frustrated,video1110032034,au26,4).
entry(25900,end_of_activity,frustrated,video1110032034,au05,44).
entry(25901,end_of_activity,frustrated,video1110032034,au10,49).
entry(25902,end_of_activity,frustrated,video1110032034,au20,13).
entry(25903,end_of_activity,frustrated,video1110032034,au23,8).
entry(25904,end_of_activity,frustrated,video1110032034,au25,42).
entry(25905,end_of_activity,frustrated,video1110032034,au26,4).
entry(26000,begin_of_activity,frustrated,video1110032034,au04,26).
entry(26001,begin_of_activity,frustrated,video1110032034,au05,45).
entry(26002,begin_of_activity,frustrated,video1110032034,au10,50).
entry(26003,begin_of_activity,frustrated,video1110032034,au20,14).
entry(26004,begin_of_activity,frustrated,video1110032034,au23,9).
entry(26005,begin_of_activity,frustrated,video1110032034,au25,43).
entry(26100,end_of_activity,frustrated,video1110032034,au04,26).
entry(26101,end_of_activity,frustrated,video1110032034,au05,45).
entry(26102,end_of_activity,frustrated,video1110032034,au10,50).
entry(26103,end_of_activity,frustrated,video1110032034,au20,14).
entry(26104,end_of_activity,frustrated,video1110032034,au23,9).
entry(26105,end_of_activity,frustrated,video1110032034,au25,43).
entry(26200,begin_of_activity,frustrated,video1110032034,au05,46).
entry(26201,begin_of_activity,frustrated,video1110032034,au10,51).
entry(26202,begin_of_activity,frustrated,video1110032034,au17,93).
entry(26203,begin_of_activity,frustrated,video1110032034,au20,15).
entry(26204,begin_of_activity,frustrated,video1110032034,au24,24).
entry(26205,begin_of_activity,frustrated,video1110032034,au25,44).
entry(26300,begin_of_activity,frustrated,video1110032034,au02,30).
entry(26301,end_of_activity,frustrated,video1110032034,au05,46).
entry(26302,end_of_activity,frustrated,video1110032034,au10,51).
entry(26303,end_of_activity,frustrated,video1110032034,au17,93).
entry(26304,end_of_activity,frustrated,video1110032034,au20,15).
entry(26305,end_of_activity,frustrated,video1110032034,au24,24).
entry(26306,end_of_activity,frustrated,video1110032034,au25,44).
entry(26400,end_of_activity,frustrated,video1110032034,au02,30).
entry(26401,begin_of_activity,frustrated,video1110032034,au17,94).
entry(26500,begin_of_activity,frustrated,video1110032034,au10,52).
entry(26501,end_of_activity,frustrated,video1110032034,au17,94).
entry(26600,begin_of_activity,frustrated,video1110032034,au07,47).
entry(26601,end_of_activity,frustrated,video1110032034,au10,52).
entry(26602,begin_of_activity,frustrated,video1110032034,au17,95).
entry(26700,end_of_activity,frustrated,video1110032034,au07,47).
entry(26701,begin_of_activity,frustrated,video1110032034,au15,18).
entry(26702,end_of_activity,frustrated,video1110032034,au17,95).
entry(26703,begin_of_activity,frustrated,video1110032034,au43,6).
entry(26800,end_of_activity,frustrated,video1110032034,au15,18).
entry(26801,begin_of_activity,frustrated,video1110032034,au17,96).
entry(26802,begin_of_activity,frustrated,video1110032034,au23,10).
entry(26803,end_of_activity,frustrated,video1110032034,au43,6).
entry(26900,end_of_activity,frustrated,video1110032034,au17,96).
entry(26901,end_of_activity,frustrated,video1110032034,au23,10).
entry(26902,begin_of_activity,frustrated,video1110032034,au43,7).
entry(27000,begin_of_activity,frustrated,video1110032034,au10,53).
entry(27001,begin_of_activity,frustrated,video1110032034,au17,97).
entry(27002,end_of_activity,frustrated,video1110032034,au43,7).
entry(27100,end_of_activity,frustrated,video1110032034,au10,53).
entry(27101,end_of_activity,frustrated,video1110032034,au17,97).
entry(27200,begin_of_activity,frustrated,video1110032034,au17,98).
entry(27300,begin_of_activity,frustrated,video1110032034,au10,54).
entry(27301,end_of_activity,frustrated,video1110032034,au17,98).
entry(27400,end_of_activity,frustrated,video1110032034,au10,54).
entry(27401,begin_of_activity,frustrated,video1110032034,au15,19).
entry(27402,begin_of_activity,frustrated,video1110032034,au17,99).
entry(27500,begin_of_activity,frustrated,video1110032034,au05,47).
entry(27501,begin_of_activity,frustrated,video1110032034,au10,55).
entry(27502,end_of_activity,frustrated,video1110032034,au15,19).
entry(27503,end_of_activity,frustrated,video1110032034,au17,99).
entry(27600,begin_of_activity,frustrated,video1110032034,au04,27).
entry(27601,end_of_activity,frustrated,video1110032034,au05,47).
entry(27602,end_of_activity,frustrated,video1110032034,au10,55).
entry(27603,begin_of_activity,frustrated,video1110032034,au17,100).
entry(27700,end_of_activity,frustrated,video1110032034,au04,27).
entry(27701,begin_of_activity,frustrated,video1110032034,au05,48).
entry(27702,end_of_activity,frustrated,video1110032034,au17,100).
entry(27800,end_of_activity,frustrated,video1110032034,au05,48).
entry(27801,begin_of_activity,frustrated,video1110032034,au17,101).
entry(27900,begin_of_activity,frustrated,video1110032034,au10,56).
entry(27901,end_of_activity,frustrated,video1110032034,au17,101).
entry(28000,end_of_activity,frustrated,video1110032034,au10,56).
entry(28001,begin_of_activity,frustrated,video1110032034,au17,102).
entry(28100,end_of_activity,frustrated,video1110032034,au17,102).
entry(28200,begin_of_activity,frustrated,video1110032034,au02,31).
entry(28201,begin_of_activity,frustrated,video1110032034,au10,57).
entry(28202,begin_of_activity,frustrated,video1110032034,au17,103).
entry(28300,end_of_activity,frustrated,video1110032034,au02,31).
entry(28301,end_of_activity,frustrated,video1110032034,au10,57).
entry(28302,end_of_activity,frustrated,video1110032034,au17,103).
entry(28400,begin_of_activity,frustrated,video1110032034,au17,104).
entry(28500,begin_of_activity,frustrated,video1110032034,au10,58).
entry(28501,end_of_activity,frustrated,video1110032034,au17,104).
entry(28600,end_of_activity,frustrated,video1110032034,au10,58).
entry(28700,begin_of_activity,frustrated,video1110032034,au17,105).
entry(28800,end_of_activity,frustrated,video1110032034,au17,105).
entry(28900,begin_of_activity,frustrated,video1110032034,au10,59).
entry(28901,begin_of_activity,frustrated,video1110032034,au17,106).
entry(29000,begin_of_activity,frustrated,video1110032034,au04,28).
entry(29001,end_of_activity,frustrated,video1110032034,au10,59).
entry(29002,end_of_activity,frustrated,video1110032034,au17,106).
entry(29100,end_of_activity,frustrated,video1110032034,au04,28).
entry(29101,begin_of_activity,frustrated,video1110032034,au10,60).
entry(29102,begin_of_activity,frustrated,video1110032034,au17,107).
entry(29200,end_of_activity,frustrated,video1110032034,au10,60).
entry(29201,end_of_activity,frustrated,video1110032034,au17,107).
entry(29300,begin_of_activity,frustrated,video1110032034,au17,108).
entry(29400,begin_of_activity,frustrated,video1110032034,au10,61).
entry(29401,end_of_activity,frustrated,video1110032034,au17,108).
entry(29500,end_of_activity,frustrated,video1110032034,au10,61).
entry(29501,begin_of_activity,frustrated,video1110032034,au17,109).
entry(29600,begin_of_activity,frustrated,video1110032034,au10,62).
entry(29601,end_of_activity,frustrated,video1110032034,au17,109).
entry(29700,begin_of_activity,frustrated,video1110032034,au05,49).
entry(29701,end_of_activity,frustrated,video1110032034,au10,62).
