entry(00000,begin_of_process,frustrated,video1813740143,start,1).
entry(17700,end_of_activity,frustrated,video1813740143,au04,55).
entry(17701,begin_of_activity,frustrated,video1813740143,au05,24).
entry(17800,end_of_activity,frustrated,video1813740143,au05,24).
entry(17801,begin_of_activity,frustrated,video1813740143,au07,27).
entry(17802,begin_of_activity,frustrated,video1813740143,au17,44).
entry(17900,begin_of_activity,frustrated,video1813740143,au05,25).
entry(17901,end_of_activity,frustrated,video1813740143,au07,27).
entry(17902,end_of_activity,frustrated,video1813740143,au17,44).
entry(18000,end_of_activity,frustrated,video1813740143,au05,25).
entry(18100,begin_of_activity,frustrated,video1813740143,au05,26).
entry(18200,end_of_activity,frustrated,video1813740143,au05,26).
entry(18300,begin_of_activity,frustrated,video1813740143,au05,27).
entry(18400,end_of_activity,frustrated,video1813740143,au05,27).
entry(18500,begin_of_activity,frustrated,video1813740143,au05,28).
entry(18501,begin_of_activity,frustrated,video1813740143,au07,28).
entry(18600,begin_of_activity,frustrated,video1813740143,au04,56).
entry(18601,end_of_activity,frustrated,video1813740143,au05,28).
entry(18602,end_of_activity,frustrated,video1813740143,au07,28).
entry(18700,end_of_activity,frustrated,video1813740143,au04,56).
entry(18701,begin_of_activity,frustrated,video1813740143,au05,29).
entry(18800,begin_of_activity,frustrated,video1813740143,au04,57).
entry(18801,end_of_activity,frustrated,video1813740143,au05,29).
entry(18802,begin_of_activity,frustrated,video1813740143,au17,45).
entry(18900,end_of_activity,frustrated,video1813740143,au04,57).
entry(18901,begin_of_activity,frustrated,video1813740143,au05,30).
entry(18902,end_of_activity,frustrated,video1813740143,au17,45).
entry(19000,end_of_activity,frustrated,video1813740143,au05,30).
entry(19001,begin_of_activity,frustrated,video1813740143,au07,29).
entry(19100,begin_of_activity,frustrated,video1813740143,au05,31).
entry(19101,end_of_activity,frustrated,video1813740143,au07,29).
entry(19200,end_of_activity,frustrated,video1813740143,au05,31).
entry(19201,begin_of_activity,frustrated,video1813740143,au07,30).
entry(19300,begin_of_activity,frustrated,video1813740143,au04,58).
entry(19301,end_of_activity,frustrated,video1813740143,au07,30).
entry(19400,end_of_activity,frustrated,video1813740143,au04,58).
entry(19401,begin_of_activity,frustrated,video1813740143,au05,32).
entry(19500,end_of_activity,frustrated,video1813740143,au05,32).
entry(19501,begin_of_activity,frustrated,video1813740143,au17,46).
entry(19600,begin_of_activity,frustrated,video1813740143,au04,59).
entry(19601,begin_of_activity,frustrated,video1813740143,au05,33).
entry(19602,end_of_activity,frustrated,video1813740143,au17,46).
entry(19700,end_of_activity,frustrated,video1813740143,au04,59).
entry(19701,end_of_activity,frustrated,video1813740143,au05,33).
entry(19800,begin_of_activity,frustrated,video1813740143,au05,34).
entry(19900,begin_of_activity,frustrated,video1813740143,au04,60).
entry(19901,end_of_activity,frustrated,video1813740143,au05,34).
entry(20000,end_of_activity,frustrated,video1813740143,au04,60).
entry(20001,begin_of_activity,frustrated,video1813740143,au05,35).
entry(20100,begin_of_activity,frustrated,video1813740143,au04,61).
entry(20101,end_of_activity,frustrated,video1813740143,au05,35).
entry(20102,begin_of_activity,frustrated,video1813740143,au07,31).
entry(20200,begin_of_activity,frustrated,video1813740143,au02,14).
entry(20201,end_of_activity,frustrated,video1813740143,au04,61).
entry(20202,end_of_activity,frustrated,video1813740143,au07,31).
entry(20203,begin_of_activity,frustrated,video1813740143,au10,13).
entry(20300,end_of_activity,frustrated,video1813740143,au02,14).
entry(20301,begin_of_activity,frustrated,video1813740143,au04,62).
entry(20302,end_of_activity,frustrated,video1813740143,au10,13).
entry(20303,begin_of_activity,frustrated,video1813740143,au17,47).
entry(20304,begin_of_activity,frustrated,video1813740143,au43,9).
entry(20400,end_of_activity,frustrated,video1813740143,au04,62).
entry(20401,end_of_activity,frustrated,video1813740143,au17,47).
entry(20402,end_of_activity,frustrated,video1813740143,au43,9).
entry(20500,begin_of_activity,frustrated,video1813740143,au04,63).
entry(20600,end_of_activity,frustrated,video1813740143,au04,63).
entry(20700,begin_of_activity,frustrated,video1813740143,au17,48).
entry(20800,begin_of_activity,frustrated,video1813740143,au07,32).
entry(20801,end_of_activity,frustrated,video1813740143,au17,48).
entry(20900,begin_of_activity,frustrated,video1813740143,au04,64).
entry(20901,end_of_activity,frustrated,video1813740143,au07,32).
entry(20902,begin_of_activity,frustrated,video1813740143,au23,14).
entry(20903,begin_of_activity,frustrated,video1813740143,au24,12).
entry(21000,end_of_activity,frustrated,video1813740143,au04,64).
entry(21001,begin_of_activity,frustrated,video1813740143,au17,49).
entry(21002,end_of_activity,frustrated,video1813740143,au23,14).
entry(21003,end_of_activity,frustrated,video1813740143,au24,12).
entry(21100,begin_of_activity,frustrated,video1813740143,au04,65).
entry(21101,begin_of_activity,frustrated,video1813740143,au07,33).
entry(21102,end_of_activity,frustrated,video1813740143,au17,49).
entry(21200,begin_of_activity,frustrated,video1813740143,au02,15).
entry(21201,end_of_activity,frustrated,video1813740143,au04,65).
entry(21202,end_of_activity,frustrated,video1813740143,au07,33).
entry(21203,begin_of_activity,frustrated,video1813740143,au17,50).
entry(21300,end_of_activity,frustrated,video1813740143,au02,15).
entry(21301,begin_of_activity,frustrated,video1813740143,au04,66).
entry(21302,begin_of_activity,frustrated,video1813740143,au07,34).
entry(21303,end_of_activity,frustrated,video1813740143,au17,50).
entry(21400,end_of_activity,frustrated,video1813740143,au04,66).
entry(21401,end_of_activity,frustrated,video1813740143,au07,34).
entry(21402,begin_of_activity,frustrated,video1813740143,au17,51).
entry(21500,begin_of_activity,frustrated,video1813740143,au07,35).
entry(21501,end_of_activity,frustrated,video1813740143,au17,51).
entry(21600,begin_of_activity,frustrated,video1813740143,au05,36).
entry(21601,end_of_activity,frustrated,video1813740143,au07,35).
entry(21700,end_of_activity,frustrated,video1813740143,au05,36).
entry(21701,begin_of_activity,frustrated,video1813740143,au17,52).
entry(21800,begin_of_activity,frustrated,video1813740143,au05,37).
entry(21801,end_of_activity,frustrated,video1813740143,au17,52).
entry(21900,end_of_activity,frustrated,video1813740143,au05,37).
entry(21901,begin_of_activity,frustrated,video1813740143,au07,36).
entry(21902,begin_of_activity,frustrated,video1813740143,au10,14).
entry(22000,begin_of_activity,frustrated,video1813740143,au05,38).
entry(22001,end_of_activity,frustrated,video1813740143,au07,36).
entry(22002,end_of_activity,frustrated,video1813740143,au10,14).
entry(22100,begin_of_activity,frustrated,video1813740143,au04,67).
entry(22101,end_of_activity,frustrated,video1813740143,au05,38).
entry(22102,begin_of_activity,frustrated,video1813740143,au17,53).
entry(22200,end_of_activity,frustrated,video1813740143,au04,67).
entry(22201,begin_of_activity,frustrated,video1813740143,au05,39).
entry(22202,begin_of_activity,frustrated,video1813740143,au07,37).
entry(22203,begin_of_activity,frustrated,video1813740143,au10,15).
entry(22204,end_of_activity,frustrated,video1813740143,au17,53).
entry(22300,end_of_activity,frustrated,video1813740143,au05,39).
entry(22301,end_of_activity,frustrated,video1813740143,au07,37).
entry(22302,end_of_activity,frustrated,video1813740143,au10,15).
entry(22400,begin_of_activity,frustrated,video1813740143,au05,40).
entry(22401,begin_of_activity,frustrated,video1813740143,au07,38).
entry(22402,begin_of_activity,frustrated,video1813740143,au10,16).
entry(22500,end_of_activity,frustrated,video1813740143,au05,40).
entry(22501,end_of_activity,frustrated,video1813740143,au07,38).
entry(22502,end_of_activity,frustrated,video1813740143,au10,16).
entry(22600,begin_of_activity,frustrated,video1813740143,au05,41).
entry(22700,end_of_activity,frustrated,video1813740143,au05,41).
entry(22800,begin_of_activity,frustrated,video1813740143,au04,68).
entry(22801,begin_of_activity,frustrated,video1813740143,au05,42).
entry(22802,begin_of_activity,frustrated,video1813740143,au10,17).
entry(22900,end_of_activity,frustrated,video1813740143,au04,68).
entry(22901,end_of_activity,frustrated,video1813740143,au05,42).
entry(22902,end_of_activity,frustrated,video1813740143,au10,17).
entry(22903,begin_of_activity,frustrated,video1813740143,au17,54).
entry(23000,begin_of_activity,frustrated,video1813740143,au05,43).
entry(23001,end_of_activity,frustrated,video1813740143,au17,54).
entry(23100,end_of_activity,frustrated,video1813740143,au05,43).
entry(23101,begin_of_activity,frustrated,video1813740143,au10,18).
entry(23102,begin_of_activity,frustrated,video1813740143,au17,55).
entry(23200,begin_of_activity,frustrated,video1813740143,au05,44).
entry(23201,end_of_activity,frustrated,video1813740143,au10,18).
entry(23202,end_of_activity,frustrated,video1813740143,au17,55).
entry(23300,begin_of_activity,frustrated,video1813740143,au04,69).
entry(23301,end_of_activity,frustrated,video1813740143,au05,44).
entry(23302,begin_of_activity,frustrated,video1813740143,au17,56).
entry(23400,end_of_activity,frustrated,video1813740143,au04,69).
entry(23401,begin_of_activity,frustrated,video1813740143,au05,45).
entry(23402,end_of_activity,frustrated,video1813740143,au17,56).
entry(23500,begin_of_activity,frustrated,video1813740143,au04,70).
entry(23501,end_of_activity,frustrated,video1813740143,au05,45).
entry(23502,begin_of_activity,frustrated,video1813740143,au10,19).
entry(23503,begin_of_activity,frustrated,video1813740143,au17,57).
entry(23600,end_of_activity,frustrated,video1813740143,au04,70).
entry(23601,begin_of_activity,frustrated,video1813740143,au05,46).
entry(23602,begin_of_activity,frustrated,video1813740143,au07,39).
entry(23603,end_of_activity,frustrated,video1813740143,au10,19).
entry(23604,end_of_activity,frustrated,video1813740143,au17,57).
entry(23700,end_of_activity,frustrated,video1813740143,au05,46).
entry(23701,end_of_activity,frustrated,video1813740143,au07,39).
entry(23800,begin_of_activity,frustrated,video1813740143,au05,47).
entry(23900,end_of_activity,frustrated,video1813740143,au05,47).
entry(24000,begin_of_activity,frustrated,video1813740143,au04,71).
entry(24001,begin_of_activity,frustrated,video1813740143,au05,48).
entry(24100,end_of_activity,frustrated,video1813740143,au04,71).
entry(24101,end_of_activity,frustrated,video1813740143,au05,48).
entry(24200,begin_of_activity,frustrated,video1813740143,au05,49).
entry(24201,begin_of_activity,frustrated,video1813740143,au07,40).
entry(24300,end_of_activity,frustrated,video1813740143,au05,49).
entry(24301,end_of_activity,frustrated,video1813740143,au07,40).
entry(24400,begin_of_activity,frustrated,video1813740143,au05,50).
entry(24500,begin_of_activity,frustrated,video1813740143,au04,72).
entry(24501,end_of_activity,frustrated,video1813740143,au05,50).
entry(24502,begin_of_activity,frustrated,video1813740143,au17,58).
entry(24600,end_of_activity,frustrated,video1813740143,au04,72).
entry(24601,begin_of_activity,frustrated,video1813740143,au05,51).
entry(24602,end_of_activity,frustrated,video1813740143,au17,58).
entry(24700,end_of_activity,frustrated,video1813740143,au05,51).
entry(24800,begin_of_activity,frustrated,video1813740143,au05,52).
entry(24900,begin_of_activity,frustrated,video1813740143,au04,73).
entry(24901,end_of_activity,frustrated,video1813740143,au05,52).
entry(25000,end_of_activity,frustrated,video1813740143,au04,73).
entry(25001,begin_of_activity,frustrated,video1813740143,au05,53).
entry(25100,end_of_activity,frustrated,video1813740143,au05,53).
entry(25101,begin_of_activity,frustrated,video1813740143,au07,41).
entry(25200,begin_of_activity,frustrated,video1813740143,au05,54).
entry(25201,end_of_activity,frustrated,video1813740143,au07,41).
entry(25300,end_of_activity,frustrated,video1813740143,au05,54).
entry(25301,begin_of_activity,frustrated,video1813740143,au17,59).
entry(25400,begin_of_activity,frustrated,video1813740143,au05,55).
entry(25401,end_of_activity,frustrated,video1813740143,au17,59).
entry(25500,end_of_activity,frustrated,video1813740143,au05,55).
entry(25600,begin_of_activity,frustrated,video1813740143,au05,56).
entry(25700,end_of_activity,frustrated,video1813740143,au05,56).
entry(25800,begin_of_activity,frustrated,video1813740143,au05,57).
entry(25900,begin_of_activity,frustrated,video1813740143,au04,74).
entry(25901,end_of_activity,frustrated,video1813740143,au05,57).
entry(26000,end_of_activity,frustrated,video1813740143,au04,74).
entry(26001,begin_of_activity,frustrated,video1813740143,au07,42).
entry(26002,begin_of_activity,frustrated,video1813740143,au17,60).
entry(26100,begin_of_activity,frustrated,video1813740143,au04,75).
entry(26101,end_of_activity,frustrated,video1813740143,au07,42).
entry(26102,begin_of_activity,frustrated,video1813740143,au10,20).
entry(26103,end_of_activity,frustrated,video1813740143,au17,60).
entry(26104,begin_of_activity,frustrated,video1813740143,au43,10).
entry(26200,end_of_activity,frustrated,video1813740143,au04,75).
entry(26201,begin_of_activity,frustrated,video1813740143,au07,43).
entry(26202,end_of_activity,frustrated,video1813740143,au10,20).
entry(26203,begin_of_activity,frustrated,video1813740143,au15,7).
entry(26204,begin_of_activity,frustrated,video1813740143,au17,61).
entry(26205,end_of_activity,frustrated,video1813740143,au43,10).
entry(26300,begin_of_activity,frustrated,video1813740143,au02,16).
entry(26301,begin_of_activity,frustrated,video1813740143,au04,76).
entry(26302,end_of_activity,frustrated,video1813740143,au07,43).
entry(26303,end_of_activity,frustrated,video1813740143,au15,7).
entry(26304,end_of_activity,frustrated,video1813740143,au17,61).
entry(26400,end_of_activity,frustrated,video1813740143,au02,16).
entry(26401,end_of_activity,frustrated,video1813740143,au04,76).
entry(26402,begin_of_activity,frustrated,video1813740143,au10,21).
entry(26403,begin_of_activity,frustrated,video1813740143,au17,62).
entry(26500,begin_of_activity,frustrated,video1813740143,au04,77).
entry(26501,begin_of_activity,frustrated,video1813740143,au07,44).
entry(26502,end_of_activity,frustrated,video1813740143,au10,21).
entry(26503,end_of_activity,frustrated,video1813740143,au17,62).
entry(26600,end_of_activity,frustrated,video1813740143,au04,77).
entry(26601,end_of_activity,frustrated,video1813740143,au07,44).
entry(26700,begin_of_activity,frustrated,video1813740143,au17,63).
entry(26800,begin_of_activity,frustrated,video1813740143,au07,45).
entry(26801,end_of_activity,frustrated,video1813740143,au17,63).
entry(26900,begin_of_activity,frustrated,video1813740143,au04,78).
entry(26901,end_of_activity,frustrated,video1813740143,au07,45).
entry(27000,end_of_activity,frustrated,video1813740143,au04,78).
entry(27001,begin_of_activity,frustrated,video1813740143,au07,46).
entry(27100,begin_of_activity,frustrated,video1813740143,au04,79).
entry(27101,end_of_activity,frustrated,video1813740143,au07,46).
entry(27200,end_of_activity,frustrated,video1813740143,au04,79).
entry(27201,begin_of_activity,frustrated,video1813740143,au07,47).
entry(27300,begin_of_activity,frustrated,video1813740143,au04,80).
entry(27301,end_of_activity,frustrated,video1813740143,au07,47).
entry(27400,end_of_activity,frustrated,video1813740143,au04,80).
entry(27500,begin_of_activity,frustrated,video1813740143,au05,58).
entry(27501,begin_of_activity,frustrated,video1813740143,au07,48).
entry(27600,end_of_activity,frustrated,video1813740143,au05,58).
entry(27601,end_of_activity,frustrated,video1813740143,au07,48).
entry(27700,begin_of_activity,frustrated,video1813740143,au05,59).
entry(27800,end_of_activity,frustrated,video1813740143,au05,59).
entry(27900,begin_of_activity,frustrated,video1813740143,au05,60).
entry(28000,end_of_activity,frustrated,video1813740143,au05,60).
entry(28001,begin_of_activity,frustrated,video1813740143,au07,49).
entry(28002,begin_of_activity,frustrated,video1813740143,au17,64).
entry(28100,begin_of_activity,frustrated,video1813740143,au04,81).
entry(28101,end_of_activity,frustrated,video1813740143,au07,49).
entry(28102,end_of_activity,frustrated,video1813740143,au17,64).
entry(28200,end_of_activity,frustrated,video1813740143,au04,81).
entry(28201,begin_of_activity,frustrated,video1813740143,au05,61).
entry(28202,begin_of_activity,frustrated,video1813740143,au07,50).
entry(28300,begin_of_activity,frustrated,video1813740143,au04,82).
entry(28301,end_of_activity,frustrated,video1813740143,au05,61).
entry(28302,end_of_activity,frustrated,video1813740143,au07,50).
entry(28400,end_of_activity,frustrated,video1813740143,au04,82).
entry(28401,begin_of_activity,frustrated,video1813740143,au05,62).
entry(28500,end_of_activity,frustrated,video1813740143,au05,62).
entry(28501,begin_of_activity,frustrated,video1813740143,au17,65).
entry(28600,begin_of_activity,frustrated,video1813740143,au04,83).
entry(28601,begin_of_activity,frustrated,video1813740143,au05,63).
entry(28602,end_of_activity,frustrated,video1813740143,au17,65).
entry(28700,end_of_activity,frustrated,video1813740143,au04,83).
entry(28701,end_of_activity,frustrated,video1813740143,au05,63).
entry(28702,begin_of_activity,frustrated,video1813740143,au07,51).
entry(28800,begin_of_activity,frustrated,video1813740143,au05,64).
entry(28801,end_of_activity,frustrated,video1813740143,au07,51).
entry(28900,end_of_activity,frustrated,video1813740143,au05,64).
entry(28901,begin_of_activity,frustrated,video1813740143,au17,66).
entry(29000,begin_of_activity,frustrated,video1813740143,au04,84).
entry(29001,begin_of_activity,frustrated,video1813740143,au05,65).
entry(29002,begin_of_activity,frustrated,video1813740143,au07,52).
entry(29003,end_of_activity,frustrated,video1813740143,au17,66).
entry(29100,end_of_activity,frustrated,video1813740143,au04,84).
entry(29101,end_of_activity,frustrated,video1813740143,au05,65).
entry(29102,end_of_activity,frustrated,video1813740143,au07,52).
entry(29200,begin_of_activity,frustrated,video1813740143,au05,66).
entry(29300,end_of_activity,frustrated,video1813740143,au05,66).
entry(29400,begin_of_activity,frustrated,video1813740143,au05,67).
entry(29401,begin_of_activity,frustrated,video1813740143,au07,53).
entry(29402,begin_of_activity,frustrated,video1813740143,au10,22).
entry(29500,end_of_activity,frustrated,video1813740143,au05,67).
entry(29501,end_of_activity,frustrated,video1813740143,au07,53).
entry(29502,end_of_activity,frustrated,video1813740143,au10,22).
entry(29600,begin_of_activity,frustrated,video1813740143,au05,68).
entry(29700,end_of_activity,frustrated,video1813740143,au05,68).
entry(29800,begin_of_activity,frustrated,video1813740143,au05,69).
entry(29900,begin_of_activity,frustrated,video1813740143,au04,85).
entry(29901,end_of_activity,frustrated,video1813740143,au05,69).
entry(29902,end_of_activity,frustrated,video1813740143,au04,85).
entry(30000,end_of_process,frustrated,video1813740143,stop,1).
