entry(00000,begin_of_process,frustrated,video3344630270,start,1).
entry(10402,end_of_activity,frustrated,video3344630270,au23,38).
entry(10403,end_of_activity,frustrated,video3344630270,au25,8).
entry(10500,begin_of_activity,frustrated,video3344630270,au04,40).
entry(10501,end_of_activity,frustrated,video3344630270,au07,36).
entry(10502,begin_of_activity,frustrated,video3344630270,au17,51).
entry(10600,end_of_activity,frustrated,video3344630270,au04,40).
entry(10601,begin_of_activity,frustrated,video3344630270,au07,37).
entry(10602,end_of_activity,frustrated,video3344630270,au17,51).
entry(10603,begin_of_activity,frustrated,video3344630270,au23,39).
entry(10700,end_of_activity,frustrated,video3344630270,au07,37).
entry(10701,begin_of_activity,frustrated,video3344630270,au17,52).
entry(10702,end_of_activity,frustrated,video3344630270,au23,39).
entry(10800,begin_of_activity,frustrated,video3344630270,au07,38).
entry(10801,begin_of_activity,frustrated,video3344630270,au10,25).
entry(10802,begin_of_activity,frustrated,video3344630270,au15,15).
entry(10803,end_of_activity,frustrated,video3344630270,au17,52).
entry(10804,begin_of_activity,frustrated,video3344630270,au23,40).
entry(10900,begin_of_activity,frustrated,video3344630270,au04,41).
entry(10901,end_of_activity,frustrated,video3344630270,au07,38).
entry(10902,end_of_activity,frustrated,video3344630270,au10,25).
entry(10903,end_of_activity,frustrated,video3344630270,au15,15).
entry(10904,begin_of_activity,frustrated,video3344630270,au17,53).
entry(10905,end_of_activity,frustrated,video3344630270,au23,40).
entry(11000,end_of_activity,frustrated,video3344630270,au04,41).
entry(11001,begin_of_activity,frustrated,video3344630270,au07,39).
entry(11002,begin_of_activity,frustrated,video3344630270,au10,26).
entry(11003,end_of_activity,frustrated,video3344630270,au17,53).
entry(11004,begin_of_activity,frustrated,video3344630270,au23,41).
entry(11100,end_of_activity,frustrated,video3344630270,au07,39).
entry(11101,end_of_activity,frustrated,video3344630270,au10,26).
entry(11102,end_of_activity,frustrated,video3344630270,au23,41).
entry(11200,begin_of_activity,frustrated,video3344630270,au10,27).
entry(11201,begin_of_activity,frustrated,video3344630270,au17,54).
entry(11300,begin_of_activity,frustrated,video3344630270,au04,42).
entry(11301,begin_of_activity,frustrated,video3344630270,au07,40).
entry(11302,end_of_activity,frustrated,video3344630270,au10,27).
entry(11303,end_of_activity,frustrated,video3344630270,au17,54).
entry(11304,begin_of_activity,frustrated,video3344630270,au23,42).
entry(11400,end_of_activity,frustrated,video3344630270,au04,42).
entry(11401,end_of_activity,frustrated,video3344630270,au07,40).
entry(11402,begin_of_activity,frustrated,video3344630270,au10,28).
entry(11403,begin_of_activity,frustrated,video3344630270,au17,55).
entry(11404,end_of_activity,frustrated,video3344630270,au23,42).
entry(11500,begin_of_activity,frustrated,video3344630270,au07,41).
entry(11501,end_of_activity,frustrated,video3344630270,au10,28).
entry(11502,end_of_activity,frustrated,video3344630270,au17,55).
entry(11600,end_of_activity,frustrated,video3344630270,au07,41).
entry(11601,begin_of_activity,frustrated,video3344630270,au10,29).
entry(11602,begin_of_activity,frustrated,video3344630270,au17,56).
entry(11700,begin_of_activity,frustrated,video3344630270,au04,43).
entry(11701,begin_of_activity,frustrated,video3344630270,au07,42).
entry(11702,end_of_activity,frustrated,video3344630270,au10,29).
entry(11703,end_of_activity,frustrated,video3344630270,au17,56).
entry(11704,begin_of_activity,frustrated,video3344630270,au23,43).
entry(11800,end_of_activity,frustrated,video3344630270,au04,43).
entry(11801,end_of_activity,frustrated,video3344630270,au07,42).
entry(11802,begin_of_activity,frustrated,video3344630270,au17,57).
entry(11803,end_of_activity,frustrated,video3344630270,au23,43).
entry(11900,begin_of_activity,frustrated,video3344630270,au04,44).
entry(11901,end_of_activity,frustrated,video3344630270,au17,57).
entry(11902,begin_of_activity,frustrated,video3344630270,au23,44).
entry(12000,end_of_activity,frustrated,video3344630270,au04,44).
entry(12001,begin_of_activity,frustrated,video3344630270,au07,43).
entry(12002,begin_of_activity,frustrated,video3344630270,au10,30).
entry(12003,begin_of_activity,frustrated,video3344630270,au14,3).
entry(12004,begin_of_activity,frustrated,video3344630270,au17,58).
entry(12005,begin_of_activity,frustrated,video3344630270,au20,13).
entry(12006,end_of_activity,frustrated,video3344630270,au23,44).
entry(12100,begin_of_activity,frustrated,video3344630270,au04,45).
entry(12101,end_of_activity,frustrated,video3344630270,au07,43).
entry(12102,end_of_activity,frustrated,video3344630270,au10,30).
entry(12103,end_of_activity,frustrated,video3344630270,au14,3).
entry(12104,end_of_activity,frustrated,video3344630270,au17,58).
entry(12105,end_of_activity,frustrated,video3344630270,au20,13).
entry(12106,begin_of_activity,frustrated,video3344630270,au23,45).
entry(12107,begin_of_activity,frustrated,video3344630270,au25,9).
entry(12200,end_of_activity,frustrated,video3344630270,au04,45).
entry(12201,begin_of_activity,frustrated,video3344630270,au07,44).
entry(12202,begin_of_activity,frustrated,video3344630270,au17,59).
entry(12203,end_of_activity,frustrated,video3344630270,au23,45).
entry(12204,end_of_activity,frustrated,video3344630270,au25,9).
entry(12300,begin_of_activity,frustrated,video3344630270,au04,46).
entry(12301,end_of_activity,frustrated,video3344630270,au07,44).
entry(12302,end_of_activity,frustrated,video3344630270,au17,59).
entry(12303,begin_of_activity,frustrated,video3344630270,au23,46).
entry(12400,end_of_activity,frustrated,video3344630270,au04,46).
entry(12401,begin_of_activity,frustrated,video3344630270,au07,45).
entry(12402,begin_of_activity,frustrated,video3344630270,au10,31).
entry(12403,begin_of_activity,frustrated,video3344630270,au17,60).
entry(12404,end_of_activity,frustrated,video3344630270,au23,46).
entry(12500,begin_of_activity,frustrated,video3344630270,au04,47).
entry(12501,end_of_activity,frustrated,video3344630270,au07,45).
entry(12502,end_of_activity,frustrated,video3344630270,au10,31).
entry(12503,end_of_activity,frustrated,video3344630270,au17,60).
entry(12504,begin_of_activity,frustrated,video3344630270,au20,14).
entry(12505,begin_of_activity,frustrated,video3344630270,au23,47).
entry(12600,end_of_activity,frustrated,video3344630270,au04,47).
entry(12601,begin_of_activity,frustrated,video3344630270,au17,61).
entry(12602,end_of_activity,frustrated,video3344630270,au20,14).
entry(12603,end_of_activity,frustrated,video3344630270,au23,47).
entry(12700,begin_of_activity,frustrated,video3344630270,au04,48).
entry(12701,begin_of_activity,frustrated,video3344630270,au07,46).
entry(12702,end_of_activity,frustrated,video3344630270,au17,61).
entry(12703,begin_of_activity,frustrated,video3344630270,au20,15).
entry(12704,begin_of_activity,frustrated,video3344630270,au23,48).
entry(12705,begin_of_activity,frustrated,video3344630270,au25,10).
entry(12800,end_of_activity,frustrated,video3344630270,au04,48).
entry(12801,end_of_activity,frustrated,video3344630270,au07,46).
entry(12802,begin_of_activity,frustrated,video3344630270,au17,62).
entry(12803,end_of_activity,frustrated,video3344630270,au20,15).
entry(12804,end_of_activity,frustrated,video3344630270,au23,48).
entry(12805,end_of_activity,frustrated,video3344630270,au25,10).
entry(12900,begin_of_activity,frustrated,video3344630270,au04,49).
entry(12901,end_of_activity,frustrated,video3344630270,au17,62).
entry(12902,begin_of_activity,frustrated,video3344630270,au20,16).
entry(12903,begin_of_activity,frustrated,video3344630270,au23,49).
entry(12904,begin_of_activity,frustrated,video3344630270,au24,3).
entry(13000,end_of_activity,frustrated,video3344630270,au04,49).
entry(13001,begin_of_activity,frustrated,video3344630270,au07,47).
entry(13002,begin_of_activity,frustrated,video3344630270,au10,32).
entry(13003,begin_of_activity,frustrated,video3344630270,au17,63).
entry(13004,end_of_activity,frustrated,video3344630270,au20,16).
entry(13005,end_of_activity,frustrated,video3344630270,au23,49).
entry(13006,end_of_activity,frustrated,video3344630270,au24,3).
entry(13100,begin_of_activity,frustrated,video3344630270,au04,50).
entry(13101,end_of_activity,frustrated,video3344630270,au07,47).
entry(13102,end_of_activity,frustrated,video3344630270,au10,32).
entry(13103,begin_of_activity,frustrated,video3344630270,au15,16).
entry(13104,end_of_activity,frustrated,video3344630270,au17,63).
entry(13105,begin_of_activity,frustrated,video3344630270,au20,17).
entry(13106,begin_of_activity,frustrated,video3344630270,au23,50).
entry(13107,begin_of_activity,frustrated,video3344630270,au24,4).
entry(13200,end_of_activity,frustrated,video3344630270,au04,50).
entry(13201,begin_of_activity,frustrated,video3344630270,au14,4).
entry(13202,end_of_activity,frustrated,video3344630270,au15,16).
entry(13203,begin_of_activity,frustrated,video3344630270,au17,64).
entry(13204,end_of_activity,frustrated,video3344630270,au20,17).
entry(13205,end_of_activity,frustrated,video3344630270,au23,50).
entry(13206,end_of_activity,frustrated,video3344630270,au24,4).
entry(13300,begin_of_activity,frustrated,video3344630270,au07,48).
entry(13301,begin_of_activity,frustrated,video3344630270,au10,33).
entry(13302,end_of_activity,frustrated,video3344630270,au14,4).
entry(13303,end_of_activity,frustrated,video3344630270,au17,64).
entry(13304,begin_of_activity,frustrated,video3344630270,au23,51).
entry(13305,begin_of_activity,frustrated,video3344630270,au25,11).
entry(13400,begin_of_activity,frustrated,video3344630270,au04,51).
entry(13401,end_of_activity,frustrated,video3344630270,au07,48).
entry(13402,end_of_activity,frustrated,video3344630270,au10,33).
entry(13403,begin_of_activity,frustrated,video3344630270,au17,65).
entry(13404,end_of_activity,frustrated,video3344630270,au23,51).
entry(13405,end_of_activity,frustrated,video3344630270,au25,11).
entry(13500,end_of_activity,frustrated,video3344630270,au04,51).
entry(13501,begin_of_activity,frustrated,video3344630270,au07,49).
entry(13502,begin_of_activity,frustrated,video3344630270,au10,34).
entry(13503,end_of_activity,frustrated,video3344630270,au17,65).
entry(13504,begin_of_activity,frustrated,video3344630270,au20,18).
entry(13505,begin_of_activity,frustrated,video3344630270,au23,52).
entry(13600,end_of_activity,frustrated,video3344630270,au07,49).
entry(13601,end_of_activity,frustrated,video3344630270,au10,34).
entry(13602,begin_of_activity,frustrated,video3344630270,au15,17).
entry(13603,begin_of_activity,frustrated,video3344630270,au17,66).
entry(13604,end_of_activity,frustrated,video3344630270,au20,18).
entry(13605,end_of_activity,frustrated,video3344630270,au23,52).
entry(13700,begin_of_activity,frustrated,video3344630270,au07,50).
entry(13701,begin_of_activity,frustrated,video3344630270,au10,35).
entry(13702,end_of_activity,frustrated,video3344630270,au15,17).
entry(13703,end_of_activity,frustrated,video3344630270,au17,66).
entry(13704,begin_of_activity,frustrated,video3344630270,au20,19).
entry(13705,begin_of_activity,frustrated,video3344630270,au24,5).
entry(13800,end_of_activity,frustrated,video3344630270,au07,50).
entry(13801,end_of_activity,frustrated,video3344630270,au10,35).
entry(13802,begin_of_activity,frustrated,video3344630270,au17,67).
entry(13803,end_of_activity,frustrated,video3344630270,au20,19).
entry(13804,end_of_activity,frustrated,video3344630270,au24,5).
entry(13900,begin_of_activity,frustrated,video3344630270,au07,51).
entry(13901,end_of_activity,frustrated,video3344630270,au17,67).
entry(14000,end_of_activity,frustrated,video3344630270,au07,51).
entry(14100,begin_of_activity,frustrated,video3344630270,au04,52).
entry(14101,begin_of_activity,frustrated,video3344630270,au07,52).
entry(14102,begin_of_activity,frustrated,video3344630270,au15,18).
entry(14103,begin_of_activity,frustrated,video3344630270,au17,68).
entry(14104,begin_of_activity,frustrated,video3344630270,au23,53).
entry(14200,end_of_activity,frustrated,video3344630270,au04,52).
entry(14201,end_of_activity,frustrated,video3344630270,au07,52).
entry(14202,end_of_activity,frustrated,video3344630270,au15,18).
entry(14203,end_of_activity,frustrated,video3344630270,au17,68).
entry(14204,end_of_activity,frustrated,video3344630270,au23,53).
entry(14300,begin_of_activity,frustrated,video3344630270,au04,53).
entry(14301,begin_of_activity,frustrated,video3344630270,au07,53).
entry(14302,begin_of_activity,frustrated,video3344630270,au15,19).
entry(14303,begin_of_activity,frustrated,video3344630270,au17,69).
entry(14304,begin_of_activity,frustrated,video3344630270,au25,12).
entry(14400,end_of_activity,frustrated,video3344630270,au04,53).
entry(14401,end_of_activity,frustrated,video3344630270,au07,53).
entry(14402,end_of_activity,frustrated,video3344630270,au15,19).
entry(14403,end_of_activity,frustrated,video3344630270,au17,69).
entry(14404,end_of_activity,frustrated,video3344630270,au25,12).
entry(14500,begin_of_activity,frustrated,video3344630270,au07,54).
entry(14501,begin_of_activity,frustrated,video3344630270,au17,70).
entry(14600,end_of_activity,frustrated,video3344630270,au07,54).
entry(14601,begin_of_activity,frustrated,video3344630270,au15,20).
entry(14602,end_of_activity,frustrated,video3344630270,au17,70).
entry(14603,begin_of_activity,frustrated,video3344630270,au23,54).
entry(14700,begin_of_activity,frustrated,video3344630270,au04,54).
entry(14701,end_of_activity,frustrated,video3344630270,au15,20).
entry(14702,begin_of_activity,frustrated,video3344630270,au17,71).
entry(14703,end_of_activity,frustrated,video3344630270,au23,54).
entry(14800,end_of_activity,frustrated,video3344630270,au04,54).
entry(14801,begin_of_activity,frustrated,video3344630270,au07,55).
entry(14802,begin_of_activity,frustrated,video3344630270,au10,36).
entry(14803,end_of_activity,frustrated,video3344630270,au17,71).
entry(14900,begin_of_activity,frustrated,video3344630270,au04,55).
entry(14901,end_of_activity,frustrated,video3344630270,au07,55).
entry(14902,end_of_activity,frustrated,video3344630270,au10,36).
entry(14903,begin_of_activity,frustrated,video3344630270,au17,72).
entry(14904,begin_of_activity,frustrated,video3344630270,au23,55).
entry(14905,begin_of_activity,frustrated,video3344630270,au25,13).
entry(15000,end_of_activity,frustrated,video3344630270,au04,55).
entry(15001,begin_of_activity,frustrated,video3344630270,au07,56).
entry(15002,end_of_activity,frustrated,video3344630270,au17,72).
entry(15003,end_of_activity,frustrated,video3344630270,au23,55).
entry(15004,end_of_activity,frustrated,video3344630270,au25,13).
entry(15100,begin_of_activity,frustrated,video3344630270,au04,56).
entry(15101,end_of_activity,frustrated,video3344630270,au07,56).
entry(15102,begin_of_activity,frustrated,video3344630270,au10,37).
entry(15103,begin_of_activity,frustrated,video3344630270,au17,73).
entry(15200,end_of_activity,frustrated,video3344630270,au04,56).
entry(15201,begin_of_activity,frustrated,video3344630270,au07,57).
entry(15202,end_of_activity,frustrated,video3344630270,au10,37).
entry(15203,begin_of_activity,frustrated,video3344630270,au15,21).
entry(15204,end_of_activity,frustrated,video3344630270,au17,73).
entry(15300,begin_of_activity,frustrated,video3344630270,au04,57).
entry(15301,end_of_activity,frustrated,video3344630270,au07,57).
entry(15302,end_of_activity,frustrated,video3344630270,au15,21).
entry(15303,begin_of_activity,frustrated,video3344630270,au17,74).
entry(15400,end_of_activity,frustrated,video3344630270,au04,57).
entry(15401,begin_of_activity,frustrated,video3344630270,au07,58).
entry(15402,end_of_activity,frustrated,video3344630270,au17,74).
entry(15403,begin_of_activity,frustrated,video3344630270,au23,56).
entry(15500,begin_of_activity,frustrated,video3344630270,au04,58).
entry(15501,end_of_activity,frustrated,video3344630270,au07,58).
entry(15502,begin_of_activity,frustrated,video3344630270,au10,38).
entry(15503,begin_of_activity,frustrated,video3344630270,au17,75).
entry(15504,end_of_activity,frustrated,video3344630270,au23,56).
entry(15600,end_of_activity,frustrated,video3344630270,au04,58).
entry(15601,begin_of_activity,frustrated,video3344630270,au07,59).
entry(15602,end_of_activity,frustrated,video3344630270,au10,38).
entry(15603,end_of_activity,frustrated,video3344630270,au17,75).
entry(15700,begin_of_activity,frustrated,video3344630270,au04,59).
entry(15701,end_of_activity,frustrated,video3344630270,au07,59).
entry(15702,begin_of_activity,frustrated,video3344630270,au17,76).
entry(15800,end_of_activity,frustrated,video3344630270,au04,59).
entry(15801,begin_of_activity,frustrated,video3344630270,au07,60).
entry(15802,begin_of_activity,frustrated,video3344630270,au10,39).
entry(15803,end_of_activity,frustrated,video3344630270,au17,76).
entry(15804,begin_of_activity,frustrated,video3344630270,au20,20).
entry(15805,begin_of_activity,frustrated,video3344630270,au23,57).
entry(15900,begin_of_activity,frustrated,video3344630270,au04,60).
entry(15901,end_of_activity,frustrated,video3344630270,au07,60).
entry(15902,end_of_activity,frustrated,video3344630270,au10,39).
entry(15903,begin_of_activity,frustrated,video3344630270,au17,77).
entry(15904,end_of_activity,frustrated,video3344630270,au20,20).
entry(15905,end_of_activity,frustrated,video3344630270,au23,57).
entry(16000,end_of_activity,frustrated,video3344630270,au04,60).
entry(16001,begin_of_activity,frustrated,video3344630270,au07,61).
entry(16002,end_of_activity,frustrated,video3344630270,au17,77).
entry(16100,begin_of_activity,frustrated,video3344630270,au04,61).
entry(16101,end_of_activity,frustrated,video3344630270,au07,61).
entry(16102,begin_of_activity,frustrated,video3344630270,au17,78).
entry(16103,begin_of_activity,frustrated,video3344630270,au23,58).
entry(16200,end_of_activity,frustrated,video3344630270,au04,61).
entry(16201,begin_of_activity,frustrated,video3344630270,au10,40).
entry(16202,end_of_activity,frustrated,video3344630270,au17,78).
entry(16203,begin_of_activity,frustrated,video3344630270,au20,21).
entry(16204,end_of_activity,frustrated,video3344630270,au23,58).
entry(16205,begin_of_activity,frustrated,video3344630270,au24,6).
entry(16300,begin_of_activity,frustrated,video3344630270,au07,62).
entry(16301,end_of_activity,frustrated,video3344630270,au10,40).
entry(16302,begin_of_activity,frustrated,video3344630270,au17,79).
entry(16303,end_of_activity,frustrated,video3344630270,au20,21).
entry(16304,end_of_activity,frustrated,video3344630270,au24,6).
entry(16400,begin_of_activity,frustrated,video3344630270,au04,62).
entry(16401,end_of_activity,frustrated,video3344630270,au07,62).
entry(16402,end_of_activity,frustrated,video3344630270,au17,79).
entry(16403,begin_of_activity,frustrated,video3344630270,au20,22).
entry(16404,begin_of_activity,frustrated,video3344630270,au23,59).
entry(16405,begin_of_activity,frustrated,video3344630270,au24,7).
entry(16500,end_of_activity,frustrated,video3344630270,au04,62).
entry(16501,begin_of_activity,frustrated,video3344630270,au07,63).
entry(16502,begin_of_activity,frustrated,video3344630270,au10,41).
entry(16503,begin_of_activity,frustrated,video3344630270,au17,80).
entry(16504,end_of_activity,frustrated,video3344630270,au20,22).
entry(16505,end_of_activity,frustrated,video3344630270,au23,59).
entry(16506,end_of_activity,frustrated,video3344630270,au24,7).
entry(16600,begin_of_activity,frustrated,video3344630270,au04,63).
entry(16601,end_of_activity,frustrated,video3344630270,au07,63).
entry(16602,end_of_activity,frustrated,video3344630270,au10,41).
entry(16603,end_of_activity,frustrated,video3344630270,au17,80).
entry(16604,begin_of_activity,frustrated,video3344630270,au23,60).
entry(16700,end_of_activity,frustrated,video3344630270,au04,63).
entry(16701,begin_of_activity,frustrated,video3344630270,au07,64).
entry(16702,begin_of_activity,frustrated,video3344630270,au17,81).
entry(16703,begin_of_activity,frustrated,video3344630270,au20,23).
entry(16704,end_of_activity,frustrated,video3344630270,au23,60).
entry(16705,begin_of_activity,frustrated,video3344630270,au25,14).
entry(16800,begin_of_activity,frustrated,video3344630270,au04,64).
entry(16801,end_of_activity,frustrated,video3344630270,au07,64).
entry(16802,end_of_activity,frustrated,video3344630270,au17,81).
entry(16803,end_of_activity,frustrated,video3344630270,au20,23).
entry(16804,end_of_activity,frustrated,video3344630270,au25,14).
entry(16900,end_of_activity,frustrated,video3344630270,au04,64).
entry(16901,begin_of_activity,frustrated,video3344630270,au07,65).
entry(16902,begin_of_activity,frustrated,video3344630270,au10,42).
entry(16903,begin_of_activity,frustrated,video3344630270,au17,82).
entry(16904,begin_of_activity,frustrated,video3344630270,au20,24).
entry(16905,begin_of_activity,frustrated,video3344630270,au23,61).
entry(16906,begin_of_activity,frustrated,video3344630270,au24,8).
entry(17000,begin_of_activity,frustrated,video3344630270,au04,65).
entry(17001,end_of_activity,frustrated,video3344630270,au07,65).
entry(17002,end_of_activity,frustrated,video3344630270,au10,42).
entry(17003,end_of_activity,frustrated,video3344630270,au17,82).
entry(17004,end_of_activity,frustrated,video3344630270,au20,24).
entry(17005,end_of_activity,frustrated,video3344630270,au23,61).
entry(17006,end_of_activity,frustrated,video3344630270,au24,8).
entry(17100,end_of_activity,frustrated,video3344630270,au04,65).
entry(17101,begin_of_activity,frustrated,video3344630270,au07,66).
entry(17102,begin_of_activity,frustrated,video3344630270,au15,22).
entry(17103,begin_of_activity,frustrated,video3344630270,au17,83).
entry(17104,begin_of_activity,frustrated,video3344630270,au20,25).
entry(17105,begin_of_activity,frustrated,video3344630270,au24,9).
entry(17200,begin_of_activity,frustrated,video3344630270,au04,66).
entry(17201,end_of_activity,frustrated,video3344630270,au07,66).
entry(17202,end_of_activity,frustrated,video3344630270,au15,22).
entry(17203,end_of_activity,frustrated,video3344630270,au17,83).
entry(17204,end_of_activity,frustrated,video3344630270,au20,25).
entry(17205,begin_of_activity,frustrated,video3344630270,au23,62).
entry(17206,end_of_activity,frustrated,video3344630270,au24,9).
entry(17300,end_of_activity,frustrated,video3344630270,au04,66).
entry(17301,begin_of_activity,frustrated,video3344630270,au07,67).
entry(17302,begin_of_activity,frustrated,video3344630270,au10,43).
entry(17303,end_of_activity,frustrated,video3344630270,au23,62).
entry(17400,end_of_activity,frustrated,video3344630270,au07,67).
entry(17401,end_of_activity,frustrated,video3344630270,au10,43).
entry(17402,begin_of_activity,frustrated,video3344630270,au17,84).
entry(17403,begin_of_activity,frustrated,video3344630270,au23,63).
entry(17500,begin_of_activity,frustrated,video3344630270,au04,67).
entry(17501,begin_of_activity,frustrated,video3344630270,au07,68).
entry(17502,end_of_activity,frustrated,video3344630270,au17,84).
entry(17503,end_of_activity,frustrated,video3344630270,au23,63).
entry(17600,end_of_activity,frustrated,video3344630270,au04,67).
entry(17601,end_of_activity,frustrated,video3344630270,au07,68).
entry(17602,begin_of_activity,frustrated,video3344630270,au17,85).
entry(17603,begin_of_activity,frustrated,video3344630270,au20,26).
entry(17604,begin_of_activity,frustrated,video3344630270,au24,10).
entry(17700,begin_of_activity,frustrated,video3344630270,au04,68).
entry(17701,begin_of_activity,frustrated,video3344630270,au07,69).
entry(17702,begin_of_activity,frustrated,video3344630270,au10,44).
entry(17703,end_of_activity,frustrated,video3344630270,au17,85).
entry(17704,end_of_activity,frustrated,video3344630270,au20,26).
entry(17705,begin_of_activity,frustrated,video3344630270,au23,64).
entry(17706,end_of_activity,frustrated,video3344630270,au24,10).
entry(17800,end_of_activity,frustrated,video3344630270,au04,68).
entry(17801,end_of_activity,frustrated,video3344630270,au07,69).
entry(17802,end_of_activity,frustrated,video3344630270,au10,44).
entry(17803,begin_of_activity,frustrated,video3344630270,au20,27).
entry(17804,end_of_activity,frustrated,video3344630270,au23,64).
entry(17900,begin_of_activity,frustrated,video3344630270,au04,69).
entry(17901,begin_of_activity,frustrated,video3344630270,au07,70).
entry(17902,begin_of_activity,frustrated,video3344630270,au10,45).
entry(17903,begin_of_activity,frustrated,video3344630270,au17,86).
entry(17904,end_of_activity,frustrated,video3344630270,au20,27).
entry(18000,end_of_activity,frustrated,video3344630270,au04,69).
entry(18001,end_of_activity,frustrated,video3344630270,au07,70).
entry(18002,end_of_activity,frustrated,video3344630270,au10,45).
entry(18003,end_of_activity,frustrated,video3344630270,au17,86).
entry(18004,begin_of_activity,frustrated,video3344630270,au20,28).
entry(18005,begin_of_activity,frustrated,video3344630270,au23,65).
entry(18006,begin_of_activity,frustrated,video3344630270,au24,11).
entry(18100,begin_of_activity,frustrated,video3344630270,au04,70).
entry(18101,begin_of_activity,frustrated,video3344630270,au07,71).
entry(18102,begin_of_activity,frustrated,video3344630270,au17,87).
entry(18103,end_of_activity,frustrated,video3344630270,au20,28).
entry(18104,end_of_activity,frustrated,video3344630270,au23,65).
entry(18105,end_of_activity,frustrated,video3344630270,au24,11).
entry(18200,end_of_activity,frustrated,video3344630270,au04,70).
entry(18201,end_of_activity,frustrated,video3344630270,au07,71).
entry(18202,end_of_activity,frustrated,video3344630270,au17,87).
entry(18203,begin_of_activity,frustrated,video3344630270,au20,29).
entry(18204,begin_of_activity,frustrated,video3344630270,au23,66).
entry(18205,begin_of_activity,frustrated,video3344630270,au24,12).
entry(18300,begin_of_activity,frustrated,video3344630270,au07,72).
entry(18301,end_of_activity,frustrated,video3344630270,au20,29).
entry(18302,end_of_activity,frustrated,video3344630270,au23,66).
entry(18303,end_of_activity,frustrated,video3344630270,au24,12).
entry(18304,begin_of_activity,frustrated,video3344630270,au25,15).
entry(18400,begin_of_activity,frustrated,video3344630270,au04,71).
entry(18401,end_of_activity,frustrated,video3344630270,au07,72).
entry(18402,begin_of_activity,frustrated,video3344630270,au17,88).
entry(18403,end_of_activity,frustrated,video3344630270,au25,15).
entry(18500,end_of_activity,frustrated,video3344630270,au04,71).
entry(18501,begin_of_activity,frustrated,video3344630270,au10,46).
entry(18502,end_of_activity,frustrated,video3344630270,au17,88).
entry(18503,begin_of_activity,frustrated,video3344630270,au20,30).
entry(18504,begin_of_activity,frustrated,video3344630270,au23,67).
entry(18505,begin_of_activity,frustrated,video3344630270,au24,13).
entry(18600,begin_of_activity,frustrated,video3344630270,au04,72).
entry(18601,begin_of_activity,frustrated,video3344630270,au07,73).
entry(18602,end_of_activity,frustrated,video3344630270,au10,46).
entry(18603,begin_of_activity,frustrated,video3344630270,au17,89).
entry(18604,end_of_activity,frustrated,video3344630270,au20,30).
entry(18605,end_of_activity,frustrated,video3344630270,au23,67).
entry(18606,end_of_activity,frustrated,video3344630270,au24,13).
entry(18607,begin_of_activity,frustrated,video3344630270,au25,16).
entry(18700,end_of_activity,frustrated,video3344630270,au04,72).
entry(18701,end_of_activity,frustrated,video3344630270,au07,73).
entry(18702,begin_of_activity,frustrated,video3344630270,au10,47).
entry(18703,end_of_activity,frustrated,video3344630270,au17,89).
entry(18704,begin_of_activity,frustrated,video3344630270,au20,31).
entry(18705,begin_of_activity,frustrated,video3344630270,au23,68).
entry(18706,begin_of_activity,frustrated,video3344630270,au24,14).
entry(18707,end_of_activity,frustrated,video3344630270,au25,16).
entry(18800,begin_of_activity,frustrated,video3344630270,au04,73).
entry(18801,begin_of_activity,frustrated,video3344630270,au07,74).
entry(18802,end_of_activity,frustrated,video3344630270,au10,47).
entry(18803,begin_of_activity,frustrated,video3344630270,au17,90).
entry(18804,end_of_activity,frustrated,video3344630270,au20,31).
entry(18805,end_of_activity,frustrated,video3344630270,au23,68).
entry(18806,end_of_activity,frustrated,video3344630270,au24,14).
entry(18900,end_of_activity,frustrated,video3344630270,au04,73).
entry(18901,end_of_activity,frustrated,video3344630270,au07,74).
entry(18902,begin_of_activity,frustrated,video3344630270,au10,48).
entry(18903,begin_of_activity,frustrated,video3344630270,au15,23).
entry(18904,end_of_activity,frustrated,video3344630270,au17,90).
entry(18905,begin_of_activity,frustrated,video3344630270,au20,32).
entry(18906,begin_of_activity,frustrated,video3344630270,au23,69).
entry(18907,begin_of_activity,frustrated,video3344630270,au43,4).
entry(19000,begin_of_activity,frustrated,video3344630270,au04,74).
entry(19001,begin_of_activity,frustrated,video3344630270,au07,75).
entry(19002,end_of_activity,frustrated,video3344630270,au10,48).
entry(19003,end_of_activity,frustrated,video3344630270,au15,23).
entry(19004,begin_of_activity,frustrated,video3344630270,au17,91).
entry(19005,end_of_activity,frustrated,video3344630270,au20,32).
entry(19006,end_of_activity,frustrated,video3344630270,au23,69).
entry(19007,begin_of_activity,frustrated,video3344630270,au24,15).
entry(19008,end_of_activity,frustrated,video3344630270,au43,4).
entry(19100,end_of_activity,frustrated,video3344630270,au04,74).
entry(19101,end_of_activity,frustrated,video3344630270,au07,75).
entry(19102,begin_of_activity,frustrated,video3344630270,au10,49).
entry(19103,begin_of_activity,frustrated,video3344630270,au15,24).
entry(19104,end_of_activity,frustrated,video3344630270,au17,91).
entry(19105,begin_of_activity,frustrated,video3344630270,au20,33).
entry(19106,begin_of_activity,frustrated,video3344630270,au23,70).
entry(19107,end_of_activity,frustrated,video3344630270,au24,15).
entry(19108,begin_of_activity,frustrated,video3344630270,au25,17).
entry(19200,begin_of_activity,frustrated,video3344630270,au04,75).
entry(19201,begin_of_activity,frustrated,video3344630270,au07,76).
entry(19202,end_of_activity,frustrated,video3344630270,au10,49).
entry(19203,end_of_activity,frustrated,video3344630270,au15,24).
