entry(00000,begin_of_process,frustrated,video9289010113,start,1).
entry(06200,begin_of_activity,frustrated,video9289010113,au02,19).
entry(06201,begin_of_activity,frustrated,video9289010113,au07,21).
entry(06202,begin_of_activity,frustrated,video9289010113,au17,32).
entry(06203,begin_of_activity,frustrated,video9289010113,au23,22).
entry(06204,end_of_activity,frustrated,video9289010113,au24,31).
entry(06300,end_of_activity,frustrated,video9289010113,au02,19).
entry(06301,begin_of_activity,frustrated,video9289010113,au04,29).
entry(06302,end_of_activity,frustrated,video9289010113,au07,21).
entry(06303,end_of_activity,frustrated,video9289010113,au17,32).
entry(06304,end_of_activity,frustrated,video9289010113,au23,22).
entry(06305,begin_of_activity,frustrated,video9289010113,au24,32).
entry(06400,end_of_activity,frustrated,video9289010113,au04,29).
entry(06401,begin_of_activity,frustrated,video9289010113,au07,22).
entry(06402,begin_of_activity,frustrated,video9289010113,au11,26).
entry(06403,begin_of_activity,frustrated,video9289010113,au17,33).
entry(06404,begin_of_activity,frustrated,video9289010113,au23,23).
entry(06405,end_of_activity,frustrated,video9289010113,au24,32).
entry(06500,begin_of_activity,frustrated,video9289010113,au04,30).
entry(06501,begin_of_activity,frustrated,video9289010113,au05,1).
entry(06502,end_of_activity,frustrated,video9289010113,au07,22).
entry(06503,end_of_activity,frustrated,video9289010113,au11,26).
entry(06504,begin_of_activity,frustrated,video9289010113,au14,14).
entry(06505,end_of_activity,frustrated,video9289010113,au17,33).
entry(06506,end_of_activity,frustrated,video9289010113,au23,23).
entry(06507,begin_of_activity,frustrated,video9289010113,au24,33).
entry(06600,end_of_activity,frustrated,video9289010113,au04,30).
entry(06601,end_of_activity,frustrated,video9289010113,au05,1).
entry(06602,begin_of_activity,frustrated,video9289010113,au11,27).
entry(06603,end_of_activity,frustrated,video9289010113,au14,14).
entry(06604,begin_of_activity,frustrated,video9289010113,au17,34).
entry(06605,begin_of_activity,frustrated,video9289010113,au23,24).
entry(06606,end_of_activity,frustrated,video9289010113,au24,33).
entry(06700,begin_of_activity,frustrated,video9289010113,au02,20).
entry(06701,begin_of_activity,frustrated,video9289010113,au04,31).
entry(06702,begin_of_activity,frustrated,video9289010113,au05,2).
entry(06703,begin_of_activity,frustrated,video9289010113,au07,23).
entry(06704,end_of_activity,frustrated,video9289010113,au11,27).
entry(06705,end_of_activity,frustrated,video9289010113,au17,34).
entry(06706,end_of_activity,frustrated,video9289010113,au23,24).
entry(06707,begin_of_activity,frustrated,video9289010113,au24,34).
entry(06800,end_of_activity,frustrated,video9289010113,au02,20).
entry(06801,end_of_activity,frustrated,video9289010113,au04,31).
entry(06802,end_of_activity,frustrated,video9289010113,au05,2).
entry(06803,end_of_activity,frustrated,video9289010113,au07,23).
entry(06804,begin_of_activity,frustrated,video9289010113,au11,28).
entry(06805,begin_of_activity,frustrated,video9289010113,au17,35).
entry(06806,begin_of_activity,frustrated,video9289010113,au23,25).
entry(06807,end_of_activity,frustrated,video9289010113,au24,34).
entry(06900,begin_of_activity,frustrated,video9289010113,au02,21).
entry(06901,begin_of_activity,frustrated,video9289010113,au04,32).
entry(06902,begin_of_activity,frustrated,video9289010113,au07,24).
entry(06903,begin_of_activity,frustrated,video9289010113,au10,14).
entry(06904,end_of_activity,frustrated,video9289010113,au11,28).
entry(06905,begin_of_activity,frustrated,video9289010113,au14,15).
entry(06906,end_of_activity,frustrated,video9289010113,au17,35).
entry(06907,end_of_activity,frustrated,video9289010113,au23,25).
entry(06908,begin_of_activity,frustrated,video9289010113,au24,35).
entry(07000,end_of_activity,frustrated,video9289010113,au02,21).
entry(07001,end_of_activity,frustrated,video9289010113,au04,32).
entry(07002,begin_of_activity,frustrated,video9289010113,au05,3).
entry(07003,end_of_activity,frustrated,video9289010113,au07,24).
entry(07004,end_of_activity,frustrated,video9289010113,au10,14).
entry(07005,begin_of_activity,frustrated,video9289010113,au11,29).
entry(07006,end_of_activity,frustrated,video9289010113,au14,15).
entry(07007,begin_of_activity,frustrated,video9289010113,au17,36).
entry(07008,end_of_activity,frustrated,video9289010113,au24,35).
entry(07100,begin_of_activity,frustrated,video9289010113,au04,33).
entry(07101,end_of_activity,frustrated,video9289010113,au05,3).
entry(07102,begin_of_activity,frustrated,video9289010113,au07,25).
entry(07103,end_of_activity,frustrated,video9289010113,au11,29).
entry(07104,end_of_activity,frustrated,video9289010113,au17,36).
entry(07105,begin_of_activity,frustrated,video9289010113,au24,36).
entry(07200,end_of_activity,frustrated,video9289010113,au04,33).
entry(07201,begin_of_activity,frustrated,video9289010113,au05,4).
entry(07202,end_of_activity,frustrated,video9289010113,au07,25).
entry(07203,begin_of_activity,frustrated,video9289010113,au10,15).
entry(07204,begin_of_activity,frustrated,video9289010113,au11,30).
entry(07205,begin_of_activity,frustrated,video9289010113,au14,16).
entry(07206,begin_of_activity,frustrated,video9289010113,au17,37).
entry(07207,begin_of_activity,frustrated,video9289010113,au23,26).
entry(07208,end_of_activity,frustrated,video9289010113,au24,36).
entry(07300,begin_of_activity,frustrated,video9289010113,au02,22).
entry(07301,begin_of_activity,frustrated,video9289010113,au04,34).
entry(07302,end_of_activity,frustrated,video9289010113,au05,4).
entry(07303,end_of_activity,frustrated,video9289010113,au10,15).
entry(07304,end_of_activity,frustrated,video9289010113,au11,30).
entry(07305,end_of_activity,frustrated,video9289010113,au14,16).
entry(07306,begin_of_activity,frustrated,video9289010113,au15,5).
entry(07307,end_of_activity,frustrated,video9289010113,au17,37).
entry(07308,end_of_activity,frustrated,video9289010113,au23,26).
entry(07309,begin_of_activity,frustrated,video9289010113,au24,37).
entry(07400,end_of_activity,frustrated,video9289010113,au02,22).
entry(07401,end_of_activity,frustrated,video9289010113,au04,34).
entry(07402,begin_of_activity,frustrated,video9289010113,au11,31).
entry(07403,begin_of_activity,frustrated,video9289010113,au14,17).
entry(07404,end_of_activity,frustrated,video9289010113,au15,5).
entry(07405,begin_of_activity,frustrated,video9289010113,au17,38).
entry(07406,begin_of_activity,frustrated,video9289010113,au23,27).
entry(07407,end_of_activity,frustrated,video9289010113,au24,37).
entry(07500,begin_of_activity,frustrated,video9289010113,au02,23).
entry(07501,begin_of_activity,frustrated,video9289010113,au07,26).
entry(07502,end_of_activity,frustrated,video9289010113,au11,31).
entry(07503,end_of_activity,frustrated,video9289010113,au14,17).
entry(07504,end_of_activity,frustrated,video9289010113,au17,38).
entry(07505,end_of_activity,frustrated,video9289010113,au23,27).
entry(07506,begin_of_activity,frustrated,video9289010113,au24,38).
entry(07600,end_of_activity,frustrated,video9289010113,au02,23).
entry(07601,begin_of_activity,frustrated,video9289010113,au04,35).
entry(07602,end_of_activity,frustrated,video9289010113,au07,26).
entry(07603,begin_of_activity,frustrated,video9289010113,au11,32).
entry(07604,begin_of_activity,frustrated,video9289010113,au14,18).
entry(07605,begin_of_activity,frustrated,video9289010113,au17,39).
entry(07606,begin_of_activity,frustrated,video9289010113,au23,28).
entry(07607,end_of_activity,frustrated,video9289010113,au24,38).
entry(07700,end_of_activity,frustrated,video9289010113,au04,35).
entry(07701,begin_of_activity,frustrated,video9289010113,au07,27).
entry(07702,end_of_activity,frustrated,video9289010113,au11,32).
entry(07703,end_of_activity,frustrated,video9289010113,au14,18).
entry(07704,end_of_activity,frustrated,video9289010113,au17,39).
entry(07705,end_of_activity,frustrated,video9289010113,au23,28).
entry(07706,begin_of_activity,frustrated,video9289010113,au24,39).
entry(07800,begin_of_activity,frustrated,video9289010113,au02,24).
entry(07801,end_of_activity,frustrated,video9289010113,au07,27).
entry(07802,begin_of_activity,frustrated,video9289010113,au11,33).
entry(07803,begin_of_activity,frustrated,video9289010113,au17,40).
entry(07804,begin_of_activity,frustrated,video9289010113,au23,29).
entry(07805,end_of_activity,frustrated,video9289010113,au24,39).
entry(07900,end_of_activity,frustrated,video9289010113,au02,24).
entry(07901,begin_of_activity,frustrated,video9289010113,au07,28).
entry(07902,end_of_activity,frustrated,video9289010113,au11,33).
entry(07903,begin_of_activity,frustrated,video9289010113,au14,19).
entry(07904,end_of_activity,frustrated,video9289010113,au17,40).
entry(07905,end_of_activity,frustrated,video9289010113,au23,29).
entry(07906,begin_of_activity,frustrated,video9289010113,au24,40).
entry(08000,begin_of_activity,frustrated,video9289010113,au02,25).
entry(08001,end_of_activity,frustrated,video9289010113,au07,28).
entry(08002,begin_of_activity,frustrated,video9289010113,au11,34).
entry(08003,end_of_activity,frustrated,video9289010113,au14,19).
entry(08004,begin_of_activity,frustrated,video9289010113,au17,41).
entry(08005,begin_of_activity,frustrated,video9289010113,au23,30).
entry(08006,end_of_activity,frustrated,video9289010113,au24,40).
entry(08100,end_of_activity,frustrated,video9289010113,au02,25).
entry(08101,end_of_activity,frustrated,video9289010113,au11,34).
entry(08102,begin_of_activity,frustrated,video9289010113,au14,20).
entry(08103,end_of_activity,frustrated,video9289010113,au17,41).
entry(08104,end_of_activity,frustrated,video9289010113,au23,30).
entry(08105,begin_of_activity,frustrated,video9289010113,au24,41).
entry(08200,begin_of_activity,frustrated,video9289010113,au05,5).
entry(08201,begin_of_activity,frustrated,video9289010113,au11,35).
entry(08202,end_of_activity,frustrated,video9289010113,au14,20).
entry(08203,begin_of_activity,frustrated,video9289010113,au17,42).
entry(08204,begin_of_activity,frustrated,video9289010113,au23,31).
entry(08205,end_of_activity,frustrated,video9289010113,au24,41).
entry(08300,begin_of_activity,frustrated,video9289010113,au02,26).
entry(08301,end_of_activity,frustrated,video9289010113,au05,5).
entry(08302,end_of_activity,frustrated,video9289010113,au11,35).
entry(08303,begin_of_activity,frustrated,video9289010113,au14,21).
entry(08304,end_of_activity,frustrated,video9289010113,au17,42).
entry(08305,end_of_activity,frustrated,video9289010113,au23,31).
entry(08306,begin_of_activity,frustrated,video9289010113,au24,42).
entry(08400,end_of_activity,frustrated,video9289010113,au02,26).
entry(08401,begin_of_activity,frustrated,video9289010113,au05,6).
entry(08402,begin_of_activity,frustrated,video9289010113,au07,29).
entry(08403,begin_of_activity,frustrated,video9289010113,au11,36).
entry(08404,end_of_activity,frustrated,video9289010113,au14,21).
entry(08405,begin_of_activity,frustrated,video9289010113,au17,43).
entry(08406,end_of_activity,frustrated,video9289010113,au24,42).
entry(08500,end_of_activity,frustrated,video9289010113,au05,6).
entry(08501,end_of_activity,frustrated,video9289010113,au07,29).
entry(08502,end_of_activity,frustrated,video9289010113,au11,36).
entry(08503,begin_of_activity,frustrated,video9289010113,au14,22).
entry(08504,end_of_activity,frustrated,video9289010113,au17,43).
entry(08505,begin_of_activity,frustrated,video9289010113,au23,32).
entry(08506,begin_of_activity,frustrated,video9289010113,au24,43).
entry(08600,begin_of_activity,frustrated,video9289010113,au05,7).
entry(08601,begin_of_activity,frustrated,video9289010113,au07,30).
entry(08602,begin_of_activity,frustrated,video9289010113,au11,37).
entry(08603,end_of_activity,frustrated,video9289010113,au14,22).
entry(08604,begin_of_activity,frustrated,video9289010113,au17,44).
entry(08605,end_of_activity,frustrated,video9289010113,au23,32).
entry(08606,end_of_activity,frustrated,video9289010113,au24,43).
entry(08700,begin_of_activity,frustrated,video9289010113,au02,27).
entry(08701,end_of_activity,frustrated,video9289010113,au05,7).
entry(08702,end_of_activity,frustrated,video9289010113,au07,30).
entry(08703,end_of_activity,frustrated,video9289010113,au11,37).
entry(08704,end_of_activity,frustrated,video9289010113,au17,44).
entry(08705,begin_of_activity,frustrated,video9289010113,au24,44).
entry(08800,end_of_activity,frustrated,video9289010113,au02,27).
entry(08801,begin_of_activity,frustrated,video9289010113,au04,36).
entry(08802,begin_of_activity,frustrated,video9289010113,au17,45).
entry(08803,begin_of_activity,frustrated,video9289010113,au23,33).
entry(08804,end_of_activity,frustrated,video9289010113,au24,44).
entry(08900,begin_of_activity,frustrated,video9289010113,au02,28).
entry(08901,end_of_activity,frustrated,video9289010113,au04,36).
entry(08902,begin_of_activity,frustrated,video9289010113,au10,16).
entry(08903,begin_of_activity,frustrated,video9289010113,au11,38).
entry(08904,begin_of_activity,frustrated,video9289010113,au14,23).
entry(08905,end_of_activity,frustrated,video9289010113,au17,45).
entry(08906,end_of_activity,frustrated,video9289010113,au23,33).
entry(08907,begin_of_activity,frustrated,video9289010113,au24,45).
entry(09000,end_of_activity,frustrated,video9289010113,au02,28).
entry(09001,begin_of_activity,frustrated,video9289010113,au04,37).
entry(09002,begin_of_activity,frustrated,video9289010113,au07,31).
entry(09003,end_of_activity,frustrated,video9289010113,au10,16).
entry(09004,end_of_activity,frustrated,video9289010113,au11,38).
entry(09005,end_of_activity,frustrated,video9289010113,au14,23).
entry(09006,begin_of_activity,frustrated,video9289010113,au17,46).
entry(09007,begin_of_activity,frustrated,video9289010113,au23,34).
entry(09008,end_of_activity,frustrated,video9289010113,au24,45).
entry(09009,begin_of_activity,frustrated,video9289010113,au43,19).
entry(09100,begin_of_activity,frustrated,video9289010113,au02,29).
entry(09101,end_of_activity,frustrated,video9289010113,au04,37).
entry(09102,end_of_activity,frustrated,video9289010113,au07,31).
entry(09103,begin_of_activity,frustrated,video9289010113,au11,39).
entry(09104,begin_of_activity,frustrated,video9289010113,au14,24).
entry(09105,end_of_activity,frustrated,video9289010113,au17,46).
entry(09106,end_of_activity,frustrated,video9289010113,au23,34).
entry(09107,begin_of_activity,frustrated,video9289010113,au24,46).
entry(09108,end_of_activity,frustrated,video9289010113,au43,19).
entry(09200,end_of_activity,frustrated,video9289010113,au02,29).
entry(09201,begin_of_activity,frustrated,video9289010113,au07,32).
entry(09202,end_of_activity,frustrated,video9289010113,au11,39).
entry(09203,end_of_activity,frustrated,video9289010113,au14,24).
entry(09204,begin_of_activity,frustrated,video9289010113,au17,47).
entry(09205,begin_of_activity,frustrated,video9289010113,au23,35).
entry(09206,end_of_activity,frustrated,video9289010113,au24,46).
entry(09207,begin_of_activity,frustrated,video9289010113,au28,6).
entry(09300,begin_of_activity,frustrated,video9289010113,au04,38).
entry(09301,end_of_activity,frustrated,video9289010113,au07,32).
entry(09302,begin_of_activity,frustrated,video9289010113,au10,17).
entry(09303,begin_of_activity,frustrated,video9289010113,au11,40).
entry(09304,begin_of_activity,frustrated,video9289010113,au14,25).
entry(09305,end_of_activity,frustrated,video9289010113,au17,47).
entry(09306,end_of_activity,frustrated,video9289010113,au23,35).
entry(09307,begin_of_activity,frustrated,video9289010113,au24,47).
entry(09308,end_of_activity,frustrated,video9289010113,au28,6).
entry(09400,end_of_activity,frustrated,video9289010113,au04,38).
entry(09401,begin_of_activity,frustrated,video9289010113,au07,33).
entry(09402,end_of_activity,frustrated,video9289010113,au10,17).
entry(09403,end_of_activity,frustrated,video9289010113,au11,40).
entry(09404,end_of_activity,frustrated,video9289010113,au14,25).
entry(09405,begin_of_activity,frustrated,video9289010113,au17,48).
entry(09406,end_of_activity,frustrated,video9289010113,au24,47).
entry(09500,begin_of_activity,frustrated,video9289010113,au04,39).
entry(09501,end_of_activity,frustrated,video9289010113,au07,33).
entry(09502,begin_of_activity,frustrated,video9289010113,au11,41).
entry(09503,begin_of_activity,frustrated,video9289010113,au14,26).
entry(09504,end_of_activity,frustrated,video9289010113,au17,48).
entry(09505,begin_of_activity,frustrated,video9289010113,au23,36).
entry(09506,begin_of_activity,frustrated,video9289010113,au24,48).
entry(09600,end_of_activity,frustrated,video9289010113,au04,39).
entry(09601,begin_of_activity,frustrated,video9289010113,au10,18).
entry(09602,end_of_activity,frustrated,video9289010113,au11,41).
entry(09603,end_of_activity,frustrated,video9289010113,au14,26).
entry(09604,begin_of_activity,frustrated,video9289010113,au17,49).
entry(09605,end_of_activity,frustrated,video9289010113,au23,36).
entry(09606,end_of_activity,frustrated,video9289010113,au24,48).
entry(09700,begin_of_activity,frustrated,video9289010113,au07,34).
entry(09701,end_of_activity,frustrated,video9289010113,au10,18).
entry(09702,end_of_activity,frustrated,video9289010113,au17,49).
entry(09703,begin_of_activity,frustrated,video9289010113,au24,49).
entry(09800,begin_of_activity,frustrated,video9289010113,au02,30).
entry(09801,begin_of_activity,frustrated,video9289010113,au04,40).
entry(09802,begin_of_activity,frustrated,video9289010113,au05,8).
entry(09803,end_of_activity,frustrated,video9289010113,au07,34).
entry(09804,begin_of_activity,frustrated,video9289010113,au10,19).
entry(09805,begin_of_activity,frustrated,video9289010113,au11,42).
entry(09806,begin_of_activity,frustrated,video9289010113,au17,50).
entry(09807,begin_of_activity,frustrated,video9289010113,au23,37).
entry(09808,end_of_activity,frustrated,video9289010113,au24,49).
entry(09900,end_of_activity,frustrated,video9289010113,au02,30).
entry(09901,end_of_activity,frustrated,video9289010113,au04,40).
entry(09902,end_of_activity,frustrated,video9289010113,au05,8).
entry(09903,begin_of_activity,frustrated,video9289010113,au07,35).
entry(09904,end_of_activity,frustrated,video9289010113,au10,19).
entry(09905,end_of_activity,frustrated,video9289010113,au11,42).
entry(09906,end_of_activity,frustrated,video9289010113,au17,50).
entry(09907,end_of_activity,frustrated,video9289010113,au23,37).
entry(09908,begin_of_activity,frustrated,video9289010113,au24,50).
entry(10000,begin_of_activity,frustrated,video9289010113,au05,9).
entry(10001,end_of_activity,frustrated,video9289010113,au07,35).
entry(10002,begin_of_activity,frustrated,video9289010113,au11,43).
entry(10003,begin_of_activity,frustrated,video9289010113,au17,51).
entry(10004,end_of_activity,frustrated,video9289010113,au24,50).
entry(10005,begin_of_activity,frustrated,video9289010113,au25,1).
entry(10100,end_of_activity,frustrated,video9289010113,au05,9).
entry(10101,begin_of_activity,frustrated,video9289010113,au10,20).
entry(10102,end_of_activity,frustrated,video9289010113,au11,43).
entry(10103,begin_of_activity,frustrated,video9289010113,au15,6).
entry(10104,end_of_activity,frustrated,video9289010113,au17,51).
entry(10105,begin_of_activity,frustrated,video9289010113,au24,51).
entry(10106,end_of_activity,frustrated,video9289010113,au25,1).
entry(10200,begin_of_activity,frustrated,video9289010113,au02,31).
entry(10201,begin_of_activity,frustrated,video9289010113,au04,41).
entry(10202,begin_of_activity,frustrated,video9289010113,au05,10).
entry(10203,begin_of_activity,frustrated,video9289010113,au07,36).
entry(10204,end_of_activity,frustrated,video9289010113,au10,20).
entry(10205,begin_of_activity,frustrated,video9289010113,au11,44).
entry(10206,end_of_activity,frustrated,video9289010113,au15,6).
entry(10207,begin_of_activity,frustrated,video9289010113,au17,52).
entry(10208,end_of_activity,frustrated,video9289010113,au24,51).
entry(10300,end_of_activity,frustrated,video9289010113,au02,31).
entry(10301,end_of_activity,frustrated,video9289010113,au04,41).
entry(10302,end_of_activity,frustrated,video9289010113,au05,10).
entry(10303,end_of_activity,frustrated,video9289010113,au07,36).
entry(10304,end_of_activity,frustrated,video9289010113,au11,44).
entry(10305,begin_of_activity,frustrated,video9289010113,au14,27).
entry(10306,end_of_activity,frustrated,video9289010113,au17,52).
entry(10307,begin_of_activity,frustrated,video9289010113,au24,52).
entry(10400,begin_of_activity,frustrated,video9289010113,au02,32).
entry(10401,begin_of_activity,frustrated,video9289010113,au04,42).
entry(10402,begin_of_activity,frustrated,video9289010113,au05,11).
entry(10403,begin_of_activity,frustrated,video9289010113,au11,45).
entry(10404,end_of_activity,frustrated,video9289010113,au14,27).
entry(10405,begin_of_activity,frustrated,video9289010113,au17,53).
entry(10406,end_of_activity,frustrated,video9289010113,au24,52).
entry(10500,end_of_activity,frustrated,video9289010113,au02,32).
entry(10501,end_of_activity,frustrated,video9289010113,au04,42).
entry(10502,end_of_activity,frustrated,video9289010113,au05,11).
entry(10503,begin_of_activity,frustrated,video9289010113,au07,37).
entry(10504,begin_of_activity,frustrated,video9289010113,au10,21).
entry(10505,end_of_activity,frustrated,video9289010113,au11,45).
entry(10506,begin_of_activity,frustrated,video9289010113,au14,28).
entry(10507,end_of_activity,frustrated,video9289010113,au17,53).
entry(10508,begin_of_activity,frustrated,video9289010113,au23,38).
entry(10509,begin_of_activity,frustrated,video9289010113,au24,53).
entry(10600,begin_of_activity,frustrated,video9289010113,au04,43).
entry(10601,end_of_activity,frustrated,video9289010113,au07,37).
entry(10602,end_of_activity,frustrated,video9289010113,au10,21).
entry(10603,begin_of_activity,frustrated,video9289010113,au11,46).
entry(10604,end_of_activity,frustrated,video9289010113,au14,28).
entry(10605,begin_of_activity,frustrated,video9289010113,au15,7).
entry(10606,begin_of_activity,frustrated,video9289010113,au17,54).
entry(10607,end_of_activity,frustrated,video9289010113,au23,38).
entry(10608,end_of_activity,frustrated,video9289010113,au24,53).
entry(10609,begin_of_activity,frustrated,video9289010113,au43,20).
entry(10700,end_of_activity,frustrated,video9289010113,au04,43).
entry(10701,begin_of_activity,frustrated,video9289010113,au07,38).
entry(10702,begin_of_activity,frustrated,video9289010113,au10,22).
entry(10703,end_of_activity,frustrated,video9289010113,au11,46).
entry(10704,end_of_activity,frustrated,video9289010113,au15,7).
entry(10705,end_of_activity,frustrated,video9289010113,au17,54).
entry(10706,begin_of_activity,frustrated,video9289010113,au24,54).
entry(10707,end_of_activity,frustrated,video9289010113,au43,20).
entry(10800,begin_of_activity,frustrated,video9289010113,au04,44).
entry(10801,end_of_activity,frustrated,video9289010113,au07,38).
entry(10802,end_of_activity,frustrated,video9289010113,au10,22).
entry(10803,begin_of_activity,frustrated,video9289010113,au11,47).
entry(10804,begin_of_activity,frustrated,video9289010113,au17,55).
entry(10805,begin_of_activity,frustrated,video9289010113,au23,39).
entry(10806,end_of_activity,frustrated,video9289010113,au24,54).
entry(10807,begin_of_activity,frustrated,video9289010113,au28,7).
entry(10900,end_of_activity,frustrated,video9289010113,au04,44).
entry(10901,begin_of_activity,frustrated,video9289010113,au07,39).
entry(10902,end_of_activity,frustrated,video9289010113,au11,47).
entry(10903,end_of_activity,frustrated,video9289010113,au17,55).
entry(10904,end_of_activity,frustrated,video9289010113,au23,39).
entry(10905,begin_of_activity,frustrated,video9289010113,au24,55).
entry(10906,end_of_activity,frustrated,video9289010113,au28,7).
entry(11000,begin_of_activity,frustrated,video9289010113,au04,45).
entry(11001,end_of_activity,frustrated,video9289010113,au07,39).
entry(11002,begin_of_activity,frustrated,video9289010113,au10,23).
entry(11003,begin_of_activity,frustrated,video9289010113,au11,48).
entry(11004,begin_of_activity,frustrated,video9289010113,au14,29).
entry(11005,begin_of_activity,frustrated,video9289010113,au15,8).
entry(11006,begin_of_activity,frustrated,video9289010113,au17,56).
entry(11007,begin_of_activity,frustrated,video9289010113,au23,40).
entry(11008,end_of_activity,frustrated,video9289010113,au24,55).
entry(11100,end_of_activity,frustrated,video9289010113,au04,45).
entry(11101,begin_of_activity,frustrated,video9289010113,au07,40).
entry(11102,end_of_activity,frustrated,video9289010113,au10,23).
entry(11103,end_of_activity,frustrated,video9289010113,au11,48).
entry(11104,end_of_activity,frustrated,video9289010113,au14,29).
entry(11105,end_of_activity,frustrated,video9289010113,au15,8).
entry(11106,end_of_activity,frustrated,video9289010113,au17,56).
entry(11107,end_of_activity,frustrated,video9289010113,au23,40).
entry(11108,begin_of_activity,frustrated,video9289010113,au24,56).
entry(11109,begin_of_activity,frustrated,video9289010113,au28,8).
entry(11200,end_of_activity,frustrated,video9289010113,au07,40).
entry(11201,begin_of_activity,frustrated,video9289010113,au10,24).
entry(11202,begin_of_activity,frustrated,video9289010113,au17,57).
entry(11203,begin_of_activity,frustrated,video9289010113,au23,41).
entry(11204,end_of_activity,frustrated,video9289010113,au24,56).
entry(11205,end_of_activity,frustrated,video9289010113,au28,8).
entry(11300,begin_of_activity,frustrated,video9289010113,au04,46).
entry(11301,end_of_activity,frustrated,video9289010113,au10,24).
entry(11302,end_of_activity,frustrated,video9289010113,au17,57).
entry(11303,end_of_activity,frustrated,video9289010113,au23,41).
entry(11304,begin_of_activity,frustrated,video9289010113,au24,57).
entry(11400,end_of_activity,frustrated,video9289010113,au04,46).
entry(11401,begin_of_activity,frustrated,video9289010113,au07,41).
entry(11402,begin_of_activity,frustrated,video9289010113,au10,25).
entry(11403,begin_of_activity,frustrated,video9289010113,au17,58).
entry(11404,end_of_activity,frustrated,video9289010113,au24,57).
entry(11500,begin_of_activity,frustrated,video9289010113,au05,12).
entry(11501,end_of_activity,frustrated,video9289010113,au07,41).
entry(11502,end_of_activity,frustrated,video9289010113,au10,25).
entry(11503,begin_of_activity,frustrated,video9289010113,au11,49).
entry(11504,end_of_activity,frustrated,video9289010113,au17,58).
entry(11505,begin_of_activity,frustrated,video9289010113,au23,42).
entry(11506,begin_of_activity,frustrated,video9289010113,au24,58).
entry(11600,end_of_activity,frustrated,video9289010113,au05,12).
entry(11601,begin_of_activity,frustrated,video9289010113,au07,42).
entry(11602,end_of_activity,frustrated,video9289010113,au11,49).
entry(11603,begin_of_activity,frustrated,video9289010113,au17,59).
entry(11604,end_of_activity,frustrated,video9289010113,au23,42).
entry(11605,end_of_activity,frustrated,video9289010113,au24,58).
entry(11606,begin_of_activity,frustrated,video9289010113,au28,9).
entry(11700,begin_of_activity,frustrated,video9289010113,au02,33).
entry(11701,end_of_activity,frustrated,video9289010113,au07,42).
entry(11702,begin_of_activity,frustrated,video9289010113,au14,30).
entry(11703,end_of_activity,frustrated,video9289010113,au17,59).
entry(11704,begin_of_activity,frustrated,video9289010113,au24,59).
entry(11705,end_of_activity,frustrated,video9289010113,au28,9).
entry(11800,end_of_activity,frustrated,video9289010113,au02,33).
entry(11801,begin_of_activity,frustrated,video9289010113,au04,47).
entry(11802,begin_of_activity,frustrated,video9289010113,au07,43).
entry(11803,end_of_activity,frustrated,video9289010113,au14,30).
entry(11804,begin_of_activity,frustrated,video9289010113,au17,60).
entry(11805,begin_of_activity,frustrated,video9289010113,au23,43).
entry(11806,end_of_activity,frustrated,video9289010113,au24,59).
entry(11900,end_of_activity,frustrated,video9289010113,au04,47).
entry(11901,end_of_activity,frustrated,video9289010113,au07,43).
entry(11902,begin_of_activity,frustrated,video9289010113,au11,50).
entry(11903,end_of_activity,frustrated,video9289010113,au17,60).
entry(11904,end_of_activity,frustrated,video9289010113,au23,43).
entry(11905,begin_of_activity,frustrated,video9289010113,au24,60).
entry(12000,begin_of_activity,frustrated,video9289010113,au04,48).
entry(12001,begin_of_activity,frustrated,video9289010113,au05,13).
entry(12002,begin_of_activity,frustrated,video9289010113,au07,44).
entry(12003,begin_of_activity,frustrated,video9289010113,au10,26).
entry(12004,end_of_activity,frustrated,video9289010113,au11,50).
entry(12005,begin_of_activity,frustrated,video9289010113,au15,9).
entry(12006,begin_of_activity,frustrated,video9289010113,au17,61).
entry(12007,end_of_activity,frustrated,video9289010113,au24,60).
entry(12100,end_of_activity,frustrated,video9289010113,au04,48).
entry(12101,end_of_activity,frustrated,video9289010113,au05,13).
entry(12102,end_of_activity,frustrated,video9289010113,au07,44).
entry(12103,end_of_activity,frustrated,video9289010113,au10,26).
entry(12104,end_of_activity,frustrated,video9289010113,au15,9).
entry(12105,end_of_activity,frustrated,video9289010113,au17,61).
entry(12106,begin_of_activity,frustrated,video9289010113,au24,61).
entry(12200,begin_of_activity,frustrated,video9289010113,au02,34).
entry(12201,begin_of_activity,frustrated,video9289010113,au04,49).
entry(12202,begin_of_activity,frustrated,video9289010113,au07,45).
entry(12203,begin_of_activity,frustrated,video9289010113,au11,51).
entry(12204,begin_of_activity,frustrated,video9289010113,au15,10).
entry(12205,begin_of_activity,frustrated,video9289010113,au17,62).
entry(12206,begin_of_activity,frustrated,video9289010113,au23,44).
entry(12207,end_of_activity,frustrated,video9289010113,au24,61).
entry(12300,end_of_activity,frustrated,video9289010113,au02,34).
entry(12301,end_of_activity,frustrated,video9289010113,au04,49).
entry(12302,begin_of_activity,frustrated,video9289010113,au05,14).
entry(12303,end_of_activity,frustrated,video9289010113,au07,45).
entry(12304,end_of_activity,frustrated,video9289010113,au11,51).
entry(12305,end_of_activity,frustrated,video9289010113,au15,10).
entry(12306,end_of_activity,frustrated,video9289010113,au17,62).
entry(12307,end_of_activity,frustrated,video9289010113,au23,44).
