entry(00000,begin_of_process,engaged,video2100592056,start,1).
entry(12403,begin_of_activity,engaged,video2100592056,au24,42).
entry(12500,end_of_activity,engaged,video2100592056,au04,36).
entry(12501,end_of_activity,engaged,video2100592056,au07,47).
entry(12502,end_of_activity,engaged,video2100592056,au24,42).
entry(12600,begin_of_activity,engaged,video2100592056,au04,37).
entry(12601,begin_of_activity,engaged,video2100592056,au07,48).
entry(12602,begin_of_activity,engaged,video2100592056,au10,19).
entry(12603,begin_of_activity,engaged,video2100592056,au15,7).
entry(12604,begin_of_activity,engaged,video2100592056,au23,28).
entry(12700,end_of_activity,engaged,video2100592056,au04,37).
entry(12701,end_of_activity,engaged,video2100592056,au07,48).
entry(12702,end_of_activity,engaged,video2100592056,au10,19).
entry(12703,end_of_activity,engaged,video2100592056,au15,7).
entry(12704,end_of_activity,engaged,video2100592056,au23,28).
entry(12705,begin_of_activity,engaged,video2100592056,au24,43).
entry(12800,begin_of_activity,engaged,video2100592056,au07,49).
entry(12801,begin_of_activity,engaged,video2100592056,au17,47).
entry(12802,begin_of_activity,engaged,video2100592056,au23,29).
entry(12803,end_of_activity,engaged,video2100592056,au24,43).
entry(12900,end_of_activity,engaged,video2100592056,au07,49).
entry(12901,begin_of_activity,engaged,video2100592056,au10,20).
entry(12902,end_of_activity,engaged,video2100592056,au17,47).
entry(12903,end_of_activity,engaged,video2100592056,au23,29).
entry(13000,begin_of_activity,engaged,video2100592056,au07,50).
entry(13001,end_of_activity,engaged,video2100592056,au10,20).
entry(13002,begin_of_activity,engaged,video2100592056,au17,48).
entry(13100,begin_of_activity,engaged,video2100592056,au04,38).
entry(13101,end_of_activity,engaged,video2100592056,au07,50).
entry(13102,end_of_activity,engaged,video2100592056,au17,48).
entry(13200,end_of_activity,engaged,video2100592056,au04,38).
entry(13201,begin_of_activity,engaged,video2100592056,au07,51).
entry(13202,begin_of_activity,engaged,video2100592056,au23,30).
entry(13203,begin_of_activity,engaged,video2100592056,au24,44).
entry(13300,end_of_activity,engaged,video2100592056,au07,51).
entry(13301,begin_of_activity,engaged,video2100592056,au17,49).
entry(13302,end_of_activity,engaged,video2100592056,au23,30).
entry(13303,end_of_activity,engaged,video2100592056,au24,44).
entry(13304,begin_of_activity,engaged,video2100592056,au28,4).
entry(13400,begin_of_activity,engaged,video2100592056,au07,52).
entry(13401,begin_of_activity,engaged,video2100592056,au10,21).
entry(13402,end_of_activity,engaged,video2100592056,au17,49).
entry(13403,begin_of_activity,engaged,video2100592056,au23,31).
entry(13404,end_of_activity,engaged,video2100592056,au28,4).
entry(13500,end_of_activity,engaged,video2100592056,au07,52).
entry(13501,end_of_activity,engaged,video2100592056,au10,21).
entry(13502,begin_of_activity,engaged,video2100592056,au17,50).
entry(13503,end_of_activity,engaged,video2100592056,au23,31).
entry(13600,begin_of_activity,engaged,video2100592056,au07,53).
entry(13601,end_of_activity,engaged,video2100592056,au17,50).
entry(13700,end_of_activity,engaged,video2100592056,au07,53).
entry(13701,begin_of_activity,engaged,video2100592056,au17,51).
entry(13800,begin_of_activity,engaged,video2100592056,au10,22).
entry(13801,end_of_activity,engaged,video2100592056,au17,51).
entry(13802,begin_of_activity,engaged,video2100592056,au23,32).
entry(13900,begin_of_activity,engaged,video2100592056,au04,39).
entry(13901,end_of_activity,engaged,video2100592056,au10,22).
entry(13902,begin_of_activity,engaged,video2100592056,au17,52).
entry(13903,end_of_activity,engaged,video2100592056,au23,32).
entry(14000,end_of_activity,engaged,video2100592056,au04,39).
entry(14001,begin_of_activity,engaged,video2100592056,au07,54).
entry(14002,end_of_activity,engaged,video2100592056,au17,52).
entry(14100,end_of_activity,engaged,video2100592056,au07,54).
entry(14101,begin_of_activity,engaged,video2100592056,au17,53).
entry(14102,begin_of_activity,engaged,video2100592056,au23,33).
entry(14103,begin_of_activity,engaged,video2100592056,au24,45).
entry(14200,begin_of_activity,engaged,video2100592056,au04,40).
entry(14201,end_of_activity,engaged,video2100592056,au17,53).
entry(14202,end_of_activity,engaged,video2100592056,au23,33).
entry(14203,end_of_activity,engaged,video2100592056,au24,45).
entry(14300,end_of_activity,engaged,video2100592056,au04,40).
entry(14301,begin_of_activity,engaged,video2100592056,au11,9).
entry(14302,begin_of_activity,engaged,video2100592056,au17,54).
entry(14400,end_of_activity,engaged,video2100592056,au11,9).
entry(14401,end_of_activity,engaged,video2100592056,au17,54).
entry(14402,begin_of_activity,engaged,video2100592056,au24,46).
entry(14500,begin_of_activity,engaged,video2100592056,au07,55).
entry(14501,begin_of_activity,engaged,video2100592056,au11,10).
entry(14502,end_of_activity,engaged,video2100592056,au24,46).
entry(14600,begin_of_activity,engaged,video2100592056,au04,41).
entry(14601,end_of_activity,engaged,video2100592056,au07,55).
entry(14602,end_of_activity,engaged,video2100592056,au11,10).
entry(14603,begin_of_activity,engaged,video2100592056,au17,55).
entry(14700,end_of_activity,engaged,video2100592056,au04,41).
entry(14701,begin_of_activity,engaged,video2100592056,au07,56).
entry(14702,end_of_activity,engaged,video2100592056,au17,55).
entry(14800,begin_of_activity,engaged,video2100592056,au04,42).
entry(14801,end_of_activity,engaged,video2100592056,au07,56).
entry(14900,end_of_activity,engaged,video2100592056,au04,42).
entry(14901,begin_of_activity,engaged,video2100592056,au07,57).
entry(14902,begin_of_activity,engaged,video2100592056,au17,56).
entry(15000,end_of_activity,engaged,video2100592056,au07,57).
entry(15001,end_of_activity,engaged,video2100592056,au17,56).
entry(15002,begin_of_activity,engaged,video2100592056,au24,47).
entry(15100,begin_of_activity,engaged,video2100592056,au04,43).
entry(15101,begin_of_activity,engaged,video2100592056,au07,58).
entry(15102,begin_of_activity,engaged,video2100592056,au17,57).
entry(15103,end_of_activity,engaged,video2100592056,au24,47).
entry(15200,end_of_activity,engaged,video2100592056,au04,43).
entry(15201,end_of_activity,engaged,video2100592056,au07,58).
entry(15202,begin_of_activity,engaged,video2100592056,au10,23).
entry(15203,end_of_activity,engaged,video2100592056,au17,57).
entry(15300,begin_of_activity,engaged,video2100592056,au07,59).
entry(15301,end_of_activity,engaged,video2100592056,au10,23).
entry(15302,begin_of_activity,engaged,video2100592056,au23,34).
entry(15303,begin_of_activity,engaged,video2100592056,au24,48).
entry(15400,begin_of_activity,engaged,video2100592056,au04,44).
entry(15401,end_of_activity,engaged,video2100592056,au07,59).
entry(15402,begin_of_activity,engaged,video2100592056,au17,58).
entry(15403,end_of_activity,engaged,video2100592056,au23,34).
entry(15404,end_of_activity,engaged,video2100592056,au24,48).
entry(15500,end_of_activity,engaged,video2100592056,au04,44).
entry(15501,end_of_activity,engaged,video2100592056,au17,58).
entry(15600,begin_of_activity,engaged,video2100592056,au07,60).
entry(15601,begin_of_activity,engaged,video2100592056,au10,24).
entry(15602,begin_of_activity,engaged,video2100592056,au17,59).
entry(15700,begin_of_activity,engaged,video2100592056,au04,45).
entry(15701,end_of_activity,engaged,video2100592056,au07,60).
entry(15702,end_of_activity,engaged,video2100592056,au10,24).
entry(15703,end_of_activity,engaged,video2100592056,au17,59).
entry(15800,end_of_activity,engaged,video2100592056,au04,45).
entry(15801,begin_of_activity,engaged,video2100592056,au07,61).
entry(15802,begin_of_activity,engaged,video2100592056,au17,60).
entry(15803,begin_of_activity,engaged,video2100592056,au23,35).
entry(15900,end_of_activity,engaged,video2100592056,au07,61).
entry(15901,begin_of_activity,engaged,video2100592056,au10,25).
entry(15902,end_of_activity,engaged,video2100592056,au17,60).
entry(15903,end_of_activity,engaged,video2100592056,au23,35).
entry(16000,begin_of_activity,engaged,video2100592056,au04,46).
entry(16001,end_of_activity,engaged,video2100592056,au10,25).
entry(16002,begin_of_activity,engaged,video2100592056,au17,61).
entry(16100,end_of_activity,engaged,video2100592056,au04,46).
entry(16101,begin_of_activity,engaged,video2100592056,au10,26).
entry(16102,end_of_activity,engaged,video2100592056,au17,61).
entry(16200,begin_of_activity,engaged,video2100592056,au04,47).
entry(16201,begin_of_activity,engaged,video2100592056,au07,62).
entry(16202,end_of_activity,engaged,video2100592056,au10,26).
entry(16203,begin_of_activity,engaged,video2100592056,au17,62).
entry(16300,end_of_activity,engaged,video2100592056,au04,47).
entry(16301,end_of_activity,engaged,video2100592056,au07,62).
entry(16302,begin_of_activity,engaged,video2100592056,au10,27).
entry(16303,end_of_activity,engaged,video2100592056,au17,62).
entry(16400,begin_of_activity,engaged,video2100592056,au07,63).
entry(16401,end_of_activity,engaged,video2100592056,au10,27).
entry(16402,begin_of_activity,engaged,video2100592056,au17,63).
entry(16500,end_of_activity,engaged,video2100592056,au07,63).
entry(16501,end_of_activity,engaged,video2100592056,au17,63).
entry(16502,begin_of_activity,engaged,video2100592056,au23,36).
entry(16600,begin_of_activity,engaged,video2100592056,au07,64).
entry(16601,begin_of_activity,engaged,video2100592056,au17,64).
entry(16602,end_of_activity,engaged,video2100592056,au23,36).
entry(16700,end_of_activity,engaged,video2100592056,au07,64).
entry(16701,begin_of_activity,engaged,video2100592056,au10,28).
entry(16702,end_of_activity,engaged,video2100592056,au17,64).
entry(16800,begin_of_activity,engaged,video2100592056,au04,48).
entry(16801,end_of_activity,engaged,video2100592056,au10,28).
entry(16802,begin_of_activity,engaged,video2100592056,au17,65).
entry(16803,begin_of_activity,engaged,video2100592056,au25,5).
entry(16900,end_of_activity,engaged,video2100592056,au04,48).
entry(16901,begin_of_activity,engaged,video2100592056,au07,65).
entry(16902,end_of_activity,engaged,video2100592056,au17,65).
entry(16903,end_of_activity,engaged,video2100592056,au25,5).
entry(17000,end_of_activity,engaged,video2100592056,au07,65).
entry(17001,begin_of_activity,engaged,video2100592056,au10,29).
entry(17100,end_of_activity,engaged,video2100592056,au10,29).
entry(17200,begin_of_activity,engaged,video2100592056,au23,37).
entry(17201,begin_of_activity,engaged,video2100592056,au24,49).
entry(17300,begin_of_activity,engaged,video2100592056,au04,49).
entry(17301,begin_of_activity,engaged,video2100592056,au15,8).
entry(17302,begin_of_activity,engaged,video2100592056,au17,66).
entry(17303,end_of_activity,engaged,video2100592056,au23,37).
entry(17304,end_of_activity,engaged,video2100592056,au24,49).
entry(17400,end_of_activity,engaged,video2100592056,au04,49).
entry(17401,end_of_activity,engaged,video2100592056,au15,8).
entry(17402,end_of_activity,engaged,video2100592056,au17,66).
entry(17403,begin_of_activity,engaged,video2100592056,au23,38).
entry(17500,begin_of_activity,engaged,video2100592056,au17,67).
entry(17501,end_of_activity,engaged,video2100592056,au23,38).
entry(17600,begin_of_activity,engaged,video2100592056,au07,66).
entry(17601,end_of_activity,engaged,video2100592056,au17,67).
entry(17602,begin_of_activity,engaged,video2100592056,au23,39).
entry(17700,end_of_activity,engaged,video2100592056,au07,66).
entry(17701,begin_of_activity,engaged,video2100592056,au17,68).
entry(17702,end_of_activity,engaged,video2100592056,au23,39).
entry(17800,begin_of_activity,engaged,video2100592056,au07,67).
entry(17801,end_of_activity,engaged,video2100592056,au17,68).
entry(17900,end_of_activity,engaged,video2100592056,au07,67).
entry(17901,begin_of_activity,engaged,video2100592056,au17,69).
entry(18000,begin_of_activity,engaged,video2100592056,au04,50).
entry(18001,begin_of_activity,engaged,video2100592056,au07,68).
entry(18002,begin_of_activity,engaged,video2100592056,au10,30).
entry(18003,end_of_activity,engaged,video2100592056,au17,69).
entry(18100,end_of_activity,engaged,video2100592056,au04,50).
entry(18101,end_of_activity,engaged,video2100592056,au07,68).
entry(18102,end_of_activity,engaged,video2100592056,au10,30).
entry(18103,begin_of_activity,engaged,video2100592056,au17,70).
entry(18200,begin_of_activity,engaged,video2100592056,au07,69).
entry(18201,end_of_activity,engaged,video2100592056,au17,70).
entry(18300,begin_of_activity,engaged,video2100592056,au04,51).
entry(18301,end_of_activity,engaged,video2100592056,au07,69).
entry(18302,begin_of_activity,engaged,video2100592056,au10,31).
entry(18303,begin_of_activity,engaged,video2100592056,au23,40).
entry(18400,end_of_activity,engaged,video2100592056,au04,51).
entry(18401,end_of_activity,engaged,video2100592056,au10,31).
entry(18402,begin_of_activity,engaged,video2100592056,au17,71).
entry(18403,end_of_activity,engaged,video2100592056,au23,40).
entry(18404,begin_of_activity,engaged,video2100592056,au24,50).
entry(18500,end_of_activity,engaged,video2100592056,au17,71).
entry(18501,end_of_activity,engaged,video2100592056,au24,50).
entry(18600,begin_of_activity,engaged,video2100592056,au07,70).
entry(18601,begin_of_activity,engaged,video2100592056,au23,41).
entry(18602,begin_of_activity,engaged,video2100592056,au24,51).
entry(18700,begin_of_activity,engaged,video2100592056,au04,52).
entry(18701,end_of_activity,engaged,video2100592056,au07,70).
entry(18702,begin_of_activity,engaged,video2100592056,au10,32).
entry(18703,end_of_activity,engaged,video2100592056,au23,41).
entry(18704,end_of_activity,engaged,video2100592056,au24,51).
entry(18800,end_of_activity,engaged,video2100592056,au04,52).
entry(18801,end_of_activity,engaged,video2100592056,au10,32).
entry(18900,begin_of_activity,engaged,video2100592056,au07,71).
entry(19000,begin_of_activity,engaged,video2100592056,au04,53).
entry(19001,end_of_activity,engaged,video2100592056,au07,71).
entry(19100,end_of_activity,engaged,video2100592056,au04,53).
entry(19101,begin_of_activity,engaged,video2100592056,au07,72).
entry(19102,begin_of_activity,engaged,video2100592056,au17,72).
entry(19103,begin_of_activity,engaged,video2100592056,au23,42).
entry(19200,end_of_activity,engaged,video2100592056,au07,72).
entry(19201,end_of_activity,engaged,video2100592056,au17,72).
entry(19202,end_of_activity,engaged,video2100592056,au23,42).
entry(19203,begin_of_activity,engaged,video2100592056,au24,52).
entry(19300,begin_of_activity,engaged,video2100592056,au07,73).
entry(19301,begin_of_activity,engaged,video2100592056,au17,73).
entry(19302,end_of_activity,engaged,video2100592056,au24,52).
entry(19400,begin_of_activity,engaged,video2100592056,au04,54).
entry(19401,end_of_activity,engaged,video2100592056,au07,73).
entry(19402,end_of_activity,engaged,video2100592056,au17,73).
entry(19500,end_of_activity,engaged,video2100592056,au04,54).
entry(19501,begin_of_activity,engaged,video2100592056,au17,74).
entry(19502,begin_of_activity,engaged,video2100592056,au23,43).
entry(19503,begin_of_activity,engaged,video2100592056,au24,53).
entry(19600,begin_of_activity,engaged,video2100592056,au04,55).
entry(19601,begin_of_activity,engaged,video2100592056,au07,74).
entry(19602,begin_of_activity,engaged,video2100592056,au10,33).
entry(19603,end_of_activity,engaged,video2100592056,au17,74).
entry(19604,end_of_activity,engaged,video2100592056,au23,43).
entry(19605,end_of_activity,engaged,video2100592056,au24,53).
entry(19700,end_of_activity,engaged,video2100592056,au04,55).
entry(19701,end_of_activity,engaged,video2100592056,au07,74).
entry(19702,end_of_activity,engaged,video2100592056,au10,33).
entry(19703,begin_of_activity,engaged,video2100592056,au17,75).
entry(19704,begin_of_activity,engaged,video2100592056,au23,44).
entry(19705,begin_of_activity,engaged,video2100592056,au24,54).
entry(19800,begin_of_activity,engaged,video2100592056,au07,75).
entry(19801,end_of_activity,engaged,video2100592056,au17,75).
entry(19802,end_of_activity,engaged,video2100592056,au23,44).
entry(19803,end_of_activity,engaged,video2100592056,au24,54).
entry(19900,end_of_activity,engaged,video2100592056,au07,75).
entry(19901,begin_of_activity,engaged,video2100592056,au17,76).
entry(19902,begin_of_activity,engaged,video2100592056,au23,45).
entry(20000,begin_of_activity,engaged,video2100592056,au07,76).
entry(20001,begin_of_activity,engaged,video2100592056,au10,34).
entry(20002,end_of_activity,engaged,video2100592056,au17,76).
entry(20003,end_of_activity,engaged,video2100592056,au23,45).
entry(20100,end_of_activity,engaged,video2100592056,au07,76).
entry(20101,end_of_activity,engaged,video2100592056,au10,34).
entry(20102,begin_of_activity,engaged,video2100592056,au23,46).
entry(20200,begin_of_activity,engaged,video2100592056,au07,77).
entry(20201,begin_of_activity,engaged,video2100592056,au17,77).
entry(20202,end_of_activity,engaged,video2100592056,au23,46).
entry(20300,end_of_activity,engaged,video2100592056,au07,77).
entry(20301,begin_of_activity,engaged,video2100592056,au10,35).
entry(20302,end_of_activity,engaged,video2100592056,au17,77).
entry(20400,begin_of_activity,engaged,video2100592056,au07,78).
entry(20401,end_of_activity,engaged,video2100592056,au10,35).
entry(20402,begin_of_activity,engaged,video2100592056,au17,78).
entry(20500,end_of_activity,engaged,video2100592056,au07,78).
entry(20501,end_of_activity,engaged,video2100592056,au17,78).
entry(20600,begin_of_activity,engaged,video2100592056,au04,56).
entry(20601,begin_of_activity,engaged,video2100592056,au07,79).
entry(20602,begin_of_activity,engaged,video2100592056,au17,79).
entry(20700,end_of_activity,engaged,video2100592056,au04,56).
entry(20701,end_of_activity,engaged,video2100592056,au07,79).
entry(20702,end_of_activity,engaged,video2100592056,au17,79).
entry(20800,begin_of_activity,engaged,video2100592056,au04,57).
entry(20801,begin_of_activity,engaged,video2100592056,au07,80).
entry(20802,begin_of_activity,engaged,video2100592056,au10,36).
entry(20803,begin_of_activity,engaged,video2100592056,au17,80).
entry(20804,begin_of_activity,engaged,video2100592056,au23,47).
entry(20805,begin_of_activity,engaged,video2100592056,au24,55).
entry(20900,end_of_activity,engaged,video2100592056,au04,57).
entry(20901,end_of_activity,engaged,video2100592056,au07,80).
entry(20902,end_of_activity,engaged,video2100592056,au10,36).
entry(20903,end_of_activity,engaged,video2100592056,au17,80).
entry(20904,end_of_activity,engaged,video2100592056,au23,47).
entry(20905,end_of_activity,engaged,video2100592056,au24,55).
entry(20906,begin_of_activity,engaged,video2100592056,au25,6).
entry(21000,begin_of_activity,engaged,video2100592056,au07,81).
entry(21001,end_of_activity,engaged,video2100592056,au25,6).
entry(21100,begin_of_activity,engaged,video2100592056,au04,58).
entry(21101,end_of_activity,engaged,video2100592056,au07,81).
entry(21102,begin_of_activity,engaged,video2100592056,au17,81).
entry(21103,begin_of_activity,engaged,video2100592056,au23,48).
entry(21200,end_of_activity,engaged,video2100592056,au04,58).
entry(21201,end_of_activity,engaged,video2100592056,au17,81).
entry(21202,end_of_activity,engaged,video2100592056,au23,48).
entry(21300,begin_of_activity,engaged,video2100592056,au04,59).
entry(21301,begin_of_activity,engaged,video2100592056,au17,82).
entry(21400,end_of_activity,engaged,video2100592056,au04,59).
entry(21401,begin_of_activity,engaged,video2100592056,au07,82).
entry(21402,end_of_activity,engaged,video2100592056,au17,82).
entry(21403,begin_of_activity,engaged,video2100592056,au23,49).
entry(21404,begin_of_activity,engaged,video2100592056,au24,56).
entry(21500,end_of_activity,engaged,video2100592056,au07,82).
entry(21501,end_of_activity,engaged,video2100592056,au23,49).
entry(21502,end_of_activity,engaged,video2100592056,au24,56).
entry(21600,begin_of_activity,engaged,video2100592056,au04,60).
entry(21601,begin_of_activity,engaged,video2100592056,au17,83).
entry(21700,end_of_activity,engaged,video2100592056,au04,60).
entry(21701,end_of_activity,engaged,video2100592056,au17,83).
entry(21800,begin_of_activity,engaged,video2100592056,au04,61).
entry(21801,begin_of_activity,engaged,video2100592056,au07,83).
entry(21802,begin_of_activity,engaged,video2100592056,au10,37).
entry(21900,end_of_activity,engaged,video2100592056,au04,61).
entry(21901,end_of_activity,engaged,video2100592056,au07,83).
entry(21902,end_of_activity,engaged,video2100592056,au10,37).
entry(22000,begin_of_activity,engaged,video2100592056,au07,84).
entry(22001,begin_of_activity,engaged,video2100592056,au10,38).
entry(22002,begin_of_activity,engaged,video2100592056,au23,50).
entry(22003,begin_of_activity,engaged,video2100592056,au24,57).
entry(22100,begin_of_activity,engaged,video2100592056,au04,62).
entry(22101,end_of_activity,engaged,video2100592056,au07,84).
entry(22102,end_of_activity,engaged,video2100592056,au10,38).
entry(22103,begin_of_activity,engaged,video2100592056,au17,84).
entry(22104,end_of_activity,engaged,video2100592056,au23,50).
entry(22105,end_of_activity,engaged,video2100592056,au24,57).
entry(22200,end_of_activity,engaged,video2100592056,au04,62).
entry(22201,end_of_activity,engaged,video2100592056,au17,84).
entry(22300,begin_of_activity,engaged,video2100592056,au07,85).
entry(22400,begin_of_activity,engaged,video2100592056,au04,63).
entry(22401,end_of_activity,engaged,video2100592056,au07,85).
entry(22402,begin_of_activity,engaged,video2100592056,au17,85).
entry(22403,begin_of_activity,engaged,video2100592056,au23,51).
entry(22404,begin_of_activity,engaged,video2100592056,au25,7).
entry(22500,end_of_activity,engaged,video2100592056,au04,63).
entry(22501,begin_of_activity,engaged,video2100592056,au07,86).
entry(22502,end_of_activity,engaged,video2100592056,au17,85).
entry(22503,end_of_activity,engaged,video2100592056,au23,51).
entry(22504,begin_of_activity,engaged,video2100592056,au24,58).
entry(22505,end_of_activity,engaged,video2100592056,au25,7).
entry(22600,end_of_activity,engaged,video2100592056,au07,86).
entry(22601,begin_of_activity,engaged,video2100592056,au10,39).
entry(22602,end_of_activity,engaged,video2100592056,au24,58).
entry(22700,end_of_activity,engaged,video2100592056,au10,39).
entry(22701,begin_of_activity,engaged,video2100592056,au23,52).
entry(22800,end_of_activity,engaged,video2100592056,au23,52).
entry(22900,begin_of_activity,engaged,video2100592056,au23,53).
entry(23000,begin_of_activity,engaged,video2100592056,au07,87).
entry(23001,end_of_activity,engaged,video2100592056,au23,53).
entry(23100,begin_of_activity,engaged,video2100592056,au04,64).
entry(23101,end_of_activity,engaged,video2100592056,au07,87).
entry(23102,begin_of_activity,engaged,video2100592056,au11,11).
entry(23103,begin_of_activity,engaged,video2100592056,au17,86).
entry(23200,end_of_activity,engaged,video2100592056,au04,64).
entry(23201,begin_of_activity,engaged,video2100592056,au07,88).
entry(23202,end_of_activity,engaged,video2100592056,au11,11).
entry(23203,end_of_activity,engaged,video2100592056,au17,86).
entry(23204,begin_of_activity,engaged,video2100592056,au23,54).
entry(23205,begin_of_activity,engaged,video2100592056,au24,59).
entry(23300,begin_of_activity,engaged,video2100592056,au04,65).
entry(23301,end_of_activity,engaged,video2100592056,au07,88).
entry(23302,begin_of_activity,engaged,video2100592056,au11,12).
entry(23303,begin_of_activity,engaged,video2100592056,au17,87).
entry(23304,end_of_activity,engaged,video2100592056,au23,54).
entry(23305,end_of_activity,engaged,video2100592056,au24,59).
entry(23400,end_of_activity,engaged,video2100592056,au04,65).
entry(23401,end_of_activity,engaged,video2100592056,au11,12).
entry(23402,end_of_activity,engaged,video2100592056,au17,87).
entry(23500,begin_of_activity,engaged,video2100592056,au17,88).
entry(23600,begin_of_activity,engaged,video2100592056,au04,66).
entry(23601,begin_of_activity,engaged,video2100592056,au11,13).
entry(23602,end_of_activity,engaged,video2100592056,au17,88).
entry(23700,end_of_activity,engaged,video2100592056,au04,66).
entry(23701,end_of_activity,engaged,video2100592056,au11,13).
entry(23702,begin_of_activity,engaged,video2100592056,au17,89).
entry(23703,begin_of_activity,engaged,video2100592056,au24,60).
entry(23800,end_of_activity,engaged,video2100592056,au17,89).
entry(23801,end_of_activity,engaged,video2100592056,au24,60).
entry(24000,begin_of_activity,engaged,video2100592056,au04,67).
entry(24001,begin_of_activity,engaged,video2100592056,au07,89).
entry(24002,begin_of_activity,engaged,video2100592056,au10,40).
entry(24003,begin_of_activity,engaged,video2100592056,au17,90).
entry(24004,begin_of_activity,engaged,video2100592056,au24,61).
entry(24100,end_of_activity,engaged,video2100592056,au04,67).
entry(24101,end_of_activity,engaged,video2100592056,au07,89).
entry(24102,end_of_activity,engaged,video2100592056,au10,40).
entry(24103,end_of_activity,engaged,video2100592056,au17,90).
entry(24104,end_of_activity,engaged,video2100592056,au24,61).
entry(24200,begin_of_activity,engaged,video2100592056,au10,41).
entry(24201,begin_of_activity,engaged,video2100592056,au17,91).
entry(24202,begin_of_activity,engaged,video2100592056,au24,62).
entry(24300,end_of_activity,engaged,video2100592056,au10,41).
entry(24301,end_of_activity,engaged,video2100592056,au17,91).
entry(24302,end_of_activity,engaged,video2100592056,au24,62).
entry(24500,begin_of_activity,engaged,video2100592056,au17,92).
entry(24600,end_of_activity,engaged,video2100592056,au17,92).
entry(24601,begin_of_activity,engaged,video2100592056,au23,55).
entry(24700,begin_of_activity,engaged,video2100592056,au07,90).
entry(24701,end_of_activity,engaged,video2100592056,au23,55).
entry(24800,begin_of_activity,engaged,video2100592056,au04,68).
entry(24801,end_of_activity,engaged,video2100592056,au07,90).
entry(24802,begin_of_activity,engaged,video2100592056,au17,93).
entry(24900,end_of_activity,engaged,video2100592056,au04,68).
entry(24901,begin_of_activity,engaged,video2100592056,au10,42).
entry(24902,end_of_activity,engaged,video2100592056,au17,93).
entry(24903,begin_of_activity,engaged,video2100592056,au24,63).
entry(25000,begin_of_activity,engaged,video2100592056,au07,91).
entry(25001,end_of_activity,engaged,video2100592056,au10,42).
entry(25002,end_of_activity,engaged,video2100592056,au24,63).
entry(25100,begin_of_activity,engaged,video2100592056,au04,69).
entry(25101,end_of_activity,engaged,video2100592056,au07,91).
entry(25200,end_of_activity,engaged,video2100592056,au04,69).
entry(25201,begin_of_activity,engaged,video2100592056,au17,94).
entry(25300,end_of_activity,engaged,video2100592056,au17,94).
entry(25301,begin_of_activity,engaged,video2100592056,au23,56).
entry(25302,begin_of_activity,engaged,video2100592056,au24,64).
entry(25400,begin_of_activity,engaged,video2100592056,au17,95).
entry(25401,end_of_activity,engaged,video2100592056,au23,56).
entry(25402,end_of_activity,engaged,video2100592056,au24,64).
entry(25500,end_of_activity,engaged,video2100592056,au17,95).
entry(25501,begin_of_activity,engaged,video2100592056,au23,57).
entry(25502,begin_of_activity,engaged,video2100592056,au25,8).
entry(25600,begin_of_activity,engaged,video2100592056,au04,70).
entry(25601,begin_of_activity,engaged,video2100592056,au07,92).
entry(25602,begin_of_activity,engaged,video2100592056,au10,43).
entry(25603,begin_of_activity,engaged,video2100592056,au17,96).
entry(25604,end_of_activity,engaged,video2100592056,au23,57).
entry(25605,end_of_activity,engaged,video2100592056,au25,8).
entry(25700,end_of_activity,engaged,video2100592056,au04,70).
entry(25701,end_of_activity,engaged,video2100592056,au07,92).
entry(25702,end_of_activity,engaged,video2100592056,au10,43).
entry(25703,end_of_activity,engaged,video2100592056,au17,96).
entry(25800,begin_of_activity,engaged,video2100592056,au07,93).
entry(25900,end_of_activity,engaged,video2100592056,au07,93).
entry(25901,begin_of_activity,engaged,video2100592056,au17,97).
entry(26000,end_of_activity,engaged,video2100592056,au17,97).
entry(26001,begin_of_activity,engaged,video2100592056,au23,58).
entry(26100,begin_of_activity,engaged,video2100592056,au07,94).
entry(26101,begin_of_activity,engaged,video2100592056,au17,98).
entry(26102,end_of_activity,engaged,video2100592056,au23,58).
entry(26200,begin_of_activity,engaged,video2100592056,au04,71).
entry(26201,end_of_activity,engaged,video2100592056,au07,94).
entry(26202,end_of_activity,engaged,video2100592056,au17,98).
entry(26300,end_of_activity,engaged,video2100592056,au04,71).
entry(26301,begin_of_activity,engaged,video2100592056,au07,95).
entry(26302,begin_of_activity,engaged,video2100592056,au17,99).
entry(26400,end_of_activity,engaged,video2100592056,au07,95).
entry(26401,end_of_activity,engaged,video2100592056,au17,99).
entry(26600,begin_of_activity,engaged,video2100592056,au07,96).
entry(26601,begin_of_activity,engaged,video2100592056,au17,100).
entry(26602,begin_of_activity,engaged,video2100592056,au24,65).
entry(26700,begin_of_activity,engaged,video2100592056,au04,72).
entry(26701,end_of_activity,engaged,video2100592056,au07,96).
entry(26702,begin_of_activity,engaged,video2100592056,au11,14).
entry(26703,end_of_activity,engaged,video2100592056,au17,100).
entry(26704,end_of_activity,engaged,video2100592056,au24,65).
entry(26705,begin_of_activity,engaged,video2100592056,au25,9).
entry(26800,end_of_activity,engaged,video2100592056,au04,72).
entry(26801,begin_of_activity,engaged,video2100592056,au07,97).
entry(26802,end_of_activity,engaged,video2100592056,au11,14).
entry(26803,begin_of_activity,engaged,video2100592056,au17,101).
entry(26804,end_of_activity,engaged,video2100592056,au25,9).
entry(26900,end_of_activity,engaged,video2100592056,au07,97).
entry(26901,begin_of_activity,engaged,video2100592056,au11,15).
entry(26902,end_of_activity,engaged,video2100592056,au17,101).
