entry(00000,begin_of_process,frustrated,video4110211005,start,1).
entry(10401,end_of_activity,frustrated,video4110211005,au05,38).
entry(10402,end_of_activity,frustrated,video4110211005,au10,30).
entry(10403,end_of_activity,frustrated,video4110211005,au15,25).
entry(10404,end_of_activity,frustrated,video4110211005,au17,52).
entry(10500,end_of_activity,frustrated,video4110211005,au02,27).
entry(10501,begin_of_activity,frustrated,video4110211005,au05,39).
entry(10502,begin_of_activity,frustrated,video4110211005,au15,26).
entry(10503,begin_of_activity,frustrated,video4110211005,au17,53).
entry(10600,begin_of_activity,frustrated,video4110211005,au02,28).
entry(10601,end_of_activity,frustrated,video4110211005,au05,39).
entry(10602,begin_of_activity,frustrated,video4110211005,au10,31).
entry(10603,end_of_activity,frustrated,video4110211005,au15,26).
entry(10604,end_of_activity,frustrated,video4110211005,au17,53).
entry(10700,end_of_activity,frustrated,video4110211005,au02,28).
entry(10701,begin_of_activity,frustrated,video4110211005,au05,40).
entry(10702,end_of_activity,frustrated,video4110211005,au10,31).
entry(10703,begin_of_activity,frustrated,video4110211005,au15,27).
entry(10704,begin_of_activity,frustrated,video4110211005,au17,54).
entry(10705,begin_of_activity,frustrated,video4110211005,au23,23).
entry(10800,end_of_activity,frustrated,video4110211005,au05,40).
entry(10801,begin_of_activity,frustrated,video4110211005,au07,9).
entry(10802,begin_of_activity,frustrated,video4110211005,au10,32).
entry(10803,end_of_activity,frustrated,video4110211005,au15,27).
entry(10804,end_of_activity,frustrated,video4110211005,au17,54).
entry(10805,end_of_activity,frustrated,video4110211005,au23,23).
entry(10900,begin_of_activity,frustrated,video4110211005,au05,41).
entry(10901,end_of_activity,frustrated,video4110211005,au07,9).
entry(10902,end_of_activity,frustrated,video4110211005,au10,32).
entry(10903,begin_of_activity,frustrated,video4110211005,au15,28).
entry(10904,begin_of_activity,frustrated,video4110211005,au17,55).
entry(11000,end_of_activity,frustrated,video4110211005,au05,41).
entry(11001,begin_of_activity,frustrated,video4110211005,au10,33).
entry(11002,end_of_activity,frustrated,video4110211005,au15,28).
entry(11003,end_of_activity,frustrated,video4110211005,au17,55).
entry(11100,begin_of_activity,frustrated,video4110211005,au05,42).
entry(11101,end_of_activity,frustrated,video4110211005,au10,33).
entry(11102,begin_of_activity,frustrated,video4110211005,au15,29).
entry(11103,begin_of_activity,frustrated,video4110211005,au17,56).
entry(11200,end_of_activity,frustrated,video4110211005,au05,42).
entry(11201,end_of_activity,frustrated,video4110211005,au15,29).
entry(11202,end_of_activity,frustrated,video4110211005,au17,56).
entry(11203,begin_of_activity,frustrated,video4110211005,au23,24).
entry(11300,begin_of_activity,frustrated,video4110211005,au02,29).
entry(11301,begin_of_activity,frustrated,video4110211005,au17,57).
entry(11302,end_of_activity,frustrated,video4110211005,au23,24).
entry(11400,end_of_activity,frustrated,video4110211005,au02,29).
entry(11401,begin_of_activity,frustrated,video4110211005,au05,43).
entry(11402,end_of_activity,frustrated,video4110211005,au17,57).
entry(11500,end_of_activity,frustrated,video4110211005,au05,43).
entry(11501,begin_of_activity,frustrated,video4110211005,au10,34).
entry(11502,begin_of_activity,frustrated,video4110211005,au17,58).
entry(11503,begin_of_activity,frustrated,video4110211005,au23,25).
entry(11600,begin_of_activity,frustrated,video4110211005,au02,30).
entry(11601,end_of_activity,frustrated,video4110211005,au10,34).
entry(11602,begin_of_activity,frustrated,video4110211005,au15,30).
entry(11603,end_of_activity,frustrated,video4110211005,au17,58).
entry(11604,end_of_activity,frustrated,video4110211005,au23,25).
entry(11605,begin_of_activity,frustrated,video4110211005,au43,5).
entry(11700,end_of_activity,frustrated,video4110211005,au02,30).
entry(11701,begin_of_activity,frustrated,video4110211005,au10,35).
entry(11702,end_of_activity,frustrated,video4110211005,au15,30).
entry(11703,begin_of_activity,frustrated,video4110211005,au17,59).
entry(11704,begin_of_activity,frustrated,video4110211005,au23,26).
entry(11705,end_of_activity,frustrated,video4110211005,au43,5).
entry(11800,begin_of_activity,frustrated,video4110211005,au02,31).
entry(11801,end_of_activity,frustrated,video4110211005,au10,35).
entry(11802,end_of_activity,frustrated,video4110211005,au17,59).
entry(11803,end_of_activity,frustrated,video4110211005,au23,26).
entry(11804,begin_of_activity,frustrated,video4110211005,au43,6).
entry(11900,end_of_activity,frustrated,video4110211005,au02,31).
entry(11901,begin_of_activity,frustrated,video4110211005,au17,60).
entry(11902,begin_of_activity,frustrated,video4110211005,au23,27).
entry(11903,begin_of_activity,frustrated,video4110211005,au24,18).
entry(11904,end_of_activity,frustrated,video4110211005,au43,6).
entry(12000,begin_of_activity,frustrated,video4110211005,au02,32).
entry(12001,begin_of_activity,frustrated,video4110211005,au07,10).
entry(12002,begin_of_activity,frustrated,video4110211005,au15,31).
entry(12003,end_of_activity,frustrated,video4110211005,au17,60).
entry(12004,end_of_activity,frustrated,video4110211005,au23,27).
entry(12005,end_of_activity,frustrated,video4110211005,au24,18).
entry(12006,begin_of_activity,frustrated,video4110211005,au43,7).
entry(12100,end_of_activity,frustrated,video4110211005,au02,32).
entry(12101,end_of_activity,frustrated,video4110211005,au07,10).
entry(12102,begin_of_activity,frustrated,video4110211005,au10,36).
entry(12103,end_of_activity,frustrated,video4110211005,au15,31).
entry(12104,begin_of_activity,frustrated,video4110211005,au17,61).
entry(12105,begin_of_activity,frustrated,video4110211005,au23,28).
entry(12106,begin_of_activity,frustrated,video4110211005,au24,19).
entry(12107,end_of_activity,frustrated,video4110211005,au43,7).
entry(12200,end_of_activity,frustrated,video4110211005,au10,36).
entry(12201,begin_of_activity,frustrated,video4110211005,au15,32).
entry(12202,end_of_activity,frustrated,video4110211005,au17,61).
entry(12203,end_of_activity,frustrated,video4110211005,au23,28).
entry(12204,end_of_activity,frustrated,video4110211005,au24,19).
entry(12300,begin_of_activity,frustrated,video4110211005,au07,11).
entry(12301,begin_of_activity,frustrated,video4110211005,au10,37).
entry(12302,end_of_activity,frustrated,video4110211005,au15,32).
entry(12303,begin_of_activity,frustrated,video4110211005,au17,62).
entry(12304,begin_of_activity,frustrated,video4110211005,au23,29).
entry(12400,end_of_activity,frustrated,video4110211005,au07,11).
entry(12401,end_of_activity,frustrated,video4110211005,au10,37).
entry(12402,begin_of_activity,frustrated,video4110211005,au15,33).
entry(12403,end_of_activity,frustrated,video4110211005,au17,62).
entry(12404,end_of_activity,frustrated,video4110211005,au23,29).
entry(12405,begin_of_activity,frustrated,video4110211005,au24,20).
entry(12500,end_of_activity,frustrated,video4110211005,au15,33).
entry(12501,begin_of_activity,frustrated,video4110211005,au17,63).
entry(12502,end_of_activity,frustrated,video4110211005,au24,20).
entry(12600,begin_of_activity,frustrated,video4110211005,au10,38).
entry(12601,begin_of_activity,frustrated,video4110211005,au15,34).
entry(12602,end_of_activity,frustrated,video4110211005,au17,63).
entry(12603,begin_of_activity,frustrated,video4110211005,au23,30).
entry(12700,end_of_activity,frustrated,video4110211005,au10,38).
entry(12701,end_of_activity,frustrated,video4110211005,au15,34).
entry(12702,begin_of_activity,frustrated,video4110211005,au17,64).
entry(12703,end_of_activity,frustrated,video4110211005,au23,30).
entry(12800,begin_of_activity,frustrated,video4110211005,au02,33).
entry(12801,begin_of_activity,frustrated,video4110211005,au05,44).
entry(12802,end_of_activity,frustrated,video4110211005,au17,64).
entry(12803,begin_of_activity,frustrated,video4110211005,au23,31).
entry(12804,begin_of_activity,frustrated,video4110211005,au24,21).
entry(12900,end_of_activity,frustrated,video4110211005,au02,33).
entry(12901,end_of_activity,frustrated,video4110211005,au05,44).
entry(12902,begin_of_activity,frustrated,video4110211005,au15,35).
entry(12903,begin_of_activity,frustrated,video4110211005,au17,65).
entry(12904,end_of_activity,frustrated,video4110211005,au23,31).
entry(12905,end_of_activity,frustrated,video4110211005,au24,21).
entry(13000,begin_of_activity,frustrated,video4110211005,au05,45).
entry(13001,end_of_activity,frustrated,video4110211005,au15,35).
entry(13002,end_of_activity,frustrated,video4110211005,au17,65).
entry(13100,begin_of_activity,frustrated,video4110211005,au02,34).
entry(13101,end_of_activity,frustrated,video4110211005,au05,45).
entry(13102,begin_of_activity,frustrated,video4110211005,au17,66).
entry(13103,begin_of_activity,frustrated,video4110211005,au23,32).
entry(13200,end_of_activity,frustrated,video4110211005,au02,34).
entry(13201,begin_of_activity,frustrated,video4110211005,au05,46).
entry(13202,end_of_activity,frustrated,video4110211005,au17,66).
entry(13203,end_of_activity,frustrated,video4110211005,au23,32).
entry(13300,end_of_activity,frustrated,video4110211005,au05,46).
entry(13301,begin_of_activity,frustrated,video4110211005,au10,39).
entry(13302,begin_of_activity,frustrated,video4110211005,au17,67).
entry(13303,begin_of_activity,frustrated,video4110211005,au23,33).
entry(13304,begin_of_activity,frustrated,video4110211005,au24,22).
entry(13400,begin_of_activity,frustrated,video4110211005,au07,12).
entry(13401,end_of_activity,frustrated,video4110211005,au10,39).
entry(13402,begin_of_activity,frustrated,video4110211005,au15,36).
entry(13403,end_of_activity,frustrated,video4110211005,au17,67).
entry(13404,end_of_activity,frustrated,video4110211005,au23,33).
entry(13405,end_of_activity,frustrated,video4110211005,au24,22).
entry(13500,begin_of_activity,frustrated,video4110211005,au05,47).
entry(13501,end_of_activity,frustrated,video4110211005,au07,12).
entry(13502,begin_of_activity,frustrated,video4110211005,au10,40).
entry(13503,end_of_activity,frustrated,video4110211005,au15,36).
entry(13504,begin_of_activity,frustrated,video4110211005,au17,68).
entry(13600,end_of_activity,frustrated,video4110211005,au05,47).
entry(13601,end_of_activity,frustrated,video4110211005,au10,40).
entry(13602,end_of_activity,frustrated,video4110211005,au17,68).
entry(13700,begin_of_activity,frustrated,video4110211005,au05,48).
entry(13701,begin_of_activity,frustrated,video4110211005,au10,41).
entry(13702,begin_of_activity,frustrated,video4110211005,au17,69).
entry(13800,end_of_activity,frustrated,video4110211005,au05,48).
entry(13801,end_of_activity,frustrated,video4110211005,au10,41).
entry(13802,begin_of_activity,frustrated,video4110211005,au15,37).
entry(13803,end_of_activity,frustrated,video4110211005,au17,69).
entry(13900,begin_of_activity,frustrated,video4110211005,au07,13).
entry(13901,end_of_activity,frustrated,video4110211005,au15,37).
entry(13902,begin_of_activity,frustrated,video4110211005,au17,70).
entry(13903,begin_of_activity,frustrated,video4110211005,au28,2).
entry(14000,end_of_activity,frustrated,video4110211005,au07,13).
entry(14001,begin_of_activity,frustrated,video4110211005,au15,38).
entry(14002,end_of_activity,frustrated,video4110211005,au17,70).
entry(14003,begin_of_activity,frustrated,video4110211005,au23,34).
entry(14004,end_of_activity,frustrated,video4110211005,au28,2).
entry(14100,begin_of_activity,frustrated,video4110211005,au05,49).
entry(14101,begin_of_activity,frustrated,video4110211005,au10,42).
entry(14102,end_of_activity,frustrated,video4110211005,au15,38).
entry(14103,begin_of_activity,frustrated,video4110211005,au17,71).
entry(14104,end_of_activity,frustrated,video4110211005,au23,34).
entry(14105,begin_of_activity,frustrated,video4110211005,au24,23).
entry(14200,end_of_activity,frustrated,video4110211005,au05,49).
entry(14201,end_of_activity,frustrated,video4110211005,au10,42).
entry(14202,end_of_activity,frustrated,video4110211005,au17,71).
entry(14203,end_of_activity,frustrated,video4110211005,au24,23).
entry(14300,begin_of_activity,frustrated,video4110211005,au02,35).
entry(14301,begin_of_activity,frustrated,video4110211005,au17,72).
entry(14302,begin_of_activity,frustrated,video4110211005,au24,24).
entry(14400,end_of_activity,frustrated,video4110211005,au02,35).
entry(14401,begin_of_activity,frustrated,video4110211005,au10,43).
entry(14402,end_of_activity,frustrated,video4110211005,au17,72).
entry(14403,end_of_activity,frustrated,video4110211005,au24,24).
entry(14500,begin_of_activity,frustrated,video4110211005,au02,36).
entry(14501,end_of_activity,frustrated,video4110211005,au10,43).
entry(14502,begin_of_activity,frustrated,video4110211005,au17,73).
entry(14503,begin_of_activity,frustrated,video4110211005,au24,25).
entry(14600,end_of_activity,frustrated,video4110211005,au02,36).
entry(14601,begin_of_activity,frustrated,video4110211005,au15,39).
entry(14602,end_of_activity,frustrated,video4110211005,au17,73).
entry(14603,end_of_activity,frustrated,video4110211005,au24,25).
entry(14700,begin_of_activity,frustrated,video4110211005,au02,37).
entry(14701,end_of_activity,frustrated,video4110211005,au15,39).
entry(14702,begin_of_activity,frustrated,video4110211005,au17,74).
entry(14703,begin_of_activity,frustrated,video4110211005,au23,35).
entry(14704,begin_of_activity,frustrated,video4110211005,au24,26).
entry(14800,end_of_activity,frustrated,video4110211005,au02,37).
entry(14801,begin_of_activity,frustrated,video4110211005,au07,14).
entry(14802,begin_of_activity,frustrated,video4110211005,au10,44).
entry(14803,end_of_activity,frustrated,video4110211005,au17,74).
entry(14804,end_of_activity,frustrated,video4110211005,au23,35).
entry(14805,end_of_activity,frustrated,video4110211005,au24,26).
entry(14900,begin_of_activity,frustrated,video4110211005,au02,38).
entry(14901,end_of_activity,frustrated,video4110211005,au07,14).
entry(14902,end_of_activity,frustrated,video4110211005,au10,44).
entry(14903,begin_of_activity,frustrated,video4110211005,au17,75).
entry(14904,begin_of_activity,frustrated,video4110211005,au23,36).
entry(15000,end_of_activity,frustrated,video4110211005,au02,38).
entry(15001,begin_of_activity,frustrated,video4110211005,au10,45).
entry(15002,begin_of_activity,frustrated,video4110211005,au15,40).
entry(15003,end_of_activity,frustrated,video4110211005,au17,75).
entry(15004,end_of_activity,frustrated,video4110211005,au23,36).
entry(15005,begin_of_activity,frustrated,video4110211005,au24,27).
entry(15100,end_of_activity,frustrated,video4110211005,au10,45).
entry(15101,end_of_activity,frustrated,video4110211005,au15,40).
entry(15102,begin_of_activity,frustrated,video4110211005,au17,76).
entry(15103,begin_of_activity,frustrated,video4110211005,au23,37).
entry(15104,end_of_activity,frustrated,video4110211005,au24,27).
entry(15200,begin_of_activity,frustrated,video4110211005,au02,39).
entry(15201,begin_of_activity,frustrated,video4110211005,au10,46).
entry(15202,end_of_activity,frustrated,video4110211005,au17,76).
entry(15203,end_of_activity,frustrated,video4110211005,au23,37).
entry(15204,begin_of_activity,frustrated,video4110211005,au24,28).
entry(15300,end_of_activity,frustrated,video4110211005,au02,39).
entry(15301,end_of_activity,frustrated,video4110211005,au10,46).
entry(15302,begin_of_activity,frustrated,video4110211005,au17,77).
entry(15303,begin_of_activity,frustrated,video4110211005,au23,38).
entry(15304,end_of_activity,frustrated,video4110211005,au24,28).
entry(15400,begin_of_activity,frustrated,video4110211005,au02,40).
entry(15401,begin_of_activity,frustrated,video4110211005,au07,15).
entry(15402,begin_of_activity,frustrated,video4110211005,au10,47).
entry(15403,begin_of_activity,frustrated,video4110211005,au15,41).
entry(15404,end_of_activity,frustrated,video4110211005,au17,77).
entry(15405,end_of_activity,frustrated,video4110211005,au23,38).
entry(15406,begin_of_activity,frustrated,video4110211005,au24,29).
entry(15500,end_of_activity,frustrated,video4110211005,au02,40).
entry(15501,end_of_activity,frustrated,video4110211005,au07,15).
entry(15502,end_of_activity,frustrated,video4110211005,au10,47).
entry(15503,end_of_activity,frustrated,video4110211005,au15,41).
entry(15504,begin_of_activity,frustrated,video4110211005,au17,78).
entry(15505,end_of_activity,frustrated,video4110211005,au24,29).
entry(15600,end_of_activity,frustrated,video4110211005,au17,78).
entry(15601,begin_of_activity,frustrated,video4110211005,au24,30).
entry(15700,begin_of_activity,frustrated,video4110211005,au01,7).
entry(15701,begin_of_activity,frustrated,video4110211005,au10,48).
entry(15702,begin_of_activity,frustrated,video4110211005,au17,79).
entry(15703,end_of_activity,frustrated,video4110211005,au24,30).
entry(15800,end_of_activity,frustrated,video4110211005,au01,7).
entry(15801,end_of_activity,frustrated,video4110211005,au10,48).
entry(15802,end_of_activity,frustrated,video4110211005,au17,79).
entry(15803,begin_of_activity,frustrated,video4110211005,au24,31).
entry(15900,begin_of_activity,frustrated,video4110211005,au10,49).
entry(15901,begin_of_activity,frustrated,video4110211005,au17,80).
entry(15902,end_of_activity,frustrated,video4110211005,au24,31).
entry(16000,begin_of_activity,frustrated,video4110211005,au02,41).
entry(16001,begin_of_activity,frustrated,video4110211005,au07,16).
entry(16002,end_of_activity,frustrated,video4110211005,au10,49).
entry(16003,end_of_activity,frustrated,video4110211005,au17,80).
entry(16004,begin_of_activity,frustrated,video4110211005,au24,32).
entry(16100,end_of_activity,frustrated,video4110211005,au02,41).
entry(16101,end_of_activity,frustrated,video4110211005,au07,16).
entry(16102,begin_of_activity,frustrated,video4110211005,au10,50).
entry(16103,begin_of_activity,frustrated,video4110211005,au17,81).
entry(16104,begin_of_activity,frustrated,video4110211005,au23,39).
entry(16105,end_of_activity,frustrated,video4110211005,au24,32).
entry(16200,end_of_activity,frustrated,video4110211005,au10,50).
entry(16201,end_of_activity,frustrated,video4110211005,au17,81).
entry(16202,end_of_activity,frustrated,video4110211005,au23,39).
entry(16300,begin_of_activity,frustrated,video4110211005,au10,51).
entry(16301,begin_of_activity,frustrated,video4110211005,au15,42).
entry(16302,begin_of_activity,frustrated,video4110211005,au17,82).
entry(16303,begin_of_activity,frustrated,video4110211005,au23,40).
entry(16304,begin_of_activity,frustrated,video4110211005,au24,33).
entry(16400,begin_of_activity,frustrated,video4110211005,au02,42).
entry(16401,begin_of_activity,frustrated,video4110211005,au05,50).
entry(16402,end_of_activity,frustrated,video4110211005,au10,51).
entry(16403,end_of_activity,frustrated,video4110211005,au15,42).
entry(16404,end_of_activity,frustrated,video4110211005,au17,82).
entry(16405,end_of_activity,frustrated,video4110211005,au23,40).
entry(16406,end_of_activity,frustrated,video4110211005,au24,33).
entry(16500,end_of_activity,frustrated,video4110211005,au02,42).
entry(16501,end_of_activity,frustrated,video4110211005,au05,50).
entry(16502,begin_of_activity,frustrated,video4110211005,au10,52).
entry(16503,begin_of_activity,frustrated,video4110211005,au17,83).
entry(16600,begin_of_activity,frustrated,video4110211005,au05,51).
entry(16601,end_of_activity,frustrated,video4110211005,au10,52).
entry(16602,end_of_activity,frustrated,video4110211005,au17,83).
entry(16603,begin_of_activity,frustrated,video4110211005,au23,41).
entry(16604,begin_of_activity,frustrated,video4110211005,au24,34).
entry(16700,end_of_activity,frustrated,video4110211005,au05,51).
entry(16701,begin_of_activity,frustrated,video4110211005,au17,84).
entry(16702,end_of_activity,frustrated,video4110211005,au23,41).
entry(16703,end_of_activity,frustrated,video4110211005,au24,34).
entry(16800,begin_of_activity,frustrated,video4110211005,au05,52).
entry(16801,begin_of_activity,frustrated,video4110211005,au10,53).
entry(16802,end_of_activity,frustrated,video4110211005,au17,84).
entry(16803,begin_of_activity,frustrated,video4110211005,au23,42).
entry(16804,begin_of_activity,frustrated,video4110211005,au24,35).
entry(16900,end_of_activity,frustrated,video4110211005,au05,52).
entry(16901,end_of_activity,frustrated,video4110211005,au10,53).
entry(16902,begin_of_activity,frustrated,video4110211005,au17,85).
entry(16903,end_of_activity,frustrated,video4110211005,au23,42).
entry(16904,end_of_activity,frustrated,video4110211005,au24,35).
entry(17000,begin_of_activity,frustrated,video4110211005,au05,53).
entry(17001,begin_of_activity,frustrated,video4110211005,au15,43).
entry(17002,end_of_activity,frustrated,video4110211005,au17,85).
entry(17003,begin_of_activity,frustrated,video4110211005,au23,43).
entry(17004,begin_of_activity,frustrated,video4110211005,au24,36).
entry(17100,end_of_activity,frustrated,video4110211005,au05,53).
entry(17101,end_of_activity,frustrated,video4110211005,au15,43).
entry(17102,begin_of_activity,frustrated,video4110211005,au17,86).
entry(17103,end_of_activity,frustrated,video4110211005,au23,43).
entry(17104,end_of_activity,frustrated,video4110211005,au24,36).
entry(17200,begin_of_activity,frustrated,video4110211005,au05,54).
entry(17201,begin_of_activity,frustrated,video4110211005,au10,54).
entry(17202,end_of_activity,frustrated,video4110211005,au17,86).
entry(17203,begin_of_activity,frustrated,video4110211005,au24,37).
entry(17300,end_of_activity,frustrated,video4110211005,au05,54).
entry(17301,end_of_activity,frustrated,video4110211005,au10,54).
entry(17302,begin_of_activity,frustrated,video4110211005,au17,87).
entry(17303,begin_of_activity,frustrated,video4110211005,au23,44).
entry(17304,end_of_activity,frustrated,video4110211005,au24,37).
entry(17400,begin_of_activity,frustrated,video4110211005,au05,55).
entry(17401,begin_of_activity,frustrated,video4110211005,au10,55).
entry(17402,end_of_activity,frustrated,video4110211005,au17,87).
entry(17403,end_of_activity,frustrated,video4110211005,au23,44).
entry(17404,begin_of_activity,frustrated,video4110211005,au24,38).
entry(17500,end_of_activity,frustrated,video4110211005,au05,55).
entry(17501,end_of_activity,frustrated,video4110211005,au10,55).
entry(17502,begin_of_activity,frustrated,video4110211005,au15,44).
entry(17503,begin_of_activity,frustrated,video4110211005,au17,88).
entry(17504,begin_of_activity,frustrated,video4110211005,au23,45).
entry(17505,end_of_activity,frustrated,video4110211005,au24,38).
entry(17600,begin_of_activity,frustrated,video4110211005,au05,56).
entry(17601,begin_of_activity,frustrated,video4110211005,au10,56).
entry(17602,end_of_activity,frustrated,video4110211005,au15,44).
entry(17603,end_of_activity,frustrated,video4110211005,au17,88).
entry(17604,end_of_activity,frustrated,video4110211005,au23,45).
entry(17605,begin_of_activity,frustrated,video4110211005,au24,39).
entry(17700,end_of_activity,frustrated,video4110211005,au05,56).
entry(17701,end_of_activity,frustrated,video4110211005,au10,56).
entry(17702,begin_of_activity,frustrated,video4110211005,au15,45).
entry(17703,begin_of_activity,frustrated,video4110211005,au17,89).
entry(17704,begin_of_activity,frustrated,video4110211005,au23,46).
entry(17705,end_of_activity,frustrated,video4110211005,au24,39).
entry(17800,begin_of_activity,frustrated,video4110211005,au05,57).
entry(17801,begin_of_activity,frustrated,video4110211005,au07,17).
entry(17802,begin_of_activity,frustrated,video4110211005,au10,57).
entry(17803,end_of_activity,frustrated,video4110211005,au15,45).
entry(17804,end_of_activity,frustrated,video4110211005,au17,89).
entry(17805,end_of_activity,frustrated,video4110211005,au23,46).
entry(17806,begin_of_activity,frustrated,video4110211005,au24,40).
entry(17900,end_of_activity,frustrated,video4110211005,au05,57).
entry(17901,end_of_activity,frustrated,video4110211005,au07,17).
entry(17902,end_of_activity,frustrated,video4110211005,au10,57).
entry(17903,begin_of_activity,frustrated,video4110211005,au17,90).
entry(17904,end_of_activity,frustrated,video4110211005,au24,40).
entry(18000,begin_of_activity,frustrated,video4110211005,au10,58).
entry(18001,end_of_activity,frustrated,video4110211005,au17,90).
entry(18002,begin_of_activity,frustrated,video4110211005,au23,47).
entry(18100,begin_of_activity,frustrated,video4110211005,au05,58).
entry(18101,end_of_activity,frustrated,video4110211005,au10,58).
entry(18102,begin_of_activity,frustrated,video4110211005,au17,91).
entry(18103,end_of_activity,frustrated,video4110211005,au23,47).
entry(18200,end_of_activity,frustrated,video4110211005,au05,58).
entry(18201,begin_of_activity,frustrated,video4110211005,au10,59).
entry(18202,end_of_activity,frustrated,video4110211005,au17,91).
entry(18300,begin_of_activity,frustrated,video4110211005,au05,59).
entry(18301,end_of_activity,frustrated,video4110211005,au10,59).
entry(18302,begin_of_activity,frustrated,video4110211005,au17,92).
entry(18400,end_of_activity,frustrated,video4110211005,au05,59).
entry(18401,begin_of_activity,frustrated,video4110211005,au10,60).
entry(18402,end_of_activity,frustrated,video4110211005,au17,92).
entry(18500,begin_of_activity,frustrated,video4110211005,au02,43).
entry(18501,begin_of_activity,frustrated,video4110211005,au05,60).
entry(18502,end_of_activity,frustrated,video4110211005,au10,60).
entry(18503,begin_of_activity,frustrated,video4110211005,au15,46).
entry(18504,begin_of_activity,frustrated,video4110211005,au17,93).
entry(18505,begin_of_activity,frustrated,video4110211005,au23,48).
entry(18506,begin_of_activity,frustrated,video4110211005,au24,41).
entry(18600,end_of_activity,frustrated,video4110211005,au02,43).
entry(18601,end_of_activity,frustrated,video4110211005,au05,60).
entry(18602,begin_of_activity,frustrated,video4110211005,au10,61).
entry(18603,end_of_activity,frustrated,video4110211005,au15,46).
entry(18604,end_of_activity,frustrated,video4110211005,au17,93).
entry(18605,end_of_activity,frustrated,video4110211005,au23,48).
entry(18606,end_of_activity,frustrated,video4110211005,au24,41).
entry(18700,begin_of_activity,frustrated,video4110211005,au05,61).
entry(18701,end_of_activity,frustrated,video4110211005,au10,61).
entry(18702,begin_of_activity,frustrated,video4110211005,au15,47).
entry(18703,begin_of_activity,frustrated,video4110211005,au17,94).
entry(18800,end_of_activity,frustrated,video4110211005,au05,61).
entry(18801,begin_of_activity,frustrated,video4110211005,au10,62).
entry(18802,end_of_activity,frustrated,video4110211005,au15,47).
entry(18803,end_of_activity,frustrated,video4110211005,au17,94).
entry(18804,begin_of_activity,frustrated,video4110211005,au23,49).
entry(18900,begin_of_activity,frustrated,video4110211005,au05,62).
entry(18901,begin_of_activity,frustrated,video4110211005,au07,18).
entry(18902,end_of_activity,frustrated,video4110211005,au10,62).
entry(18903,begin_of_activity,frustrated,video4110211005,au17,95).
entry(18904,end_of_activity,frustrated,video4110211005,au23,49).
entry(19000,end_of_activity,frustrated,video4110211005,au05,62).
entry(19001,end_of_activity,frustrated,video4110211005,au07,18).
entry(19002,begin_of_activity,frustrated,video4110211005,au15,48).
entry(19003,end_of_activity,frustrated,video4110211005,au17,95).
entry(19004,begin_of_activity,frustrated,video4110211005,au23,50).
entry(19005,begin_of_activity,frustrated,video4110211005,au24,42).
entry(19100,begin_of_activity,frustrated,video4110211005,au02,44).
entry(19101,begin_of_activity,frustrated,video4110211005,au05,63).
entry(19102,end_of_activity,frustrated,video4110211005,au15,48).
entry(19103,begin_of_activity,frustrated,video4110211005,au17,96).
entry(19104,end_of_activity,frustrated,video4110211005,au23,50).
entry(19105,end_of_activity,frustrated,video4110211005,au24,42).
entry(19200,end_of_activity,frustrated,video4110211005,au02,44).
entry(19201,end_of_activity,frustrated,video4110211005,au05,63).
entry(19202,begin_of_activity,frustrated,video4110211005,au15,49).
entry(19203,end_of_activity,frustrated,video4110211005,au17,96).
entry(19204,begin_of_activity,frustrated,video4110211005,au23,51).
entry(19205,begin_of_activity,frustrated,video4110211005,au24,43).
entry(19300,begin_of_activity,frustrated,video4110211005,au10,63).
entry(19301,end_of_activity,frustrated,video4110211005,au15,49).
entry(19302,begin_of_activity,frustrated,video4110211005,au17,97).
entry(19303,end_of_activity,frustrated,video4110211005,au23,51).
entry(19304,end_of_activity,frustrated,video4110211005,au24,43).
entry(19400,begin_of_activity,frustrated,video4110211005,au04,1).
entry(19401,end_of_activity,frustrated,video4110211005,au10,63).
entry(19402,begin_of_activity,frustrated,video4110211005,au15,50).
entry(19403,end_of_activity,frustrated,video4110211005,au17,97).
entry(19404,begin_of_activity,frustrated,video4110211005,au23,52).
entry(19405,begin_of_activity,frustrated,video4110211005,au24,44).
entry(19500,end_of_activity,frustrated,video4110211005,au04,1).
entry(19501,begin_of_activity,frustrated,video4110211005,au07,19).
entry(19502,begin_of_activity,frustrated,video4110211005,au10,64).
entry(19503,end_of_activity,frustrated,video4110211005,au15,50).
entry(19504,begin_of_activity,frustrated,video4110211005,au17,98).
entry(19505,end_of_activity,frustrated,video4110211005,au23,52).
entry(19506,end_of_activity,frustrated,video4110211005,au24,44).
entry(19600,begin_of_activity,frustrated,video4110211005,au02,45).
entry(19601,end_of_activity,frustrated,video4110211005,au07,19).
entry(19602,end_of_activity,frustrated,video4110211005,au10,64).
entry(19603,end_of_activity,frustrated,video4110211005,au17,98).
entry(19604,begin_of_activity,frustrated,video4110211005,au23,53).
entry(19605,begin_of_activity,frustrated,video4110211005,au24,45).
entry(19606,begin_of_activity,frustrated,video4110211005,au43,8).
entry(19700,end_of_activity,frustrated,video4110211005,au02,45).
entry(19701,begin_of_activity,frustrated,video4110211005,au07,20).
entry(19702,begin_of_activity,frustrated,video4110211005,au10,65).
entry(19703,begin_of_activity,frustrated,video4110211005,au15,51).
entry(19704,begin_of_activity,frustrated,video4110211005,au17,99).
entry(19705,end_of_activity,frustrated,video4110211005,au23,53).
entry(19706,end_of_activity,frustrated,video4110211005,au24,45).
