entry(00000,begin_of_process,frustrated,video8264120141,start,1).
entry(19801,end_of_activity,frustrated,video8264120141,au07,51).
entry(19802,begin_of_activity,frustrated,video8264120141,au14,3).
entry(19900,begin_of_activity,frustrated,video8264120141,au04,61).
entry(19901,end_of_activity,frustrated,video8264120141,au14,3).
entry(20000,end_of_activity,frustrated,video8264120141,au04,61).
entry(20001,begin_of_activity,frustrated,video8264120141,au07,52).
entry(20002,begin_of_activity,frustrated,video8264120141,au10,70).
entry(20100,end_of_activity,frustrated,video8264120141,au07,52).
entry(20101,end_of_activity,frustrated,video8264120141,au10,70).
entry(20102,begin_of_activity,frustrated,video8264120141,au25,19).
entry(20200,begin_of_activity,frustrated,video8264120141,au04,62).
entry(20201,begin_of_activity,frustrated,video8264120141,au10,71).
entry(20202,end_of_activity,frustrated,video8264120141,au25,19).
entry(20300,end_of_activity,frustrated,video8264120141,au04,62).
entry(20301,end_of_activity,frustrated,video8264120141,au10,71).
entry(20302,begin_of_activity,frustrated,video8264120141,au23,14).
entry(20400,begin_of_activity,frustrated,video8264120141,au10,72).
entry(20401,end_of_activity,frustrated,video8264120141,au23,14).
entry(20500,begin_of_activity,frustrated,video8264120141,au04,63).
entry(20501,end_of_activity,frustrated,video8264120141,au10,72).
entry(20502,begin_of_activity,frustrated,video8264120141,au23,15).
entry(20600,end_of_activity,frustrated,video8264120141,au04,63).
entry(20601,end_of_activity,frustrated,video8264120141,au23,15).
entry(20700,begin_of_activity,frustrated,video8264120141,au04,64).
entry(20701,begin_of_activity,frustrated,video8264120141,au10,73).
entry(20800,end_of_activity,frustrated,video8264120141,au04,64).
entry(20801,begin_of_activity,frustrated,video8264120141,au07,53).
entry(20802,end_of_activity,frustrated,video8264120141,au10,73).
entry(20900,begin_of_activity,frustrated,video8264120141,au04,65).
entry(20901,end_of_activity,frustrated,video8264120141,au07,53).
entry(20902,begin_of_activity,frustrated,video8264120141,au10,74).
entry(21000,end_of_activity,frustrated,video8264120141,au04,65).
entry(21001,end_of_activity,frustrated,video8264120141,au10,74).
entry(21100,begin_of_activity,frustrated,video8264120141,au04,66).
entry(21200,end_of_activity,frustrated,video8264120141,au04,66).
entry(21201,begin_of_activity,frustrated,video8264120141,au07,54).
entry(21300,begin_of_activity,frustrated,video8264120141,au04,67).
entry(21301,end_of_activity,frustrated,video8264120141,au07,54).
entry(21302,begin_of_activity,frustrated,video8264120141,au10,75).
entry(21303,begin_of_activity,frustrated,video8264120141,au23,16).
entry(21400,end_of_activity,frustrated,video8264120141,au04,67).
entry(21401,end_of_activity,frustrated,video8264120141,au10,75).
entry(21402,end_of_activity,frustrated,video8264120141,au23,16).
entry(21500,begin_of_activity,frustrated,video8264120141,au02,5).
entry(21501,begin_of_activity,frustrated,video8264120141,au04,68).
entry(21502,begin_of_activity,frustrated,video8264120141,au07,55).
entry(21503,begin_of_activity,frustrated,video8264120141,au10,76).
entry(21600,end_of_activity,frustrated,video8264120141,au02,5).
entry(21601,end_of_activity,frustrated,video8264120141,au04,68).
entry(21602,end_of_activity,frustrated,video8264120141,au07,55).
entry(21603,end_of_activity,frustrated,video8264120141,au10,76).
entry(21700,begin_of_activity,frustrated,video8264120141,au04,69).
entry(21800,end_of_activity,frustrated,video8264120141,au04,69).
entry(21900,begin_of_activity,frustrated,video8264120141,au04,70).
entry(22000,end_of_activity,frustrated,video8264120141,au04,70).
entry(22001,begin_of_activity,frustrated,video8264120141,au10,77).
entry(22100,end_of_activity,frustrated,video8264120141,au10,77).
entry(22200,begin_of_activity,frustrated,video8264120141,au04,71).
entry(22300,end_of_activity,frustrated,video8264120141,au04,71).
entry(22500,begin_of_activity,frustrated,video8264120141,au07,56).
entry(22501,begin_of_activity,frustrated,video8264120141,au10,78).
entry(22600,begin_of_activity,frustrated,video8264120141,au04,72).
entry(22601,end_of_activity,frustrated,video8264120141,au07,56).
entry(22602,end_of_activity,frustrated,video8264120141,au10,78).
entry(22700,end_of_activity,frustrated,video8264120141,au04,72).
entry(22701,begin_of_activity,frustrated,video8264120141,au10,79).
entry(22800,begin_of_activity,frustrated,video8264120141,au04,73).
entry(22801,end_of_activity,frustrated,video8264120141,au10,79).
entry(22900,end_of_activity,frustrated,video8264120141,au04,73).
entry(23000,begin_of_activity,frustrated,video8264120141,au07,57).
entry(23100,begin_of_activity,frustrated,video8264120141,au04,74).
entry(23101,end_of_activity,frustrated,video8264120141,au07,57).
entry(23102,begin_of_activity,frustrated,video8264120141,au10,80).
entry(23103,begin_of_activity,frustrated,video8264120141,au25,20).
entry(23200,end_of_activity,frustrated,video8264120141,au04,74).
entry(23201,begin_of_activity,frustrated,video8264120141,au07,58).
entry(23202,end_of_activity,frustrated,video8264120141,au10,80).
entry(23203,end_of_activity,frustrated,video8264120141,au25,20).
entry(23300,begin_of_activity,frustrated,video8264120141,au04,75).
entry(23301,end_of_activity,frustrated,video8264120141,au07,58).
entry(23302,begin_of_activity,frustrated,video8264120141,au10,81).
entry(23303,begin_of_activity,frustrated,video8264120141,au25,21).
entry(23400,end_of_activity,frustrated,video8264120141,au04,75).
entry(23401,end_of_activity,frustrated,video8264120141,au10,81).
entry(23402,end_of_activity,frustrated,video8264120141,au25,21).
entry(23500,begin_of_activity,frustrated,video8264120141,au10,82).
entry(23600,begin_of_activity,frustrated,video8264120141,au04,76).
entry(23601,end_of_activity,frustrated,video8264120141,au10,82).
entry(23700,end_of_activity,frustrated,video8264120141,au04,76).
entry(23701,begin_of_activity,frustrated,video8264120141,au23,17).
entry(23800,end_of_activity,frustrated,video8264120141,au23,17).
entry(24000,begin_of_activity,frustrated,video8264120141,au04,77).
entry(24100,end_of_activity,frustrated,video8264120141,au04,77).
entry(24200,begin_of_activity,frustrated,video8264120141,au07,59).
entry(24201,begin_of_activity,frustrated,video8264120141,au25,22).
entry(24300,begin_of_activity,frustrated,video8264120141,au04,78).
entry(24301,end_of_activity,frustrated,video8264120141,au07,59).
entry(24302,end_of_activity,frustrated,video8264120141,au25,22).
entry(24400,end_of_activity,frustrated,video8264120141,au04,78).
entry(24401,begin_of_activity,frustrated,video8264120141,au07,60).
entry(24402,begin_of_activity,frustrated,video8264120141,au10,83).
entry(24403,begin_of_activity,frustrated,video8264120141,au17,6).
entry(24500,begin_of_activity,frustrated,video8264120141,au04,79).
entry(24501,end_of_activity,frustrated,video8264120141,au07,60).
entry(24502,end_of_activity,frustrated,video8264120141,au10,83).
entry(24503,end_of_activity,frustrated,video8264120141,au17,6).
entry(24600,end_of_activity,frustrated,video8264120141,au04,79).
entry(24601,begin_of_activity,frustrated,video8264120141,au25,23).
entry(24700,begin_of_activity,frustrated,video8264120141,au04,80).
entry(24701,begin_of_activity,frustrated,video8264120141,au10,84).
entry(24702,end_of_activity,frustrated,video8264120141,au25,23).
entry(24703,begin_of_activity,frustrated,video8264120141,au43,5).
entry(24800,end_of_activity,frustrated,video8264120141,au04,80).
entry(24801,end_of_activity,frustrated,video8264120141,au10,84).
entry(24802,begin_of_activity,frustrated,video8264120141,au17,7).
entry(24803,end_of_activity,frustrated,video8264120141,au43,5).
entry(24900,begin_of_activity,frustrated,video8264120141,au04,81).
entry(24901,begin_of_activity,frustrated,video8264120141,au10,85).
entry(24902,end_of_activity,frustrated,video8264120141,au17,7).
entry(25000,end_of_activity,frustrated,video8264120141,au04,81).
entry(25001,end_of_activity,frustrated,video8264120141,au10,85).
entry(25100,begin_of_activity,frustrated,video8264120141,au10,86).
entry(25200,end_of_activity,frustrated,video8264120141,au10,86).
entry(25300,begin_of_activity,frustrated,video8264120141,au04,82).
entry(25301,begin_of_activity,frustrated,video8264120141,au25,24).
entry(25400,end_of_activity,frustrated,video8264120141,au04,82).
entry(25401,begin_of_activity,frustrated,video8264120141,au10,87).
entry(25402,end_of_activity,frustrated,video8264120141,au25,24).
entry(25500,end_of_activity,frustrated,video8264120141,au10,87).
entry(25600,begin_of_activity,frustrated,video8264120141,au04,83).
entry(25601,begin_of_activity,frustrated,video8264120141,au07,61).
entry(25602,begin_of_activity,frustrated,video8264120141,au10,88).
entry(25603,begin_of_activity,frustrated,video8264120141,au25,25).
entry(25700,end_of_activity,frustrated,video8264120141,au04,83).
entry(25701,end_of_activity,frustrated,video8264120141,au07,61).
entry(25702,end_of_activity,frustrated,video8264120141,au10,88).
entry(25703,end_of_activity,frustrated,video8264120141,au25,25).
entry(25800,begin_of_activity,frustrated,video8264120141,au10,89).
entry(25900,begin_of_activity,frustrated,video8264120141,au04,84).
entry(25901,begin_of_activity,frustrated,video8264120141,au07,62).
entry(25902,end_of_activity,frustrated,video8264120141,au10,89).
entry(26000,end_of_activity,frustrated,video8264120141,au04,84).
entry(26001,end_of_activity,frustrated,video8264120141,au07,62).
entry(26100,begin_of_activity,frustrated,video8264120141,au04,85).
entry(26101,begin_of_activity,frustrated,video8264120141,au10,90).
entry(26200,end_of_activity,frustrated,video8264120141,au04,85).
entry(26201,end_of_activity,frustrated,video8264120141,au10,90).
entry(26300,begin_of_activity,frustrated,video8264120141,au10,91).
entry(26400,begin_of_activity,frustrated,video8264120141,au04,86).
entry(26401,end_of_activity,frustrated,video8264120141,au10,91).
entry(26500,end_of_activity,frustrated,video8264120141,au04,86).
entry(26600,begin_of_activity,frustrated,video8264120141,au04,87).
entry(26601,begin_of_activity,frustrated,video8264120141,au07,63).
entry(26700,end_of_activity,frustrated,video8264120141,au04,87).
entry(26701,end_of_activity,frustrated,video8264120141,au07,63).
entry(26702,begin_of_activity,frustrated,video8264120141,au10,92).
entry(26800,begin_of_activity,frustrated,video8264120141,au07,64).
entry(26801,end_of_activity,frustrated,video8264120141,au10,92).
entry(26802,begin_of_activity,frustrated,video8264120141,au25,26).
entry(26900,begin_of_activity,frustrated,video8264120141,au04,88).
entry(26901,end_of_activity,frustrated,video8264120141,au07,64).
entry(26902,begin_of_activity,frustrated,video8264120141,au10,93).
entry(26903,end_of_activity,frustrated,video8264120141,au25,26).
entry(27000,end_of_activity,frustrated,video8264120141,au04,88).
entry(27001,end_of_activity,frustrated,video8264120141,au10,93).
entry(27100,begin_of_activity,frustrated,video8264120141,au04,89).
entry(27101,begin_of_activity,frustrated,video8264120141,au07,65).
entry(27102,begin_of_activity,frustrated,video8264120141,au10,94).
entry(27200,end_of_activity,frustrated,video8264120141,au04,89).
entry(27201,end_of_activity,frustrated,video8264120141,au07,65).
entry(27202,end_of_activity,frustrated,video8264120141,au10,94).
entry(27300,begin_of_activity,frustrated,video8264120141,au04,90).
entry(27400,end_of_activity,frustrated,video8264120141,au04,90).
entry(27500,begin_of_activity,frustrated,video8264120141,au10,95).
entry(27600,begin_of_activity,frustrated,video8264120141,au04,91).
entry(27601,end_of_activity,frustrated,video8264120141,au10,95).
entry(27700,end_of_activity,frustrated,video8264120141,au04,91).
entry(27701,begin_of_activity,frustrated,video8264120141,au07,66).
entry(27702,begin_of_activity,frustrated,video8264120141,au10,96).
entry(27800,begin_of_activity,frustrated,video8264120141,au04,92).
entry(27801,end_of_activity,frustrated,video8264120141,au07,66).
entry(27802,end_of_activity,frustrated,video8264120141,au10,96).
entry(27900,end_of_activity,frustrated,video8264120141,au04,92).
entry(28000,begin_of_activity,frustrated,video8264120141,au04,93).
entry(28001,begin_of_activity,frustrated,video8264120141,au10,97).
entry(28100,end_of_activity,frustrated,video8264120141,au04,93).
entry(28101,end_of_activity,frustrated,video8264120141,au10,97).
entry(28102,begin_of_activity,frustrated,video8264120141,au25,27).
entry(28200,end_of_activity,frustrated,video8264120141,au25,27).
entry(28300,begin_of_activity,frustrated,video8264120141,au04,94).
entry(28301,begin_of_activity,frustrated,video8264120141,au10,98).
entry(28400,end_of_activity,frustrated,video8264120141,au04,94).
entry(28401,begin_of_activity,frustrated,video8264120141,au07,67).
entry(28402,end_of_activity,frustrated,video8264120141,au10,98).
entry(28500,end_of_activity,frustrated,video8264120141,au07,67).
entry(28600,begin_of_activity,frustrated,video8264120141,au10,99).
entry(28700,begin_of_activity,frustrated,video8264120141,au04,95).
entry(28701,end_of_activity,frustrated,video8264120141,au10,99).
entry(28800,end_of_activity,frustrated,video8264120141,au04,95).
entry(28801,begin_of_activity,frustrated,video8264120141,au07,68).
entry(28802,begin_of_activity,frustrated,video8264120141,au10,100).
entry(28900,begin_of_activity,frustrated,video8264120141,au04,96).
entry(28901,end_of_activity,frustrated,video8264120141,au07,68).
entry(28902,end_of_activity,frustrated,video8264120141,au10,100).
entry(28903,begin_of_activity,frustrated,video8264120141,au23,18).
entry(29000,end_of_activity,frustrated,video8264120141,au04,96).
entry(29001,begin_of_activity,frustrated,video8264120141,au10,101).
entry(29002,end_of_activity,frustrated,video8264120141,au23,18).
entry(29003,begin_of_activity,frustrated,video8264120141,au43,6).
entry(29100,begin_of_activity,frustrated,video8264120141,au04,97).
entry(29101,begin_of_activity,frustrated,video8264120141,au07,69).
entry(29102,end_of_activity,frustrated,video8264120141,au10,101).
entry(29103,begin_of_activity,frustrated,video8264120141,au11,1).
entry(29104,end_of_activity,frustrated,video8264120141,au43,6).
entry(29200,end_of_activity,frustrated,video8264120141,au04,97).
entry(29201,end_of_activity,frustrated,video8264120141,au07,69).
entry(29202,end_of_activity,frustrated,video8264120141,au11,1).
entry(29203,begin_of_activity,frustrated,video8264120141,au43,7).
entry(29300,begin_of_activity,frustrated,video8264120141,au04,98).
entry(29301,begin_of_activity,frustrated,video8264120141,au07,70).
entry(29302,begin_of_activity,frustrated,video8264120141,au10,102).
entry(29303,begin_of_activity,frustrated,video8264120141,au17,8).
entry(29304,end_of_activity,frustrated,video8264120141,au43,7).
entry(29400,end_of_activity,frustrated,video8264120141,au04,98).
entry(29401,end_of_activity,frustrated,video8264120141,au07,70).
entry(29402,end_of_activity,frustrated,video8264120141,au10,102).
entry(29403,end_of_activity,frustrated,video8264120141,au17,8).
entry(29404,begin_of_activity,frustrated,video8264120141,au25,28).
entry(29500,begin_of_activity,frustrated,video8264120141,au07,71).
entry(29501,begin_of_activity,frustrated,video8264120141,au10,103).
entry(29502,end_of_activity,frustrated,video8264120141,au25,28).
entry(29600,end_of_activity,frustrated,video8264120141,au07,71).
entry(29601,end_of_activity,frustrated,video8264120141,au10,103).
entry(29700,begin_of_activity,frustrated,video8264120141,au07,72).
entry(29701,begin_of_activity,frustrated,video8264120141,au10,104).
entry(29800,begin_of_activity,frustrated,video8264120141,au04,99).
entry(29801,end_of_activity,frustrated,video8264120141,au07,72).
entry(29802,end_of_activity,frustrated,video8264120141,au10,104).
entry(29900,end_of_activity,frustrated,video8264120141,au04,99).
entry(29901,begin_of_activity,frustrated,video8264120141,au10,105).
entry(29902,begin_of_activity,frustrated,video8264120141,au25,29).
entry(29903,end_of_activity,frustrated,video8264120141,au10,105).
entry(29903,end_of_activity,frustrated,video8264120141,au25,29).
entry(30000,end_of_process,frustrated,video8264120141,stop,1).
