entry(00000,begin_of_process,bored,video2000502019,start,1).
entry(12100,end_of_activity,bored,video2000502019,au02,36).
entry(12101,begin_of_activity,bored,video2000502019,au10,27).
entry(12102,begin_of_activity,bored,video2000502019,au24,33).
entry(12200,end_of_activity,bored,video2000502019,au10,27).
entry(12201,begin_of_activity,bored,video2000502019,au17,31).
entry(12202,end_of_activity,bored,video2000502019,au24,33).
entry(12300,end_of_activity,bored,video2000502019,au17,31).
entry(12301,begin_of_activity,bored,video2000502019,au24,34).
entry(12302,begin_of_activity,bored,video2000502019,au25,42).
entry(12400,end_of_activity,bored,video2000502019,au24,34).
entry(12401,end_of_activity,bored,video2000502019,au25,42).
entry(12500,begin_of_activity,bored,video2000502019,au17,32).
entry(12501,begin_of_activity,bored,video2000502019,au24,35).
entry(12502,begin_of_activity,bored,video2000502019,au25,43).
entry(12600,begin_of_activity,bored,video2000502019,au02,37).
entry(12601,end_of_activity,bored,video2000502019,au17,32).
entry(12602,end_of_activity,bored,video2000502019,au24,35).
entry(12603,end_of_activity,bored,video2000502019,au25,43).
entry(12700,end_of_activity,bored,video2000502019,au02,37).
entry(12701,begin_of_activity,bored,video2000502019,au10,28).
entry(12702,begin_of_activity,bored,video2000502019,au17,33).
entry(12703,begin_of_activity,bored,video2000502019,au25,44).
entry(12800,begin_of_activity,bored,video2000502019,au01,25).
entry(12801,begin_of_activity,bored,video2000502019,au02,38).
entry(12802,begin_of_activity,bored,video2000502019,au05,6).
entry(12803,end_of_activity,bored,video2000502019,au10,28).
entry(12804,end_of_activity,bored,video2000502019,au17,33).
entry(12805,end_of_activity,bored,video2000502019,au25,44).
entry(12900,end_of_activity,bored,video2000502019,au01,25).
entry(12901,end_of_activity,bored,video2000502019,au02,38).
entry(12902,end_of_activity,bored,video2000502019,au05,6).
entry(12903,begin_of_activity,bored,video2000502019,au10,29).
entry(12904,begin_of_activity,bored,video2000502019,au17,34).
entry(12905,begin_of_activity,bored,video2000502019,au25,45).
entry(13000,begin_of_activity,bored,video2000502019,au02,39).
entry(13001,end_of_activity,bored,video2000502019,au10,29).
entry(13002,end_of_activity,bored,video2000502019,au17,34).
entry(13003,end_of_activity,bored,video2000502019,au25,45).
entry(13100,end_of_activity,bored,video2000502019,au02,39).
entry(13101,begin_of_activity,bored,video2000502019,au04,19).
entry(13102,begin_of_activity,bored,video2000502019,au17,35).
entry(13103,begin_of_activity,bored,video2000502019,au24,36).
entry(13200,begin_of_activity,bored,video2000502019,au02,40).
entry(13201,end_of_activity,bored,video2000502019,au04,19).
entry(13202,end_of_activity,bored,video2000502019,au17,35).
entry(13203,end_of_activity,bored,video2000502019,au24,36).
entry(13300,begin_of_activity,bored,video2000502019,au01,26).
entry(13301,end_of_activity,bored,video2000502019,au02,40).
entry(13302,begin_of_activity,bored,video2000502019,au17,36).
entry(13303,begin_of_activity,bored,video2000502019,au23,10).
entry(13304,begin_of_activity,bored,video2000502019,au24,37).
entry(13400,end_of_activity,bored,video2000502019,au01,26).
entry(13401,begin_of_activity,bored,video2000502019,au02,41).
entry(13402,begin_of_activity,bored,video2000502019,au10,30).
entry(13403,begin_of_activity,bored,video2000502019,au15,6).
entry(13404,end_of_activity,bored,video2000502019,au17,36).
entry(13405,end_of_activity,bored,video2000502019,au23,10).
entry(13406,end_of_activity,bored,video2000502019,au24,37).
entry(13407,begin_of_activity,bored,video2000502019,au25,46).
entry(13500,begin_of_activity,bored,video2000502019,au01,27).
entry(13501,end_of_activity,bored,video2000502019,au02,41).
entry(13502,end_of_activity,bored,video2000502019,au10,30).
entry(13503,end_of_activity,bored,video2000502019,au15,6).
entry(13504,end_of_activity,bored,video2000502019,au25,46).
entry(13600,end_of_activity,bored,video2000502019,au01,27).
entry(13601,begin_of_activity,bored,video2000502019,au02,42).
entry(13602,begin_of_activity,bored,video2000502019,au07,15).
entry(13603,begin_of_activity,bored,video2000502019,au10,31).
entry(13700,end_of_activity,bored,video2000502019,au02,42).
entry(13701,end_of_activity,bored,video2000502019,au07,15).
entry(13702,end_of_activity,bored,video2000502019,au10,31).
entry(13800,begin_of_activity,bored,video2000502019,au02,43).
entry(13801,begin_of_activity,bored,video2000502019,au10,32).
entry(13802,begin_of_activity,bored,video2000502019,au17,37).
entry(13803,begin_of_activity,bored,video2000502019,au24,38).
entry(13900,end_of_activity,bored,video2000502019,au02,43).
entry(13901,end_of_activity,bored,video2000502019,au10,32).
entry(13902,end_of_activity,bored,video2000502019,au17,37).
entry(13903,end_of_activity,bored,video2000502019,au24,38).
entry(14000,begin_of_activity,bored,video2000502019,au04,20).
entry(14001,begin_of_activity,bored,video2000502019,au07,16).
entry(14100,begin_of_activity,bored,video2000502019,au02,44).
entry(14101,end_of_activity,bored,video2000502019,au04,20).
entry(14102,end_of_activity,bored,video2000502019,au07,16).
entry(14103,begin_of_activity,bored,video2000502019,au10,33).
entry(14104,begin_of_activity,bored,video2000502019,au24,39).
entry(14200,begin_of_activity,bored,video2000502019,au01,28).
entry(14201,end_of_activity,bored,video2000502019,au02,44).
entry(14202,end_of_activity,bored,video2000502019,au10,33).
entry(14203,begin_of_activity,bored,video2000502019,au17,38).
entry(14204,end_of_activity,bored,video2000502019,au24,39).
entry(14205,begin_of_activity,bored,video2000502019,au25,47).
entry(14300,end_of_activity,bored,video2000502019,au01,28).
entry(14301,begin_of_activity,bored,video2000502019,au02,45).
entry(14302,begin_of_activity,bored,video2000502019,au10,34).
entry(14303,end_of_activity,bored,video2000502019,au17,38).
entry(14304,begin_of_activity,bored,video2000502019,au24,40).
entry(14305,end_of_activity,bored,video2000502019,au25,47).
entry(14400,end_of_activity,bored,video2000502019,au02,45).
entry(14401,begin_of_activity,bored,video2000502019,au04,21).
entry(14402,end_of_activity,bored,video2000502019,au10,34).
entry(14403,end_of_activity,bored,video2000502019,au24,40).
entry(14404,begin_of_activity,bored,video2000502019,au25,48).
entry(14500,begin_of_activity,bored,video2000502019,au02,46).
entry(14501,end_of_activity,bored,video2000502019,au04,21).
entry(14502,begin_of_activity,bored,video2000502019,au10,35).
entry(14503,begin_of_activity,bored,video2000502019,au17,39).
entry(14504,end_of_activity,bored,video2000502019,au25,48).
entry(14600,end_of_activity,bored,video2000502019,au02,46).
entry(14601,begin_of_activity,bored,video2000502019,au07,17).
entry(14602,end_of_activity,bored,video2000502019,au10,35).
entry(14603,end_of_activity,bored,video2000502019,au17,39).
entry(14604,begin_of_activity,bored,video2000502019,au24,41).
entry(14700,end_of_activity,bored,video2000502019,au07,17).
entry(14701,end_of_activity,bored,video2000502019,au24,41).
entry(14800,begin_of_activity,bored,video2000502019,au01,29).
entry(14801,begin_of_activity,bored,video2000502019,au24,42).
entry(14900,end_of_activity,bored,video2000502019,au01,29).
entry(14901,begin_of_activity,bored,video2000502019,au17,40).
entry(14902,begin_of_activity,bored,video2000502019,au23,11).
entry(14903,end_of_activity,bored,video2000502019,au24,42).
entry(14904,begin_of_activity,bored,video2000502019,au25,49).
entry(15000,begin_of_activity,bored,video2000502019,au02,47).
entry(15001,begin_of_activity,bored,video2000502019,au04,22).
entry(15002,begin_of_activity,bored,video2000502019,au07,18).
entry(15003,begin_of_activity,bored,video2000502019,au10,36).
entry(15004,end_of_activity,bored,video2000502019,au17,40).
entry(15005,end_of_activity,bored,video2000502019,au23,11).
entry(15006,begin_of_activity,bored,video2000502019,au24,43).
entry(15007,end_of_activity,bored,video2000502019,au25,49).
entry(15100,begin_of_activity,bored,video2000502019,au01,30).
entry(15101,end_of_activity,bored,video2000502019,au02,47).
entry(15102,end_of_activity,bored,video2000502019,au04,22).
entry(15103,end_of_activity,bored,video2000502019,au07,18).
entry(15104,end_of_activity,bored,video2000502019,au10,36).
entry(15105,end_of_activity,bored,video2000502019,au24,43).
entry(15106,begin_of_activity,bored,video2000502019,au25,50).
entry(15200,end_of_activity,bored,video2000502019,au01,30).
entry(15201,begin_of_activity,bored,video2000502019,au02,48).
entry(15202,end_of_activity,bored,video2000502019,au25,50).
entry(15300,end_of_activity,bored,video2000502019,au02,48).
entry(15301,begin_of_activity,bored,video2000502019,au04,23).
entry(15302,begin_of_activity,bored,video2000502019,au24,44).
entry(15400,end_of_activity,bored,video2000502019,au04,23).
entry(15401,end_of_activity,bored,video2000502019,au24,44).
entry(15500,begin_of_activity,bored,video2000502019,au02,49).
entry(15501,begin_of_activity,bored,video2000502019,au05,7).
entry(15502,begin_of_activity,bored,video2000502019,au24,45).
entry(15600,end_of_activity,bored,video2000502019,au02,49).
entry(15601,end_of_activity,bored,video2000502019,au05,7).
entry(15602,end_of_activity,bored,video2000502019,au24,45).
entry(15700,begin_of_activity,bored,video2000502019,au02,50).
entry(15701,begin_of_activity,bored,video2000502019,au17,41).
entry(15702,begin_of_activity,bored,video2000502019,au24,46).
entry(15800,end_of_activity,bored,video2000502019,au02,50).
entry(15801,begin_of_activity,bored,video2000502019,au04,24).
entry(15802,begin_of_activity,bored,video2000502019,au10,37).
entry(15803,end_of_activity,bored,video2000502019,au17,41).
entry(15804,end_of_activity,bored,video2000502019,au24,46).
entry(15805,begin_of_activity,bored,video2000502019,au25,51).
entry(15900,begin_of_activity,bored,video2000502019,au01,31).
entry(15901,end_of_activity,bored,video2000502019,au04,24).
entry(15902,end_of_activity,bored,video2000502019,au10,37).
entry(15903,end_of_activity,bored,video2000502019,au25,51).
entry(16000,end_of_activity,bored,video2000502019,au01,31).
entry(16001,begin_of_activity,bored,video2000502019,au02,51).
entry(16002,begin_of_activity,bored,video2000502019,au17,42).
entry(16003,begin_of_activity,bored,video2000502019,au24,47).
entry(16004,begin_of_activity,bored,video2000502019,au25,52).
entry(16100,end_of_activity,bored,video2000502019,au02,51).
entry(16101,end_of_activity,bored,video2000502019,au17,42).
entry(16102,end_of_activity,bored,video2000502019,au24,47).
entry(16103,end_of_activity,bored,video2000502019,au25,52).
entry(16200,begin_of_activity,bored,video2000502019,au01,32).
entry(16201,begin_of_activity,bored,video2000502019,au17,43).
entry(16202,begin_of_activity,bored,video2000502019,au24,48).
entry(16300,end_of_activity,bored,video2000502019,au01,32).
entry(16301,begin_of_activity,bored,video2000502019,au04,25).
entry(16302,end_of_activity,bored,video2000502019,au17,43).
entry(16303,end_of_activity,bored,video2000502019,au24,48).
entry(16400,begin_of_activity,bored,video2000502019,au02,52).
entry(16401,end_of_activity,bored,video2000502019,au04,25).
entry(16402,begin_of_activity,bored,video2000502019,au17,44).
entry(16500,end_of_activity,bored,video2000502019,au02,52).
entry(16501,begin_of_activity,bored,video2000502019,au07,19).
entry(16502,begin_of_activity,bored,video2000502019,au10,38).
entry(16503,end_of_activity,bored,video2000502019,au17,44).
entry(16504,begin_of_activity,bored,video2000502019,au24,49).
entry(16600,begin_of_activity,bored,video2000502019,au01,33).
entry(16601,begin_of_activity,bored,video2000502019,au02,53).
entry(16602,end_of_activity,bored,video2000502019,au07,19).
entry(16603,end_of_activity,bored,video2000502019,au10,38).
entry(16604,end_of_activity,bored,video2000502019,au24,49).
entry(16605,begin_of_activity,bored,video2000502019,au25,53).
entry(16700,end_of_activity,bored,video2000502019,au01,33).
entry(16701,end_of_activity,bored,video2000502019,au02,53).
entry(16702,begin_of_activity,bored,video2000502019,au17,45).
entry(16703,begin_of_activity,bored,video2000502019,au23,12).
entry(16704,begin_of_activity,bored,video2000502019,au24,50).
entry(16705,end_of_activity,bored,video2000502019,au25,53).
entry(16800,begin_of_activity,bored,video2000502019,au02,54).
entry(16801,end_of_activity,bored,video2000502019,au17,45).
entry(16802,end_of_activity,bored,video2000502019,au23,12).
entry(16803,end_of_activity,bored,video2000502019,au24,50).
entry(16900,end_of_activity,bored,video2000502019,au02,54).
entry(16901,begin_of_activity,bored,video2000502019,au04,26).
entry(16902,begin_of_activity,bored,video2000502019,au10,39).
entry(16903,begin_of_activity,bored,video2000502019,au25,54).
entry(17000,end_of_activity,bored,video2000502019,au04,26).
entry(17001,end_of_activity,bored,video2000502019,au10,39).
entry(17002,end_of_activity,bored,video2000502019,au25,54).
entry(17100,begin_of_activity,bored,video2000502019,au01,34).
entry(17101,begin_of_activity,bored,video2000502019,au02,55).
entry(17102,begin_of_activity,bored,video2000502019,au05,8).
entry(17103,begin_of_activity,bored,video2000502019,au25,55).
entry(17200,end_of_activity,bored,video2000502019,au01,34).
entry(17201,end_of_activity,bored,video2000502019,au02,55).
entry(17202,end_of_activity,bored,video2000502019,au05,8).
entry(17203,end_of_activity,bored,video2000502019,au25,55).
entry(17204,begin_of_activity,bored,video2000502019,au43,3).
entry(17300,begin_of_activity,bored,video2000502019,au01,35).
entry(17301,begin_of_activity,bored,video2000502019,au02,56).
entry(17302,begin_of_activity,bored,video2000502019,au07,20).
entry(17303,begin_of_activity,bored,video2000502019,au25,56).
entry(17304,end_of_activity,bored,video2000502019,au43,3).
entry(17400,end_of_activity,bored,video2000502019,au01,35).
entry(17401,end_of_activity,bored,video2000502019,au02,56).
entry(17402,end_of_activity,bored,video2000502019,au07,20).
entry(17403,begin_of_activity,bored,video2000502019,au17,46).
entry(17404,end_of_activity,bored,video2000502019,au25,56).
entry(17405,begin_of_activity,bored,video2000502019,au26,4).
entry(17500,begin_of_activity,bored,video2000502019,au02,57).
entry(17501,begin_of_activity,bored,video2000502019,au04,27).
entry(17502,begin_of_activity,bored,video2000502019,au10,40).
entry(17503,end_of_activity,bored,video2000502019,au17,46).
entry(17504,begin_of_activity,bored,video2000502019,au25,57).
entry(17505,end_of_activity,bored,video2000502019,au26,4).
entry(17506,begin_of_activity,bored,video2000502019,au43,4).
entry(17600,begin_of_activity,bored,video2000502019,au01,36).
entry(17601,end_of_activity,bored,video2000502019,au02,57).
entry(17602,end_of_activity,bored,video2000502019,au04,27).
entry(17603,end_of_activity,bored,video2000502019,au10,40).
entry(17604,begin_of_activity,bored,video2000502019,au17,47).
entry(17605,end_of_activity,bored,video2000502019,au25,57).
entry(17606,end_of_activity,bored,video2000502019,au43,4).
entry(17700,end_of_activity,bored,video2000502019,au01,36).
entry(17701,begin_of_activity,bored,video2000502019,au02,58).
entry(17702,begin_of_activity,bored,video2000502019,au10,41).
entry(17703,end_of_activity,bored,video2000502019,au17,47).
entry(17704,begin_of_activity,bored,video2000502019,au25,58).
entry(17800,end_of_activity,bored,video2000502019,au02,58).
entry(17801,begin_of_activity,bored,video2000502019,au07,21).
entry(17802,end_of_activity,bored,video2000502019,au10,41).
entry(17803,end_of_activity,bored,video2000502019,au25,58).
entry(17900,begin_of_activity,bored,video2000502019,au01,37).
entry(17901,end_of_activity,bored,video2000502019,au07,21).
entry(17902,begin_of_activity,bored,video2000502019,au10,42).
entry(17903,begin_of_activity,bored,video2000502019,au23,13).
entry(18000,end_of_activity,bored,video2000502019,au01,37).
entry(18001,begin_of_activity,bored,video2000502019,au07,22).
entry(18002,end_of_activity,bored,video2000502019,au10,42).
entry(18003,end_of_activity,bored,video2000502019,au23,13).
entry(18004,begin_of_activity,bored,video2000502019,au25,59).
entry(18100,begin_of_activity,bored,video2000502019,au01,38).
entry(18101,end_of_activity,bored,video2000502019,au07,22).
entry(18102,end_of_activity,bored,video2000502019,au25,59).
entry(18200,end_of_activity,bored,video2000502019,au01,38).
entry(18201,begin_of_activity,bored,video2000502019,au25,60).
entry(18300,begin_of_activity,bored,video2000502019,au07,23).
entry(18301,begin_of_activity,bored,video2000502019,au10,43).
entry(18302,begin_of_activity,bored,video2000502019,au24,51).
entry(18303,end_of_activity,bored,video2000502019,au25,60).
entry(18400,begin_of_activity,bored,video2000502019,au01,39).
entry(18401,end_of_activity,bored,video2000502019,au07,23).
entry(18402,end_of_activity,bored,video2000502019,au10,43).
entry(18403,begin_of_activity,bored,video2000502019,au17,48).
entry(18404,end_of_activity,bored,video2000502019,au24,51).
entry(18405,begin_of_activity,bored,video2000502019,au25,61).
entry(18500,end_of_activity,bored,video2000502019,au01,39).
entry(18501,begin_of_activity,bored,video2000502019,au02,59).
entry(18502,begin_of_activity,bored,video2000502019,au07,24).
entry(18503,begin_of_activity,bored,video2000502019,au10,44).
entry(18504,end_of_activity,bored,video2000502019,au17,48).
entry(18505,end_of_activity,bored,video2000502019,au25,61).
entry(18600,end_of_activity,bored,video2000502019,au02,59).
entry(18601,end_of_activity,bored,video2000502019,au07,24).
entry(18602,end_of_activity,bored,video2000502019,au10,44).
entry(18700,begin_of_activity,bored,video2000502019,au01,40).
entry(18701,begin_of_activity,bored,video2000502019,au02,60).
entry(18702,begin_of_activity,bored,video2000502019,au17,49).
entry(18703,begin_of_activity,bored,video2000502019,au25,62).
entry(18800,end_of_activity,bored,video2000502019,au01,40).
entry(18801,end_of_activity,bored,video2000502019,au02,60).
entry(18802,begin_of_activity,bored,video2000502019,au04,28).
entry(18803,end_of_activity,bored,video2000502019,au17,49).
entry(18804,begin_of_activity,bored,video2000502019,au24,52).
entry(18805,end_of_activity,bored,video2000502019,au25,62).
entry(18900,begin_of_activity,bored,video2000502019,au01,41).
entry(18901,end_of_activity,bored,video2000502019,au04,28).
entry(18902,end_of_activity,bored,video2000502019,au24,52).
entry(18903,begin_of_activity,bored,video2000502019,au25,63).
entry(19000,end_of_activity,bored,video2000502019,au01,41).
entry(19001,begin_of_activity,bored,video2000502019,au04,29).
entry(19002,begin_of_activity,bored,video2000502019,au24,53).
entry(19003,end_of_activity,bored,video2000502019,au25,63).
entry(19100,begin_of_activity,bored,video2000502019,au01,42).
entry(19101,end_of_activity,bored,video2000502019,au04,29).
entry(19102,begin_of_activity,bored,video2000502019,au10,45).
entry(19103,end_of_activity,bored,video2000502019,au24,53).
entry(19104,begin_of_activity,bored,video2000502019,au25,64).
entry(19200,end_of_activity,bored,video2000502019,au01,42).
entry(19201,begin_of_activity,bored,video2000502019,au02,61).
entry(19202,begin_of_activity,bored,video2000502019,au04,30).
entry(19203,end_of_activity,bored,video2000502019,au10,45).
entry(19204,begin_of_activity,bored,video2000502019,au24,54).
entry(19205,end_of_activity,bored,video2000502019,au25,64).
entry(19300,begin_of_activity,bored,video2000502019,au01,43).
entry(19301,end_of_activity,bored,video2000502019,au02,61).
entry(19302,end_of_activity,bored,video2000502019,au04,30).
entry(19303,begin_of_activity,bored,video2000502019,au09,1).
entry(19304,begin_of_activity,bored,video2000502019,au23,14).
entry(19305,end_of_activity,bored,video2000502019,au24,54).
entry(19306,begin_of_activity,bored,video2000502019,au25,65).
entry(19400,end_of_activity,bored,video2000502019,au01,43).
entry(19401,begin_of_activity,bored,video2000502019,au02,62).
entry(19402,begin_of_activity,bored,video2000502019,au07,25).
entry(19403,end_of_activity,bored,video2000502019,au09,1).
entry(19404,begin_of_activity,bored,video2000502019,au10,46).
entry(19405,begin_of_activity,bored,video2000502019,au17,50).
entry(19406,end_of_activity,bored,video2000502019,au23,14).
entry(19407,begin_of_activity,bored,video2000502019,au24,55).
entry(19408,end_of_activity,bored,video2000502019,au25,65).
entry(19500,end_of_activity,bored,video2000502019,au02,62).
entry(19501,end_of_activity,bored,video2000502019,au07,25).
entry(19502,end_of_activity,bored,video2000502019,au10,46).
entry(19503,begin_of_activity,bored,video2000502019,au15,7).
entry(19504,end_of_activity,bored,video2000502019,au17,50).
entry(19505,begin_of_activity,bored,video2000502019,au23,15).
entry(19506,end_of_activity,bored,video2000502019,au24,55).
entry(19600,begin_of_activity,bored,video2000502019,au02,63).
entry(19601,begin_of_activity,bored,video2000502019,au10,47).
entry(19602,end_of_activity,bored,video2000502019,au15,7).
entry(19603,end_of_activity,bored,video2000502019,au23,15).
entry(19604,begin_of_activity,bored,video2000502019,au24,56).
entry(19700,end_of_activity,bored,video2000502019,au02,63).
entry(19701,begin_of_activity,bored,video2000502019,au04,31).
entry(19702,end_of_activity,bored,video2000502019,au10,47).
entry(19703,begin_of_activity,bored,video2000502019,au17,51).
entry(19704,end_of_activity,bored,video2000502019,au24,56).
entry(19800,begin_of_activity,bored,video2000502019,au02,64).
entry(19801,end_of_activity,bored,video2000502019,au04,31).
entry(19802,end_of_activity,bored,video2000502019,au17,51).
entry(19803,begin_of_activity,bored,video2000502019,au24,57).
entry(19804,begin_of_activity,bored,video2000502019,au25,66).
entry(19900,end_of_activity,bored,video2000502019,au02,64).
entry(19901,begin_of_activity,bored,video2000502019,au05,9).
entry(19902,begin_of_activity,bored,video2000502019,au10,48).
entry(19903,begin_of_activity,bored,video2000502019,au15,8).
entry(19904,end_of_activity,bored,video2000502019,au24,57).
entry(19905,end_of_activity,bored,video2000502019,au25,66).
entry(20000,end_of_activity,bored,video2000502019,au05,9).
entry(20001,end_of_activity,bored,video2000502019,au10,48).
entry(20002,end_of_activity,bored,video2000502019,au15,8).
entry(20003,begin_of_activity,bored,video2000502019,au17,52).
entry(20004,begin_of_activity,bored,video2000502019,au24,58).
entry(20100,begin_of_activity,bored,video2000502019,au02,65).
entry(20101,begin_of_activity,bored,video2000502019,au04,32).
entry(20102,begin_of_activity,bored,video2000502019,au10,49).
entry(20103,end_of_activity,bored,video2000502019,au17,52).
entry(20104,begin_of_activity,bored,video2000502019,au23,16).
entry(20105,end_of_activity,bored,video2000502019,au24,58).
entry(20106,begin_of_activity,bored,video2000502019,au25,67).
entry(20200,end_of_activity,bored,video2000502019,au02,65).
entry(20201,end_of_activity,bored,video2000502019,au04,32).
entry(20202,end_of_activity,bored,video2000502019,au10,49).
entry(20203,end_of_activity,bored,video2000502019,au23,16).
entry(20204,end_of_activity,bored,video2000502019,au25,67).
entry(20300,begin_of_activity,bored,video2000502019,au01,44).
entry(20301,begin_of_activity,bored,video2000502019,au10,50).
entry(20400,end_of_activity,bored,video2000502019,au01,44).
entry(20401,end_of_activity,bored,video2000502019,au10,50).
entry(20402,begin_of_activity,bored,video2000502019,au23,17).
entry(20403,begin_of_activity,bored,video2000502019,au24,59).
entry(20404,begin_of_activity,bored,video2000502019,au25,68).
entry(20500,begin_of_activity,bored,video2000502019,au01,45).
entry(20501,begin_of_activity,bored,video2000502019,au02,66).
entry(20502,end_of_activity,bored,video2000502019,au23,17).
entry(20503,end_of_activity,bored,video2000502019,au24,59).
entry(20504,end_of_activity,bored,video2000502019,au25,68).
entry(20600,end_of_activity,bored,video2000502019,au01,45).
entry(20601,end_of_activity,bored,video2000502019,au02,66).
entry(20602,begin_of_activity,bored,video2000502019,au04,33).
entry(20603,begin_of_activity,bored,video2000502019,au10,51).
entry(20604,begin_of_activity,bored,video2000502019,au24,60).
entry(20700,begin_of_activity,bored,video2000502019,au02,67).
entry(20701,end_of_activity,bored,video2000502019,au04,33).
entry(20702,begin_of_activity,bored,video2000502019,au07,26).
entry(20703,end_of_activity,bored,video2000502019,au10,51).
entry(20704,begin_of_activity,bored,video2000502019,au17,53).
entry(20705,end_of_activity,bored,video2000502019,au24,60).
entry(20706,begin_of_activity,bored,video2000502019,au25,69).
entry(20800,end_of_activity,bored,video2000502019,au02,67).
entry(20801,end_of_activity,bored,video2000502019,au07,26).
entry(20802,end_of_activity,bored,video2000502019,au17,53).
entry(20803,begin_of_activity,bored,video2000502019,au24,61).
entry(20804,end_of_activity,bored,video2000502019,au25,69).
entry(20900,begin_of_activity,bored,video2000502019,au01,46).
entry(20901,begin_of_activity,bored,video2000502019,au02,68).
entry(20902,begin_of_activity,bored,video2000502019,au10,52).
entry(20903,begin_of_activity,bored,video2000502019,au17,54).
entry(20904,end_of_activity,bored,video2000502019,au24,61).
entry(21000,end_of_activity,bored,video2000502019,au01,46).
entry(21001,end_of_activity,bored,video2000502019,au02,68).
entry(21002,end_of_activity,bored,video2000502019,au10,52).
entry(21003,end_of_activity,bored,video2000502019,au17,54).
entry(21004,begin_of_activity,bored,video2000502019,au24,62).
entry(21005,begin_of_activity,bored,video2000502019,au25,70).
entry(21100,begin_of_activity,bored,video2000502019,au07,27).
entry(21101,end_of_activity,bored,video2000502019,au24,62).
entry(21102,end_of_activity,bored,video2000502019,au25,70).
entry(21200,end_of_activity,bored,video2000502019,au07,27).
entry(21201,begin_of_activity,bored,video2000502019,au17,55).
entry(21202,begin_of_activity,bored,video2000502019,au24,63).
entry(21300,begin_of_activity,bored,video2000502019,au02,69).
entry(21301,end_of_activity,bored,video2000502019,au17,55).
entry(21302,end_of_activity,bored,video2000502019,au24,63).
entry(21303,begin_of_activity,bored,video2000502019,au25,71).
entry(21400,end_of_activity,bored,video2000502019,au02,69).
entry(21401,begin_of_activity,bored,video2000502019,au17,56).
entry(21402,begin_of_activity,bored,video2000502019,au24,64).
entry(21403,end_of_activity,bored,video2000502019,au25,71).
entry(21500,begin_of_activity,bored,video2000502019,au02,70).
entry(21501,end_of_activity,bored,video2000502019,au17,56).
entry(21502,begin_of_activity,bored,video2000502019,au23,18).
entry(21503,end_of_activity,bored,video2000502019,au24,64).
entry(21504,begin_of_activity,bored,video2000502019,au25,72).
entry(21600,end_of_activity,bored,video2000502019,au02,70).
entry(21601,begin_of_activity,bored,video2000502019,au10,53).
entry(21602,end_of_activity,bored,video2000502019,au23,18).
entry(21603,end_of_activity,bored,video2000502019,au25,72).
entry(21700,begin_of_activity,bored,video2000502019,au02,71).
entry(21701,end_of_activity,bored,video2000502019,au10,53).
entry(21702,begin_of_activity,bored,video2000502019,au17,57).
entry(21703,begin_of_activity,bored,video2000502019,au24,65).
entry(21704,begin_of_activity,bored,video2000502019,au25,73).
entry(21800,end_of_activity,bored,video2000502019,au02,71).
entry(21801,begin_of_activity,bored,video2000502019,au07,28).
entry(21802,end_of_activity,bored,video2000502019,au17,57).
entry(21803,end_of_activity,bored,video2000502019,au24,65).
entry(21804,end_of_activity,bored,video2000502019,au25,73).
entry(21900,begin_of_activity,bored,video2000502019,au02,72).
entry(21901,end_of_activity,bored,video2000502019,au07,28).
entry(21902,begin_of_activity,bored,video2000502019,au25,74).
entry(22000,end_of_activity,bored,video2000502019,au02,72).
entry(22001,begin_of_activity,bored,video2000502019,au17,58).
entry(22002,begin_of_activity,bored,video2000502019,au23,19).
entry(22003,end_of_activity,bored,video2000502019,au25,74).
entry(22100,begin_of_activity,bored,video2000502019,au01,47).
entry(22101,begin_of_activity,bored,video2000502019,au07,29).
entry(22102,begin_of_activity,bored,video2000502019,au10,54).
entry(22103,end_of_activity,bored,video2000502019,au17,58).
entry(22104,end_of_activity,bored,video2000502019,au23,19).
entry(22105,begin_of_activity,bored,video2000502019,au25,75).
entry(22200,end_of_activity,bored,video2000502019,au01,47).
entry(22201,begin_of_activity,bored,video2000502019,au02,73).
entry(22202,end_of_activity,bored,video2000502019,au07,29).
entry(22203,end_of_activity,bored,video2000502019,au10,54).
entry(22204,begin_of_activity,bored,video2000502019,au17,59).
entry(22205,begin_of_activity,bored,video2000502019,au24,66).
entry(22206,end_of_activity,bored,video2000502019,au25,75).
entry(22300,begin_of_activity,bored,video2000502019,au01,48).
entry(22301,end_of_activity,bored,video2000502019,au02,73).
entry(22302,begin_of_activity,bored,video2000502019,au10,55).
entry(22303,end_of_activity,bored,video2000502019,au17,59).
entry(22304,begin_of_activity,bored,video2000502019,au23,20).
entry(22305,end_of_activity,bored,video2000502019,au24,66).
entry(22306,begin_of_activity,bored,video2000502019,au25,76).
entry(22400,end_of_activity,bored,video2000502019,au01,48).
entry(22401,begin_of_activity,bored,video2000502019,au02,74).
entry(22402,begin_of_activity,bored,video2000502019,au04,34).
entry(22403,begin_of_activity,bored,video2000502019,au07,30).
entry(22404,end_of_activity,bored,video2000502019,au10,55).
entry(22405,end_of_activity,bored,video2000502019,au23,20).
entry(22406,end_of_activity,bored,video2000502019,au25,76).
entry(22500,begin_of_activity,bored,video2000502019,au01,49).
entry(22501,end_of_activity,bored,video2000502019,au02,74).
entry(22502,end_of_activity,bored,video2000502019,au04,34).
entry(22503,end_of_activity,bored,video2000502019,au07,30).
entry(22504,begin_of_activity,bored,video2000502019,au17,60).
entry(22505,begin_of_activity,bored,video2000502019,au25,77).
