entry(00000,begin_of_process,bored,video2100601074,start,1).
entry(19401,begin_of_activity,bored,video2100601074,au24,98).
entry(19500,begin_of_activity,bored,video2100601074,au07,17).
entry(19501,end_of_activity,bored,video2100601074,au17,93).
entry(19502,end_of_activity,bored,video2100601074,au24,98).
entry(19600,end_of_activity,bored,video2100601074,au07,17).
entry(19601,begin_of_activity,bored,video2100601074,au17,94).
entry(19602,begin_of_activity,bored,video2100601074,au24,99).
entry(19700,end_of_activity,bored,video2100601074,au17,94).
entry(19701,end_of_activity,bored,video2100601074,au24,99).
entry(19800,begin_of_activity,bored,video2100601074,au24,100).
entry(19900,begin_of_activity,bored,video2100601074,au07,18).
entry(19901,begin_of_activity,bored,video2100601074,au17,95).
entry(19902,end_of_activity,bored,video2100601074,au24,100).
entry(20000,begin_of_activity,bored,video2100601074,au05,3).
entry(20001,end_of_activity,bored,video2100601074,au07,18).
entry(20002,end_of_activity,bored,video2100601074,au17,95).
entry(20003,begin_of_activity,bored,video2100601074,au24,101).
entry(20100,end_of_activity,bored,video2100601074,au05,3).
entry(20101,begin_of_activity,bored,video2100601074,au17,96).
entry(20102,end_of_activity,bored,video2100601074,au24,101).
entry(20200,end_of_activity,bored,video2100601074,au17,96).
entry(20201,begin_of_activity,bored,video2100601074,au24,102).
entry(20300,begin_of_activity,bored,video2100601074,au17,97).
entry(20301,end_of_activity,bored,video2100601074,au24,102).
entry(20400,end_of_activity,bored,video2100601074,au17,97).
entry(20500,begin_of_activity,bored,video2100601074,au17,98).
entry(20501,begin_of_activity,bored,video2100601074,au24,103).
entry(20600,end_of_activity,bored,video2100601074,au17,98).
entry(20601,end_of_activity,bored,video2100601074,au24,103).
entry(20700,begin_of_activity,bored,video2100601074,au17,99).
entry(20701,begin_of_activity,bored,video2100601074,au24,104).
entry(20800,end_of_activity,bored,video2100601074,au17,99).
entry(20801,end_of_activity,bored,video2100601074,au24,104).
entry(20900,begin_of_activity,bored,video2100601074,au17,100).
entry(20901,begin_of_activity,bored,video2100601074,au24,105).
entry(21000,end_of_activity,bored,video2100601074,au17,100).
entry(21001,end_of_activity,bored,video2100601074,au24,105).
entry(21100,begin_of_activity,bored,video2100601074,au17,101).
entry(21101,begin_of_activity,bored,video2100601074,au24,106).
entry(21200,end_of_activity,bored,video2100601074,au17,101).
entry(21201,end_of_activity,bored,video2100601074,au24,106).
entry(21300,begin_of_activity,bored,video2100601074,au07,19).
entry(21301,begin_of_activity,bored,video2100601074,au17,102).
entry(21302,begin_of_activity,bored,video2100601074,au24,107).
entry(21400,end_of_activity,bored,video2100601074,au07,19).
entry(21401,end_of_activity,bored,video2100601074,au17,102).
entry(21402,end_of_activity,bored,video2100601074,au24,107).
entry(21500,begin_of_activity,bored,video2100601074,au05,4).
entry(21501,begin_of_activity,bored,video2100601074,au17,103).
entry(21502,begin_of_activity,bored,video2100601074,au24,108).
entry(21600,end_of_activity,bored,video2100601074,au05,4).
entry(21601,begin_of_activity,bored,video2100601074,au10,17).
entry(21602,end_of_activity,bored,video2100601074,au17,103).
entry(21603,end_of_activity,bored,video2100601074,au24,108).
entry(21700,begin_of_activity,bored,video2100601074,au04,9).
entry(21701,end_of_activity,bored,video2100601074,au10,17).
entry(21702,begin_of_activity,bored,video2100601074,au17,104).
entry(21703,begin_of_activity,bored,video2100601074,au24,109).
entry(21800,end_of_activity,bored,video2100601074,au04,9).
entry(21801,begin_of_activity,bored,video2100601074,au07,20).
entry(21802,end_of_activity,bored,video2100601074,au17,104).
entry(21803,end_of_activity,bored,video2100601074,au24,109).
entry(21900,end_of_activity,bored,video2100601074,au07,20).
entry(21901,begin_of_activity,bored,video2100601074,au17,105).
entry(21902,begin_of_activity,bored,video2100601074,au24,110).
entry(22000,end_of_activity,bored,video2100601074,au17,105).
entry(22001,end_of_activity,bored,video2100601074,au24,110).
entry(22100,begin_of_activity,bored,video2100601074,au14,12).
entry(22101,begin_of_activity,bored,video2100601074,au17,106).
entry(22102,begin_of_activity,bored,video2100601074,au24,111).
entry(22200,end_of_activity,bored,video2100601074,au14,12).
entry(22201,end_of_activity,bored,video2100601074,au17,106).
entry(22202,end_of_activity,bored,video2100601074,au24,111).
entry(22300,begin_of_activity,bored,video2100601074,au17,107).
entry(22301,begin_of_activity,bored,video2100601074,au24,112).
entry(22400,end_of_activity,bored,video2100601074,au17,107).
entry(22401,end_of_activity,bored,video2100601074,au24,112).
entry(22500,begin_of_activity,bored,video2100601074,au17,108).
entry(22501,begin_of_activity,bored,video2100601074,au24,113).
entry(22600,end_of_activity,bored,video2100601074,au17,108).
entry(22601,end_of_activity,bored,video2100601074,au24,113).
entry(22700,begin_of_activity,bored,video2100601074,au17,109).
entry(22701,begin_of_activity,bored,video2100601074,au24,114).
entry(22800,end_of_activity,bored,video2100601074,au17,109).
entry(22801,end_of_activity,bored,video2100601074,au24,114).
entry(22900,begin_of_activity,bored,video2100601074,au17,110).
entry(22901,begin_of_activity,bored,video2100601074,au24,115).
entry(23000,begin_of_activity,bored,video2100601074,au07,21).
entry(23001,end_of_activity,bored,video2100601074,au17,110).
entry(23002,end_of_activity,bored,video2100601074,au24,115).
entry(23100,begin_of_activity,bored,video2100601074,au05,5).
entry(23101,end_of_activity,bored,video2100601074,au07,21).
entry(23102,begin_of_activity,bored,video2100601074,au17,111).
entry(23103,begin_of_activity,bored,video2100601074,au24,116).
entry(23200,end_of_activity,bored,video2100601074,au05,5).
entry(23201,begin_of_activity,bored,video2100601074,au14,13).
entry(23202,end_of_activity,bored,video2100601074,au17,111).
entry(23203,end_of_activity,bored,video2100601074,au24,116).
entry(23300,end_of_activity,bored,video2100601074,au14,13).
entry(23301,begin_of_activity,bored,video2100601074,au17,112).
entry(23302,begin_of_activity,bored,video2100601074,au24,117).
entry(23400,end_of_activity,bored,video2100601074,au17,112).
entry(23401,end_of_activity,bored,video2100601074,au24,117).
entry(23500,begin_of_activity,bored,video2100601074,au04,10).
entry(23501,begin_of_activity,bored,video2100601074,au17,113).
entry(23502,begin_of_activity,bored,video2100601074,au24,118).
entry(23600,end_of_activity,bored,video2100601074,au04,10).
entry(23601,end_of_activity,bored,video2100601074,au17,113).
entry(23602,end_of_activity,bored,video2100601074,au24,118).
entry(23700,begin_of_activity,bored,video2100601074,au17,114).
entry(23701,begin_of_activity,bored,video2100601074,au24,119).
entry(23800,end_of_activity,bored,video2100601074,au17,114).
entry(23801,end_of_activity,bored,video2100601074,au24,119).
entry(23900,begin_of_activity,bored,video2100601074,au17,115).
entry(23901,begin_of_activity,bored,video2100601074,au24,120).
entry(24000,begin_of_activity,bored,video2100601074,au07,22).
entry(24001,end_of_activity,bored,video2100601074,au17,115).
entry(24002,end_of_activity,bored,video2100601074,au24,120).
entry(24100,end_of_activity,bored,video2100601074,au07,22).
entry(24101,begin_of_activity,bored,video2100601074,au17,116).
entry(24102,begin_of_activity,bored,video2100601074,au24,121).
entry(24200,end_of_activity,bored,video2100601074,au17,116).
entry(24201,end_of_activity,bored,video2100601074,au24,121).
entry(24300,begin_of_activity,bored,video2100601074,au17,117).
entry(24301,begin_of_activity,bored,video2100601074,au24,122).
entry(24400,end_of_activity,bored,video2100601074,au17,117).
entry(24401,end_of_activity,bored,video2100601074,au24,122).
entry(24500,begin_of_activity,bored,video2100601074,au17,118).
entry(24600,end_of_activity,bored,video2100601074,au17,118).
entry(24601,begin_of_activity,bored,video2100601074,au24,123).
entry(24700,begin_of_activity,bored,video2100601074,au17,119).
entry(24701,end_of_activity,bored,video2100601074,au24,123).
entry(24800,end_of_activity,bored,video2100601074,au17,119).
entry(24801,begin_of_activity,bored,video2100601074,au24,124).
entry(24900,end_of_activity,bored,video2100601074,au24,124).
entry(25000,begin_of_activity,bored,video2100601074,au10,18).
entry(25001,begin_of_activity,bored,video2100601074,au17,120).
entry(25002,begin_of_activity,bored,video2100601074,au24,125).
entry(25100,end_of_activity,bored,video2100601074,au10,18).
entry(25101,end_of_activity,bored,video2100601074,au17,120).
entry(25102,end_of_activity,bored,video2100601074,au24,125).
entry(25200,begin_of_activity,bored,video2100601074,au17,121).
entry(25201,begin_of_activity,bored,video2100601074,au24,126).
entry(25300,end_of_activity,bored,video2100601074,au17,121).
entry(25301,end_of_activity,bored,video2100601074,au24,126).
entry(25400,begin_of_activity,bored,video2100601074,au14,14).
entry(25401,begin_of_activity,bored,video2100601074,au17,122).
entry(25402,begin_of_activity,bored,video2100601074,au24,127).
entry(25500,begin_of_activity,bored,video2100601074,au07,23).
entry(25501,end_of_activity,bored,video2100601074,au14,14).
entry(25502,end_of_activity,bored,video2100601074,au17,122).
entry(25503,end_of_activity,bored,video2100601074,au24,127).
entry(25600,end_of_activity,bored,video2100601074,au07,23).
entry(25601,begin_of_activity,bored,video2100601074,au17,123).
entry(25602,begin_of_activity,bored,video2100601074,au24,128).
entry(25700,end_of_activity,bored,video2100601074,au17,123).
entry(25701,end_of_activity,bored,video2100601074,au24,128).
entry(25800,begin_of_activity,bored,video2100601074,au17,124).
entry(25801,begin_of_activity,bored,video2100601074,au24,129).
entry(25900,end_of_activity,bored,video2100601074,au17,124).
entry(25901,end_of_activity,bored,video2100601074,au24,129).
entry(26000,begin_of_activity,bored,video2100601074,au17,125).
entry(26001,begin_of_activity,bored,video2100601074,au24,130).
entry(26100,end_of_activity,bored,video2100601074,au17,125).
entry(26101,end_of_activity,bored,video2100601074,au24,130).
entry(26200,begin_of_activity,bored,video2100601074,au17,126).
entry(26201,begin_of_activity,bored,video2100601074,au24,131).
entry(26300,begin_of_activity,bored,video2100601074,au07,24).
entry(26301,end_of_activity,bored,video2100601074,au17,126).
entry(26302,end_of_activity,bored,video2100601074,au24,131).
entry(26400,end_of_activity,bored,video2100601074,au07,24).
entry(26401,begin_of_activity,bored,video2100601074,au17,127).
entry(26402,begin_of_activity,bored,video2100601074,au24,132).
entry(26500,end_of_activity,bored,video2100601074,au17,127).
entry(26501,end_of_activity,bored,video2100601074,au24,132).
entry(26600,begin_of_activity,bored,video2100601074,au17,128).
entry(26601,begin_of_activity,bored,video2100601074,au24,133).
entry(26700,end_of_activity,bored,video2100601074,au17,128).
entry(26701,end_of_activity,bored,video2100601074,au24,133).
entry(26800,begin_of_activity,bored,video2100601074,au04,11).
entry(26801,begin_of_activity,bored,video2100601074,au17,129).
entry(26802,begin_of_activity,bored,video2100601074,au24,134).
entry(26900,end_of_activity,bored,video2100601074,au04,11).
entry(26901,end_of_activity,bored,video2100601074,au17,129).
entry(26902,end_of_activity,bored,video2100601074,au24,134).
entry(27000,begin_of_activity,bored,video2100601074,au17,130).
entry(27001,begin_of_activity,bored,video2100601074,au24,135).
entry(27100,end_of_activity,bored,video2100601074,au17,130).
entry(27101,end_of_activity,bored,video2100601074,au24,135).
entry(27200,begin_of_activity,bored,video2100601074,au17,131).
entry(27201,begin_of_activity,bored,video2100601074,au24,136).
entry(27300,begin_of_activity,bored,video2100601074,au05,6).
entry(27301,end_of_activity,bored,video2100601074,au17,131).
entry(27302,end_of_activity,bored,video2100601074,au24,136).
entry(27400,end_of_activity,bored,video2100601074,au05,6).
entry(27401,begin_of_activity,bored,video2100601074,au07,25).
entry(27402,begin_of_activity,bored,video2100601074,au17,132).
entry(27403,begin_of_activity,bored,video2100601074,au24,137).
entry(27500,end_of_activity,bored,video2100601074,au07,25).
entry(27501,end_of_activity,bored,video2100601074,au17,132).
entry(27502,end_of_activity,bored,video2100601074,au24,137).
entry(27600,begin_of_activity,bored,video2100601074,au17,133).
entry(27601,begin_of_activity,bored,video2100601074,au24,138).
entry(27700,end_of_activity,bored,video2100601074,au17,133).
entry(27701,end_of_activity,bored,video2100601074,au24,138).
entry(27800,begin_of_activity,bored,video2100601074,au17,134).
entry(27801,begin_of_activity,bored,video2100601074,au24,139).
entry(27900,end_of_activity,bored,video2100601074,au17,134).
entry(27901,end_of_activity,bored,video2100601074,au24,139).
entry(28000,begin_of_activity,bored,video2100601074,au17,135).
entry(28001,begin_of_activity,bored,video2100601074,au24,140).
entry(28100,end_of_activity,bored,video2100601074,au17,135).
entry(28101,end_of_activity,bored,video2100601074,au24,140).
entry(28200,begin_of_activity,bored,video2100601074,au17,136).
entry(28201,begin_of_activity,bored,video2100601074,au24,141).
entry(28300,end_of_activity,bored,video2100601074,au17,136).
entry(28301,end_of_activity,bored,video2100601074,au24,141).
entry(28400,begin_of_activity,bored,video2100601074,au17,137).
entry(28401,begin_of_activity,bored,video2100601074,au24,142).
entry(28500,end_of_activity,bored,video2100601074,au17,137).
entry(28501,end_of_activity,bored,video2100601074,au24,142).
entry(28600,begin_of_activity,bored,video2100601074,au17,138).
entry(28601,begin_of_activity,bored,video2100601074,au24,143).
entry(28700,end_of_activity,bored,video2100601074,au17,138).
entry(28701,end_of_activity,bored,video2100601074,au24,143).
entry(28800,begin_of_activity,bored,video2100601074,au17,139).
entry(28801,begin_of_activity,bored,video2100601074,au24,144).
entry(28900,end_of_activity,bored,video2100601074,au17,139).
entry(28901,end_of_activity,bored,video2100601074,au24,144).
entry(29000,begin_of_activity,bored,video2100601074,au14,15).
entry(29001,begin_of_activity,bored,video2100601074,au17,140).
entry(29002,begin_of_activity,bored,video2100601074,au24,145).
entry(29100,end_of_activity,bored,video2100601074,au14,15).
entry(29101,end_of_activity,bored,video2100601074,au17,140).
entry(29102,end_of_activity,bored,video2100601074,au24,145).
entry(29200,begin_of_activity,bored,video2100601074,au17,141).
entry(29201,begin_of_activity,bored,video2100601074,au24,146).
entry(29300,end_of_activity,bored,video2100601074,au17,141).
entry(29301,end_of_activity,bored,video2100601074,au24,146).
entry(29400,begin_of_activity,bored,video2100601074,au17,142).
entry(29401,begin_of_activity,bored,video2100601074,au24,147).
entry(29500,begin_of_activity,bored,video2100601074,au14,16).
entry(29501,end_of_activity,bored,video2100601074,au17,142).
entry(29502,end_of_activity,bored,video2100601074,au24,147).
entry(29600,end_of_activity,bored,video2100601074,au14,16).
entry(29601,begin_of_activity,bored,video2100601074,au17,143).
entry(29602,begin_of_activity,bored,video2100601074,au24,148).
entry(29700,end_of_activity,bored,video2100601074,au17,143).
entry(29701,end_of_activity,bored,video2100601074,au24,148).
entry(29800,begin_of_activity,bored,video2100601074,au17,144).
entry(29801,begin_of_activity,bored,video2100601074,au24,149).
entry(29900,end_of_activity,bored,video2100601074,au17,144).
entry(29901,end_of_activity,bored,video2100601074,au24,149).
entry(30000,end_of_process,bored,video2100601074,stop,1).
